Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Ballerup;1. Tapeten;A;Socialdemokratiet;Listestemmer;414
Ballerup;1. Tapeten;A;Socialdemokratiet;Lars Gaardhøj, København;41
Ballerup;1. Tapeten;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;10
Ballerup;1. Tapeten;A;Socialdemokratiet;Jarl Feyling, København;4
Ballerup;1. Tapeten;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;459
Ballerup;1. Tapeten;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Ballerup;1. Tapeten;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;13
Ballerup;1. Tapeten;A;Socialdemokratiet;Susanne Lundvald, Næstved;3
Ballerup;1. Tapeten;A;Socialdemokratiet;Sara Smith Hald, Valby;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Sine Reffstrup, Ringsted;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;5
Ballerup;1. Tapeten;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Thomas Adelskov, Odsherred;4
Ballerup;1. Tapeten;A;Socialdemokratiet;Brian Høier, Tårnby;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Martin Baden, Ishøj;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;4
Ballerup;1. Tapeten;A;Socialdemokratiet;Ole Terkelsen, Valby;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Hari Neupane, Ørestad;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Håkon Nielsen, Rødovre;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Helle Lethmar, Køge;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Ballerup;1. Tapeten;A;Socialdemokratiet;John Hansen, Guldborgsund;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Stina Højgaard, Greve;1
Ballerup;1. Tapeten;A;Socialdemokratiet;René Vejby Kierch, Roskilde;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Jan Månsson, Sorø;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Camilla Hoffmann, København;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Line Andrup, Egedal;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Ludwig Heldt, København;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Stig Ekman, Bispebjerg;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Ballerup;1. Tapeten;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;2
Ballerup;1. Tapeten;A;Socialdemokratiet;Felex Pedersen, Odsherred;1
Ballerup;1. Tapeten;A;Socialdemokratiet;Gitte Simoni, Roskilde;1
Ballerup;1. Tapeten;B;Radikale Venstre;Listestemmer;67
Ballerup;1. Tapeten;B;Radikale Venstre;Thomas Rohden, København;12
Ballerup;1. Tapeten;B;Radikale Venstre;Anne Møller Ronex, Holbæk;1
Ballerup;1. Tapeten;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;6
Ballerup;1. Tapeten;B;Radikale Venstre;Jeppe Fransson, Roskilde;2
Ballerup;1. Tapeten;B;Radikale Venstre;Sofie Holm, København;2
Ballerup;1. Tapeten;B;Radikale Venstre;Christina Thorholm, Hillerød;0
Ballerup;1. Tapeten;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;10
Ballerup;1. Tapeten;B;Radikale Venstre;Tine Hessner, Furesø;1
Ballerup;1. Tapeten;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;0
Ballerup;1. Tapeten;B;Radikale Venstre;Freja Wirlander, Hvidovre;1
Ballerup;1. Tapeten;B;Radikale Venstre;Ruben Kidde, Frederiksberg;1
Ballerup;1. Tapeten;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;0
Ballerup;1. Tapeten;B;Radikale Venstre;Line Krogh Lay, Stevns;1
Ballerup;1. Tapeten;B;Radikale Venstre;Brian Køster, Hvidovre;2
Ballerup;1. Tapeten;B;Radikale Venstre;Thomas Baark, Guldborgsund;0
Ballerup;1. Tapeten;B;Radikale Venstre;Lars Hoppe Søe, Næstved;0
Ballerup;1. Tapeten;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Ballerup;1. Tapeten;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;0
Ballerup;1. Tapeten;B;Radikale Venstre;Søren Burcharth, København;0
Ballerup;1. Tapeten;B;Radikale Venstre;Julie Herdal Molbech, København;0
Ballerup;1. Tapeten;B;Radikale Venstre;Anders Medum Groth, Furesø;0
Ballerup;1. Tapeten;B;Radikale Venstre;Søs Haugaard, København;0
