Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
København;1. 1. Østerbro;A;Socialdemokratiet;Listestemmer;645
København;1. 1. Østerbro;A;Socialdemokratiet;Lars Gaardhøj, København;301
København;1. 1. Østerbro;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;10
København;1. 1. Østerbro;A;Socialdemokratiet;Jarl Feyling, København;8
København;1. 1. Østerbro;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;27
København;1. 1. Østerbro;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
København;1. 1. Østerbro;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;18
København;1. 1. Østerbro;A;Socialdemokratiet;Susanne Lundvald, Næstved;1
København;1. 1. Østerbro;A;Socialdemokratiet;Sara Smith Hald, Valby;6
København;1. 1. Østerbro;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;8
København;1. 1. Østerbro;A;Socialdemokratiet;Sine Reffstrup, Ringsted;3
København;1. 1. Østerbro;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;8
København;1. 1. Østerbro;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
København;1. 1. Østerbro;A;Socialdemokratiet;Thomas Adelskov, Odsherred;6
København;1. 1. Østerbro;A;Socialdemokratiet;Brian Høier, Tårnby;0
København;1. 1. Østerbro;A;Socialdemokratiet;Martin Baden, Ishøj;2
København;1. 1. Østerbro;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;9
København;1. 1. Østerbro;A;Socialdemokratiet;Ole Terkelsen, Valby;2
København;1. 1. Østerbro;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
København;1. 1. Østerbro;A;Socialdemokratiet;Katrine Skov, Gladsaxe;3
København;1. 1. Østerbro;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;2
København;1. 1. Østerbro;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
København;1. 1. Østerbro;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
København;1. 1. Østerbro;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
