Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Faxe;1. Nordskov;A;Socialdemokratiet;Listestemmer;379
Faxe;1. Nordskov;A;Socialdemokratiet;Lars Gaardhøj, København;29
Faxe;1. Nordskov;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;32
Faxe;1. Nordskov;A;Socialdemokratiet;Jarl Feyling, København;1
Faxe;1. Nordskov;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;2
Faxe;1. Nordskov;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Faxe;1. Nordskov;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;5
Faxe;1. Nordskov;A;Socialdemokratiet;Susanne Lundvald, Næstved;38
Faxe;1. Nordskov;A;Socialdemokratiet;Sara Smith Hald, Valby;1
Faxe;1. Nordskov;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;0
Faxe;1. Nordskov;A;Socialdemokratiet;Sine Reffstrup, Ringsted;14
Faxe;1. Nordskov;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;0
Faxe;1. Nordskov;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Faxe;1. Nordskov;A;Socialdemokratiet;Thomas Adelskov, Odsherred;2
Faxe;1. Nordskov;A;Socialdemokratiet;Brian Høier, Tårnby;3
Faxe;1. Nordskov;A;Socialdemokratiet;Martin Baden, Ishøj;0
Faxe;1. Nordskov;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;16
Faxe;1. Nordskov;A;Socialdemokratiet;Ole Terkelsen, Valby;1
Faxe;1. Nordskov;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Faxe;1. Nordskov;A;Socialdemokratiet;Katrine Skov, Gladsaxe;2
Faxe;1. Nordskov;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;226
Faxe;1. Nordskov;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Faxe;1. Nordskov;A;Socialdemokratiet;Kirsten Rask, Kalundborg;2
Faxe;1. Nordskov;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
Faxe;1. Nordskov;A;Socialdemokratiet;Hari Neupane, Ørestad;30
Faxe;1. Nordskov;A;Socialdemokratiet;Håkon Nielsen, Rødovre;1
Faxe;1. Nordskov;A;Socialdemokratiet;Helle Lethmar, Køge;9
Faxe;1. Nordskov;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;0
Faxe;1. Nordskov;A;Socialdemokratiet;John Hansen, Guldborgsund;0
Faxe;1. Nordskov;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;4
Faxe;1. Nordskov;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Faxe;1. Nordskov;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Faxe;1. Nordskov;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;3
Faxe;1. Nordskov;A;Socialdemokratiet;Steen S. Hansen, Stevns;6
Faxe;1. Nordskov;A;Socialdemokratiet;Stina Højgaard, Greve;0
Faxe;1. Nordskov;A;Socialdemokratiet;René Vejby Kierch, Roskilde;1
Faxe;1. Nordskov;A;Socialdemokratiet;Mikkel Krog, Lejre;0
