Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Bornholm;1. Allinge;A;Socialdemokratiet;Listestemmer;107
Bornholm;1. Allinge;A;Socialdemokratiet;Lars Gaardhøj, København;4
Bornholm;1. Allinge;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;1
Bornholm;1. Allinge;A;Socialdemokratiet;Jarl Feyling, København;0
Bornholm;1. Allinge;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;1
Bornholm;1. Allinge;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Bornholm;1. Allinge;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;703
Bornholm;1. Allinge;A;Socialdemokratiet;Susanne Lundvald, Næstved;0
Bornholm;1. Allinge;A;Socialdemokratiet;Sara Smith Hald, Valby;2
Bornholm;1. Allinge;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;1
Bornholm;1. Allinge;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Bornholm;1. Allinge;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;1
Bornholm;1. Allinge;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
Bornholm;1. Allinge;A;Socialdemokratiet;Thomas Adelskov, Odsherred;0
Bornholm;1. Allinge;A;Socialdemokratiet;Brian Høier, Tårnby;0
Bornholm;1. Allinge;A;Socialdemokratiet;Martin Baden, Ishøj;0
Bornholm;1. Allinge;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;0
Bornholm;1. Allinge;A;Socialdemokratiet;Ole Terkelsen, Valby;1
Bornholm;1. Allinge;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Bornholm;1. Allinge;A;Socialdemokratiet;Katrine Skov, Gladsaxe;0
Bornholm;1. Allinge;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Bornholm;1. Allinge;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Bornholm;1. Allinge;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Bornholm;1. Allinge;A;Socialdemokratiet;Niels Christian Dahl, Allerød;0
Bornholm;1. Allinge;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Bornholm;1. Allinge;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Bornholm;1. Allinge;A;Socialdemokratiet;Helle Lethmar, Køge;2
Bornholm;1. Allinge;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Bornholm;1. Allinge;A;Socialdemokratiet;John Hansen, Guldborgsund;0
Bornholm;1. Allinge;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
Bornholm;1. Allinge;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Bornholm;1. Allinge;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Bornholm;1. Allinge;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
Bornholm;1. Allinge;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Bornholm;1. Allinge;A;Socialdemokratiet;Stina Højgaard, Greve;0
Bornholm;1. Allinge;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Bornholm;1. Allinge;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Bornholm;1. Allinge;A;Socialdemokratiet;Jan Månsson, Sorø;0
Bornholm;1. Allinge;A;Socialdemokratiet;Camilla Hoffmann, København;1
Bornholm;1. Allinge;A;Socialdemokratiet;Line Andrup, Egedal;0
Bornholm;1. Allinge;A;Socialdemokratiet;Ludwig Heldt, København;0
Bornholm;1. Allinge;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Bornholm;1. Allinge;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Bornholm;1. Allinge;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Bornholm;1. Allinge;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;0
Bornholm;1. Allinge;A;Socialdemokratiet;Felex Pedersen, Odsherred;1
Bornholm;1. Allinge;A;Socialdemokratiet;Gitte Simoni, Roskilde;0
Bornholm;1. Allinge;B;Radikale Venstre;Listestemmer;13
Bornholm;1. Allinge;B;Radikale Venstre;Thomas Rohden, København;1
Bornholm;1. Allinge;B;Radikale Venstre;Anne Møller Ronex, Holbæk;0
Bornholm;1. Allinge;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;3
Bornholm;1. Allinge;B;Radikale Venstre;Jeppe Fransson, Roskilde;0
Bornholm;1. Allinge;B;Radikale Venstre;Sofie Holm, København;0
Bornholm;1. Allinge;B;Radikale Venstre;Christina Thorholm, Hillerød;0
Bornholm;1. Allinge;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;0
Bornholm;1. Allinge;B;Radikale Venstre;Tine Hessner, Furesø;1
Bornholm;1. Allinge;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;27
Bornholm;1. Allinge;B;Radikale Venstre;Freja Wirlander, Hvidovre;0
Bornholm;1. Allinge;B;Radikale Venstre;Ruben Kidde, Frederiksberg;0
Bornholm;1. Allinge;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;0
Bornholm;1. Allinge;B;Radikale Venstre;Line Krogh Lay, Stevns;0
Bornholm;1. Allinge;B;Radikale Venstre;Brian Køster, Hvidovre;0
Bornholm;1. Allinge;B;Radikale Venstre;Thomas Baark, Guldborgsund;0
Bornholm;1. Allinge;B;Radikale Venstre;Lars Hoppe Søe, Næstved;0
Bornholm;1. Allinge;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Bornholm;1. Allinge;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;0
Bornholm;1. Allinge;B;Radikale Venstre;Søren Burcharth, København;1
Bornholm;1. Allinge;B;Radikale Venstre;Julie Herdal Molbech, København;0
Bornholm;1. Allinge;B;Radikale Venstre;Anders Medum Groth, Furesø;0
Bornholm;1. Allinge;B;Radikale Venstre;Søs Haugaard, København;0
Bornholm;1. Allinge;B;Radikale Venstre;Kim Pagels, Solrød;0
Bornholm;1. Allinge;B;Radikale Venstre;Jørgen Suhr, Hillerød;0
Bornholm;1. Allinge;B;Radikale Venstre;Martin Schepelern, København;0
Bornholm;1. Allinge;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;1
Bornholm;1. Allinge;B;Radikale Venstre;Peter L. Sørensen, Gribskov;1
Bornholm;1. Allinge;B;Radikale Venstre;Gitte Kjær-Westermann, Lyngby-Taarbæk;0
Bornholm;1. Allinge;B;Radikale Venstre;Kim Mandix, København;0
Bornholm;1. Allinge;B;Radikale Venstre;Rikke Mortensen, Egedal;0
Bornholm;1. Allinge;B;Radikale Venstre;Trine Dybkjær, Gentofte;0
Bornholm;1. Allinge;B;Radikale Venstre;Marianne Bredgaard Karlsson, Fredensborg;0
Bornholm;1. Allinge;B;Radikale Venstre;Christina Falkberg, Gladsaxe;0
Bornholm;1. Allinge;B;Radikale Venstre;Kashif Ahmad, København;0
