Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
7171. Langå;A;Socialdemokratiet;Listestemmer;800
7171. Langå;A;Socialdemokratiet;Henning Jensen Nyhuus, Randers;65
7171. Langå;A;Socialdemokratiet;Berner Nielsen, Purhus;5
7171. Langå;A;Socialdemokratiet;Leif Gade, Nørhald;1
7171. Langå;A;Socialdemokratiet;Jørgen Bruno Andersen, Langå;495
7171. Langå;A;Socialdemokratiet;Hugo Sørensen, Assentoft;3
7171. Langå;A;Socialdemokratiet;Aage Stenz, Randers;2
7171. Langå;A;Socialdemokratiet;Susanne Koch, Randers;3
7171. Langå;A;Socialdemokratiet;Ellen Petersen, Randers;2
7171. Langå;A;Socialdemokratiet;Maja Panduro Kjærulff, Randers;4
7171. Langå;A;Socialdemokratiet;Tove Schou Pedersen, Randers;0
7171. Langå;A;Socialdemokratiet;Lars Bang, Purhus;3
7171. Langå;A;Socialdemokratiet;Tove Bakke Laursen, Randers;0
7171. Langå;A;Socialdemokratiet;Jørgen Gammelby, Nørhald;0
7171. Langå;A;Socialdemokratiet;Sükrü Ertosun, Randers;1
7171. Langå;A;Socialdemokratiet;Søren Clemensen, Randers;0
7171. Langå;A;Socialdemokratiet;Karen Lagoni, Langå;47
7171. Langå;A;Socialdemokratiet;Jan Helbo, Randers;1
7171. Langå;A;Socialdemokratiet;Steen Bundgaard, Purhus;0
7171. Langå;A;Socialdemokratiet;Peter Schøning, Randers;1
7171. Langå;A;Socialdemokratiet;Grethe Christiansen, Havndal;0
7171. Langå;A;Socialdemokratiet;Bent Hede, Randers;1
7171. Langå;A;Socialdemokratiet;Bjarne Kehlet, Randers;1
7171. Langå;A;Socialdemokratiet;Bjarne Dalum, Langå;44
7171. Langå;A;Socialdemokratiet;Leo Møller, Randers;1
7171. Langå;A;Socialdemokratiet;Pia Moldt, Purhus;0
7171. Langå;A;Socialdemokratiet;Marianne Clemmensen, Randers;0
7171. Langå;A;Socialdemokratiet;Kirsten Ohmand Jensen, Nørhald;0
7171. Langå;A;Socialdemokratiet;Allan Hørsted, Randers;3
7171. Langå;A;Socialdemokratiet;Leif Frydendahl, Randers;0
7171. Langå;A;Socialdemokratiet;John Sloth, Randers;0
7171. Langå;A;Socialdemokratiet;Svend Aage Nielsen, Purhus;0
