Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Skivekredsen;14. Jebjerg-Lyby;Nej;323;41,9
Skivekredsen;15. Balling;Ja;523;63,2
Skivekredsen;15. Balling;Nej;305;36,8
Skivekredsen;16. Breum;Ja;597;62,6
Skivekredsen;16. Breum;Nej;357;37,4
Skivekredsen;17. Håsum-Ramsing;Ja;190;52,2
Skivekredsen;17. Håsum-Ramsing;Nej;174;47,8
Skivekredsen;18. Selde;Ja;367;55,2
Skivekredsen;18. Selde;Nej;298;44,8
Skivekredsen;19. Lem-Vejby;Ja;245;56,2
Skivekredsen;19. Lem-Vejby;Nej;191;43,8
Skivekredsen;20. Fur;Ja;279;59,9
Skivekredsen;20. Fur;Nej;187;40,1
Viborg Vestkredsen;1. Frederiks;Ja;972;61,1
Viborg Vestkredsen;1. Frederiks;Nej;619;38,9
Viborg Vestkredsen;2. Hald Ege;Ja;1347;71,5
Viborg Vestkredsen;2. Hald Ege;Nej;536;28,5
Viborg Vestkredsen;3. Karup;Ja;1010;59,5
Viborg Vestkredsen;3. Karup;Nej;687;40,5
Viborg Vestkredsen;4. Løgstrup;Ja;1306;68,8
Viborg Vestkredsen;4. Løgstrup;Nej;593;31,2
Viborg Vestkredsen;5. Mønsted;Ja;715;63,6
Viborg Vestkredsen;5. Mønsted;Nej;409;36,4
Viborg Vestkredsen;6. Stoholm;Ja;996;61,3
Viborg Vestkredsen;6. Stoholm;Nej;629;38,7
Viborg Vestkredsen;7. Vridsted;Ja;615;55,2
Viborg Vestkredsen;7. Vridsted;Nej;499;44,8
Viborg Vestkredsen;8. Viborg;Ja;9257;69,4
Viborg Vestkredsen;8. Viborg;Nej;4080;30,6
Viborg Østkredsen;9. Bjerringbro Nord;Ja;2385;66,3
Viborg Østkredsen;9. Bjerringbro Nord;Nej;1215;33,8
Viborg Østkredsen;10. Bjerringbro Syd;Ja;863;61,1
Viborg Østkredsen;10. Bjerringbro Syd;Nej;550;38,9
Viborg Østkredsen;11. Hammershøj;Ja;710;62,2
Viborg Østkredsen;11. Hammershøj;Nej;432;37,8
Viborg Østkredsen;12. Møldrup;Ja;1334;61,4
Viborg Østkredsen;12. Møldrup;Nej;838;38,6
Viborg Østkredsen;13. Overlund;Ja;5184;74,5
Viborg Østkredsen;13. Overlund;Nej;1777;25,5
Viborg Østkredsen;14. Rødding;Ja;1184;66,0
Viborg Østkredsen;14. Rødding;Nej;609;34,0
Viborg Østkredsen;15. Rødkærsbro;Ja;1023;62,5
Viborg Østkredsen;15. Rødkærsbro;Nej;614;37,5
Viborg Østkredsen;16. Skals;Ja;1230;65,7
Viborg Østkredsen;16. Skals;Nej;642;34,3
Viborg Østkredsen;17. Ørum;Ja;979;61,3
Viborg Østkredsen;17. Ørum;Nej;617;38,7
Silkeborg Nordkredsen;1. Ans;Ja;1110;64,1
Silkeborg Nordkredsen;1. Ans;Nej;621;35,9
Silkeborg Nordkredsen;2. Funder;Ja;1235;70,5
Silkeborg Nordkredsen;2. Funder;Nej;518;29,5
Silkeborg Nordkredsen;3. Fårvang;Ja;558;60,3
Silkeborg Nordkredsen;3. Fårvang;Nej;368;39,7
Silkeborg Nordkredsen;4. Gjern;Ja;740;66,8
Silkeborg Nordkredsen;4. Gjern;Nej;367;33,2
Silkeborg Nordkredsen;5. Grauballe;Ja;418;62,4
Silkeborg Nordkredsen;5. Grauballe;Nej;252;37,6
Silkeborg Nordkredsen;6. Gødvad;Ja;2607;70,4
Silkeborg Nordkredsen;6. Gødvad;Nej;1094;29,6
Silkeborg Nordkredsen;7. Kjellerup;Ja;1898;65,4
Silkeborg Nordkredsen;7. Kjellerup;Nej;1003;34,6
Silkeborg Nordkredsen;8. Kragelund;Ja;444;65,2
Silkeborg Nordkredsen;8. Kragelund;Nej;237;34,8
Silkeborg Nordkredsen;9. Lemming;Ja;421;59,4
Silkeborg Nordkredsen;9. Lemming;Nej;288;40,6
Silkeborg Nordkredsen;10. Linå;Ja;582;67,3
Silkeborg Nordkredsen;10. Linå;Nej;283;32,7
Silkeborg Nordkredsen;11. Resenbro;Ja;827;72,5
Silkeborg Nordkredsen;11. Resenbro;Nej;313;27,5
Silkeborg Nordkredsen;12. Sejling;Ja;359;66,7
Silkeborg Nordkredsen;12. Sejling;Nej;179;33,3
Silkeborg Nordkredsen;13. Sejs;Ja;1997;79,0
Silkeborg Nordkredsen;13. Sejs;Nej;532;21,0
Silkeborg Nordkredsen;14. Sjørslev;Ja;255;52,9
Silkeborg Nordkredsen;14. Sjørslev;Nej;227;47,1
Silkeborg Nordkredsen;15. Sorring;Ja;603;66,3
Silkeborg Nordkredsen;15. Sorring;Nej;306;33,7
Silkeborg Nordkredsen;16. Thorning;Ja;848;59,5
Silkeborg Nordkredsen;16. Thorning;Nej;577;40,5
Silkeborg Nordkredsen;17. Vinderslev;Ja;360;53,2
Silkeborg Nordkredsen;17. Vinderslev;Nej;317;46,8
Silkeborg Nordkredsen;18. Voel;Ja;734;70,0
Silkeborg Nordkredsen;18. Voel;Nej;315;30,0
Silkeborg Sydkredsen;21. Balle;Ja;1971;71,8
Silkeborg Sydkredsen;21. Balle;Nej;776;28,2
Silkeborg Sydkredsen;22. Bryrup;Ja;768;67,1
Silkeborg Sydkredsen;22. Bryrup;Nej;376;32,9
Silkeborg Sydkredsen;23. Buskelund;Ja;2268;79,9
Silkeborg Sydkredsen;23. Buskelund;Nej;571;20,1
Silkeborg Sydkredsen;24. Gjessø;Ja;505;73,1
Silkeborg Sydkredsen;24. Gjessø;Nej;186;26,9
Silkeborg Sydkredsen;25. Hjøllund;Ja;157;62,8
Silkeborg Sydkredsen;25. Hjøllund;Nej;93;37,2
Silkeborg Sydkredsen;26. Langsøskolen;Ja;1047;70,8
Silkeborg Sydkredsen;26. Langsøskolen;Nej;432;29,2
Silkeborg Sydkredsen;27. Lysbro;Ja;1500;76,5
Silkeborg Sydkredsen;27. Lysbro;Nej;461;23,5
Silkeborg Sydkredsen;28. Alderslyst;Ja;1437;65,6
Silkeborg Sydkredsen;28. Alderslyst;Nej;754;34,4
Silkeborg Sydkredsen;29. Jysk Arena;Ja;2130;66,9
Silkeborg Sydkredsen;29. Jysk Arena;Nej;1053;33,1
Silkeborg Sydkredsen;30. Them;Ja;1300;67,4
Silkeborg Sydkredsen;30. Them;Nej;629;32,6
Silkeborg Sydkredsen;31. Vestergadehallen;Ja;3596;71,7
Silkeborg Sydkredsen;31. Vestergadehallen;Nej;1418;28,3
Silkeborg Sydkredsen;32. Virklund;Ja;1523;74,4
Silkeborg Sydkredsen;32. Virklund;Nej;524;25,6
Ikastkredsen;1. Ejstrup;Ja;722;59,3
Ikastkredsen;1. Ejstrup;Nej;495;40,7
Ikastkredsen;2. Gludsted;Ja;286;57,2
Ikastkredsen;2. Gludsted;Nej;214;42,8
Ikastkredsen;3. Nørre Snede;Ja;680;57,8
Ikastkredsen;3. Nørre Snede;Nej;496;42,2
Ikastkredsen;4. Klovborg;Ja;239;51,1
Ikastkredsen;4. Klovborg;Nej;229;48,9
Ikastkredsen;5. Brande;Ja;2297;62,1
Ikastkredsen;5. Brande;Nej;1404;37,9
Ikastkredsen;6. Blåhøj;Ja;220;50,8
Ikastkredsen;6. Blåhøj;Nej;213;49,2
Ikastkredsen;7. Ikast;Ja;5016;67,4
Ikastkredsen;7. Ikast;Nej;2422;32,6
Ikastkredsen;8. Isenvad;Ja;313;58,7
Ikastkredsen;8. Isenvad;Nej;220;41,3
Ikastkredsen;9. Bording;Ja;1054;62,1
Ikastkredsen;9. Bording;Nej;642;37,9
Ikastkredsen;10. Engesvang;Ja;954;64,2
Ikastkredsen;10. Engesvang;Nej;531;35,8
Herning Sydkredsen;1. Herning;Ja;7402;66,9
Herning Sydkredsen;1. Herning;Nej;3666;33,1
Herning Sydkredsen;2. Arnborg;Ja;321;54,7
Herning Sydkredsen;2. Arnborg;Nej;266;45,3
Herning Sydkredsen;5. Kibæk;Ja;1014;62,9
Herning Sydkredsen;5. Kibæk;Nej;597;37,1
Herning Sydkredsen;6. Kølkær;Ja;247;51,9
Herning Sydkredsen;6. Kølkær;Nej;229;48,1
Herning Sydkredsen;7. Lind;Ja;2350;70,8
Herning Sydkredsen;7. Lind;Nej;971;29,2
Herning Sydkredsen;8. Sdr. Felding;Ja;645;61,4
Herning Sydkredsen;8. Sdr. Felding;Nej;405;38,6
Herning Sydkredsen;9. Skarrild;Ja;262;56,3
Herning Sydkredsen;9. Skarrild;Nej;203;43,7
Herning Sydkredsen;11. Studsgård;Ja;230;57,9
Herning Sydkredsen;11. Studsgård;Nej;167;42,1
Herning Nordkredsen;13. Aulum;Ja;1311;63,7
Herning Nordkredsen;13. Aulum;Nej;746;36,3
Herning Nordkredsen;14. Feldborg;Ja;177;48,1
Herning Nordkredsen;14. Feldborg;Nej;191;51,9
Herning Nordkredsen;15. Gullestrup;Ja;534;59,9
Herning Nordkredsen;15. Gullestrup;Nej;358;40,1
Herning Nordkredsen;16. Haderup;Ja;359;59,4
Herning Nordkredsen;16. Haderup;Nej;245;40,6
Herning Nordkredsen;17. Hammerum;Ja;2940;72,0
Herning Nordkredsen;17. Hammerum;Nej;1141;28,0
Herning Nordkredsen;18. Hodsager;Ja;217;62,4
Herning Nordkredsen;18. Hodsager;Nej;131;37,6
Herning Nordkredsen;19. Ilskov;Ja;270;60,1
Herning Nordkredsen;19. Ilskov;Nej;179;39,9
Herning Nordkredsen;20. Simmelkær;Ja;106;53,0
Herning Nordkredsen;20. Simmelkær;Nej;94;47,0
Herning Nordkredsen;21. Sinding;Ja;294;64,8
Herning Nordkredsen;21. Sinding;Nej;160;35,2
Herning Nordkredsen;22. Skibbild/Nøvling;Ja;350;66,0
Herning Nordkredsen;22. Skibbild/Nøvling;Nej;180;34,0
Herning Nordkredsen;23. Snejbjerg;Ja;1871;68,3
Herning Nordkredsen;23. Snejbjerg;Nej;869;31,7
Herning Nordkredsen;24. Sunds;Ja;1726;68,3
Herning Nordkredsen;24. Sunds;Nej;800;31,7
Herning Nordkredsen;25. Timring;Ja;415;66,3
Herning Nordkredsen;25. Timring;Nej;211;33,7
Herning Nordkredsen;26. Tjørring;Ja;2152;68,3
Herning Nordkredsen;26. Tjørring;Nej;999;31,7
Herning Nordkredsen;27. Vildbjerg;Ja;1527;69,2
Herning Nordkredsen;27. Vildbjerg;Nej;681;30,8
Herning Nordkredsen;28. Vind;Ja;179;62,2
Herning Nordkredsen;28. Vind;Nej;109;37,8
Herning Nordkredsen;29. Vinding;Ja;563;63,6
Herning Nordkredsen;29. Vinding;Nej;322;36,4
Herning Nordkredsen;30. Ørnhøj;Ja;302;57,6
Herning Nordkredsen;30. Ørnhøj;Nej;222;42,4
Holstebrokredsen;1. Musikteatret;Ja;5922;67,3
Holstebrokredsen;1. Musikteatret;Nej;2872;32,7
Holstebrokredsen;2. Mejdal;Ja;1967;71,3
Holstebrokredsen;2. Mejdal;Nej;792;28,7
Holstebrokredsen;3. Skave;Ja;646;61,2
Holstebrokredsen;3. Skave;Nej;410;38,8
Holstebrokredsen;4. Mejrup;Ja;1878;73,0
Holstebrokredsen;4. Mejrup;Nej;696;27,0
Holstebrokredsen;5. Nørreboulevardskolen;Ja;3953;65,7
Holstebrokredsen;5. Nørreboulevardskolen;Nej;2068;34,3
Holstebrokredsen;6. Vinderup;Ja;1619;61,2
Holstebrokredsen;6. Vinderup;Nej;1028;38,8
Holstebrokredsen;7. Sevel;Ja;588;60,1
Holstebrokredsen;7. Sevel;Nej;391;39,9
Holstebrokredsen;8. Ulfborg;Ja;1019;62,7
Holstebrokredsen;8. Ulfborg;Nej;605;37,3
Holstebrokredsen;9. Vemb;Ja;573;57,6
Holstebrokredsen;9. Vemb;Nej;422;42,4
Holstebrokredsen;10. Sdr. Nissum;Ja;364;64,8
Holstebrokredsen;10. Sdr. Nissum;Nej;198;35,2
Ringkøbingkredsen;1. Tarm;Ja;1534;65,4
Ringkøbingkredsen;1. Tarm;Nej;812;34,6
Ringkøbingkredsen;2. Holmsland;Ja;482;69,1
Ringkøbingkredsen;2. Holmsland;Nej;216;30,9
Ringkøbingkredsen;3. Hoven;Ja;136;58,6
Ringkøbingkredsen;3. Hoven;Nej;96;41,4
Ringkøbingkredsen;5. Lyne;Ja;266;62,0
Ringkøbingkredsen;5. Lyne;Nej;163;38,0
Ringkøbingkredsen;8. Bork;Ja;238;59,4
Ringkøbingkredsen;8. Bork;Nej;163;40,6
Ringkøbingkredsen;9. Lønborg;Ja;390;63,6
Ringkøbingkredsen;9. Lønborg;Nej;223;36,4
Ringkøbingkredsen;10. Hvide Sande;Ja;869;59,2
Ringkøbingkredsen;10. Hvide Sande;Nej;600;40,8
Ringkøbingkredsen;12. Velling;Ja;547;71,1
Ringkøbingkredsen;12. Velling;Nej;222;28,9
Ringkøbingkredsen;13. Ølstrup;Ja;267;65,4
Ringkøbingkredsen;13. Ølstrup;Nej;141;34,6
Ringkøbingkredsen;14. Ringkøbing;Ja;3336;69,0
Ringkøbingkredsen;14. Ringkøbing;Nej;1497;31,0
Ringkøbingkredsen;16. Hee;Ja;376;54,5
Ringkøbingkredsen;16. Hee;Nej;314;45,5
Ringkøbingkredsen;19. Stadil;Ja;278;68,5
Ringkøbingkredsen;19. Stadil;Nej;128;31,5
Ringkøbingkredsen;20. Højmark;Ja;245;64,3
Ringkøbingkredsen;20. Højmark;Nej;136;35,7
Ringkøbingkredsen;21. Lem;Ja;409;60,0
Ringkøbingkredsen;21. Lem;Nej;273;40,0
Ringkøbingkredsen;22. Tim;Ja;488;65,1
Ringkøbingkredsen;22. Tim;Nej;262;34,9
Ringkøbingkredsen;24. Skjern;Ja;2663;69,0
Ringkøbingkredsen;24. Skjern;Nej;1197;31,0
Ringkøbingkredsen;25. Borris;Ja;402;66,8
Ringkøbingkredsen;25. Borris;Nej;200;33,2
Ringkøbingkredsen;26. Faster;Ja;256;61,8
Ringkøbingkredsen;26. Faster;Nej;158;38,2
Ringkøbingkredsen;27. Rækker Mølle;Ja;442;62,4
Ringkøbingkredsen;27. Rækker Mølle;Nej;266;37,6
Ringkøbingkredsen;28. Stauning;Ja;410;68,3
Ringkøbingkredsen;28. Stauning;Nej;190;31,7
Ringkøbingkredsen;30. Videbæk;Ja;1595;65,3
Ringkøbingkredsen;30. Videbæk;Nej;847;34,7
Ringkøbingkredsen;31. Nr.Vium;Ja;147;54,6
Ringkøbingkredsen;31. Nr.Vium;Nej;122;45,4
Ringkøbingkredsen;32. Troldhede;Ja;173;52,3
Ringkøbingkredsen;32. Troldhede;Nej;158;47,7
Ringkøbingkredsen;33. Vorgod-Barde;Ja;713;60,4
Ringkøbingkredsen;33. Vorgod-Barde;Nej;467;39,6
Ringkøbingkredsen;35. Spjald;Ja;949;66,3
Ringkøbingkredsen;35. Spjald;Nej;482;33,7
