Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Assenskredsen;10. Køng;Nej;178;33,6
Assenskredsen;11. Vissenbjerg;Ja;1902;61,8
Assenskredsen;11. Vissenbjerg;Nej;1177;38,2
Assenskredsen;12. Dreslette/Helnæs;Ja;419;70,8
Assenskredsen;12. Dreslette/Helnæs;Nej;173;29,2
Assenskredsen;13. Haarby;Ja;1154;68,5
Assenskredsen;13. Haarby;Nej;531;31,5
Assenskredsen;14. Jordløse;Ja;228;65,7
Assenskredsen;14. Jordløse;Nej;119;34,3
Assenskredsen;15. Brylle;Ja;692;69,9
Assenskredsen;15. Brylle;Nej;298;30,1
Assenskredsen;16. Tommerup;Ja;693;68,8
Assenskredsen;16. Tommerup;Nej;314;31,2
Assenskredsen;17. Tommerup St;Ja;958;74,0
Assenskredsen;17. Tommerup St;Nej;336;26,0
Assenskredsen;18. Verninge/Nårup;Ja;510;61,9
Assenskredsen;18. Verninge/Nårup;Nej;314;38,1
Middelfartkredsen;1. Bogense;Ja;1531;68,4
Middelfartkredsen;1. Bogense;Nej;707;31,6
Middelfartkredsen;1. Middelfart V;Ja;2798;70,9
Middelfartkredsen;1. Middelfart V;Nej;1150;29,1
Middelfartkredsen;2. Klinte;Ja;258;56,3
Middelfartkredsen;2. Klinte;Nej;200;43,7
Middelfartkredsen;2. Middelfart Ø;Ja;2577;69,0
Middelfartkredsen;2. Middelfart Ø;Nej;1160;31,0
Middelfartkredsen;3. Kongslund;Ja;492;59,2
Middelfartkredsen;3. Kongslund;Nej;339;40,8
Middelfartkredsen;3. Strib;Ja;2004;76,2
Middelfartkredsen;3. Strib;Nej;627;23,8
Middelfartkredsen;4. Horsebæk;Ja;388;61,0
Middelfartkredsen;4. Horsebæk;Nej;248;39,0
Middelfartkredsen;4. Hyllehøj;Ja;1094;66,1
Middelfartkredsen;4. Hyllehøj;Nej;561;33,9
Middelfartkredsen;5. Aulby;Ja;574;64,9
Middelfartkredsen;5. Aulby;Nej;311;35,1
Middelfartkredsen;5. Krogsbølle;Ja;626;58,3
Middelfartkredsen;5. Krogsbølle;Nej;447;41,7
Middelfartkredsen;6. Nørre Aaby;Ja;1313;66,5
Middelfartkredsen;6. Nørre Aaby;Nej;661;33,5
Middelfartkredsen;6. Otterup;Ja;1682;65,8
Middelfartkredsen;6. Otterup;Nej;873;34,2
Middelfartkredsen;7. Baaring;Ja;680;64,9
Middelfartkredsen;7. Baaring;Nej;368;35,1
Middelfartkredsen;7. Løkkemark;Ja;343;55,1
Middelfartkredsen;7. Løkkemark;Nej;280;44,9
Middelfartkredsen;8. Ejby;Ja;931;62,2
Middelfartkredsen;8. Ejby;Nej;565;37,8
Middelfartkredsen;8. Skovløkke;Ja;349;53,0
Middelfartkredsen;8. Skovløkke;Nej;309;47,0
Middelfartkredsen;9. Gelsted;Ja;799;59,3
Middelfartkredsen;9. Gelsted;Nej;548;40,7
Middelfartkredsen;9. Veflinge;Ja;411;59,6
Middelfartkredsen;9. Veflinge;Nej;279;40,4
Middelfartkredsen;10. Brenderup;Ja;878;64,0
Middelfartkredsen;10. Brenderup;Nej;493;36,0
Middelfartkredsen;10. Hårslev;Ja;353;56,4
Middelfartkredsen;10. Hårslev;Nej;273;43,6
Middelfartkredsen;11. Fjelsted/Harndrup;Ja;478;60,4
Middelfartkredsen;11. Fjelsted/Harndrup;Nej;314;39,6
Middelfartkredsen;11. Morud;Ja;1143;71,7
Middelfartkredsen;11. Morud;Nej;452;28,3
Middelfartkredsen;12. Særslev;Ja;455;61,7
Middelfartkredsen;12. Særslev;Nej;283;38,3
Middelfartkredsen;13. Søndersø;Ja;1387;67,2
Middelfartkredsen;13. Søndersø;Nej;677;32,8
Nyborgkredsen;1. Aunslevhallen;Ja;541;59,1
Nyborgkredsen;1. Aunslevhallen;Nej;374;40,9
Nyborgkredsen;1. Mesinge;Ja;719;65,1
Nyborgkredsen;1. Mesinge;Nej;386;34,9
Nyborgkredsen;2. Kerteminde 1;Ja;2631;70,3
Nyborgkredsen;2. Kerteminde 1;Nej;1110;29,7
Nyborgkredsen;2. Nyborghallen;Ja;3025;66,5
Nyborgkredsen;2. Nyborghallen;Nej;1527;33,5
Nyborgkredsen;3. Bastionen;Ja;2582;71,2
Nyborgkredsen;3. Bastionen;Nej;1042;28,8
Nyborgkredsen;4. Nymarken;Ja;734;60,8
Nyborgkredsen;4. Nymarken;Nej;473;39,2
Nyborgkredsen;4. Vindinge Forsamlingshus;Ja;845;67,7
Nyborgkredsen;4. Vindinge Forsamlingshus;Nej;404;32,3
Nyborgkredsen;5. Langå, Svindinge Og Øksendrup;Ja;318;58,2
Nyborgkredsen;5. Langå, Svindinge Og Øksendrup;Nej;228;41,8
Nyborgkredsen;5. Marslev;Ja;692;61,6
Nyborgkredsen;5. Marslev;Nej;432;38,4
Nyborgkredsen;6. Langeskov;Ja;1533;66,2
Nyborgkredsen;6. Langeskov;Nej;781;33,8
Nyborgkredsen;6. Ullerslev;Ja;989;65,8
Nyborgkredsen;6. Ullerslev;Nej;515;34,2
Nyborgkredsen;7. Ellinge;Ja;142;56,8
Nyborgkredsen;7. Ellinge;Nej;108;43,2
Nyborgkredsen;7. Munkebo;Ja;1666;59,9
Nyborgkredsen;7. Munkebo;Nej;1115;40,1
Nyborgkredsen;8. Skellerup;Ja;185;60,9
Nyborgkredsen;8. Skellerup;Nej;119;39,1
Nyborgkredsen;9. Langtved;Ja;319;66,9
Nyborgkredsen;9. Langtved;Nej;158;33,1
Nyborgkredsen;10. Ørbæk;Ja;640;68,7
Nyborgkredsen;10. Ørbæk;Nej;292;31,3
Nyborgkredsen;11. Frørup Og Tårup;Ja;475;64,1
Nyborgkredsen;11. Frørup Og Tårup;Nej;266;35,9
Nyborgkredsen;12. Ellested Og Herrested;Ja;394;65,3
Nyborgkredsen;12. Ellested Og Herrested;Nej;209;34,7
Nyborgkredsen;13. Kullerup Og Refsvindinge;Ja;370;60,8
Nyborgkredsen;13. Kullerup Og Refsvindinge;Nej;239;39,2
Svendborgkredsen;1. Bagenkop;Ja;283;55,9
Svendborgkredsen;1. Bagenkop;Nej;223;44,1
Svendborgkredsen;1. Byen;Ja;4887;67,8
Svendborgkredsen;1. Byen;Nej;2320;32,2
Svendborgkredsen;2. Humble;Ja;478;59,4
Svendborgkredsen;2. Humble;Nej;327;40,6
Svendborgkredsen;2. Nordre;Ja;977;60,3
Svendborgkredsen;2. Nordre;Nej;643;39,7
Svendborgkredsen;3. Lindelse;Ja;357;65,1
Svendborgkredsen;3. Lindelse;Nej;191;34,9
Svendborgkredsen;3. Østre;Ja;2024;63,3
Svendborgkredsen;3. Østre;Nej;1173;36,7
Svendborgkredsen;4. Bjerreby;Ja;343;60,8
Svendborgkredsen;4. Bjerreby;Nej;221;39,2
Svendborgkredsen;5. Bregninge;Ja;1695;72,6
Svendborgkredsen;5. Bregninge;Nej;640;27,4
Svendborgkredsen;5. Rudkøbing;Ja;1639;62,1
Svendborgkredsen;5. Rudkøbing;Nej;1001;37,9
Svendborgkredsen;6. Drejø;Ja;37;72,5
Svendborgkredsen;6. Drejø;Nej;14;27,5
Svendborgkredsen;6. Strynø;Ja;73;61,9
Svendborgkredsen;6. Strynø;Nej;45;38,1
Svendborgkredsen;7. Egense;Ja;1198;72,9
Svendborgkredsen;7. Egense;Nej;446;27,1
Svendborgkredsen;7. Tullebølle;Ja;522;60,3
Svendborgkredsen;7. Tullebølle;Nej;343;39,7
Svendborgkredsen;8. Landet;Ja;378;64,6
Svendborgkredsen;8. Landet;Nej;207;35,4
Svendborgkredsen;8. Lejbølle;Ja;212;61,8
Svendborgkredsen;8. Lejbølle;Nej;131;38,2
Svendborgkredsen;9. Skårup;Ja;1042;69,1
Svendborgkredsen;9. Skårup;Nej;465;30,9
Svendborgkredsen;10. Hou;Ja;392;61,3
Svendborgkredsen;10. Hou;Nej;248;38,8
Svendborgkredsen;10. Thurø;Ja;1596;74,1
Svendborgkredsen;10. Thurø;Nej;557;25,9
Svendborgkredsen;11. Tved;Ja;985;64,8
Svendborgkredsen;11. Tved;Nej;535;35,2
Svendborgkredsen;14. Kirkeby;Ja;413;58,5
Svendborgkredsen;14. Kirkeby;Nej;293;41,5
Svendborgkredsen;16. Ollerup;Ja;745;62,5
Svendborgkredsen;16. Ollerup;Nej;447;37,5
Svendborgkredsen;17. Stenstrup;Ja;746;59,3
Svendborgkredsen;17. Stenstrup;Nej;511;40,7
Svendborgkredsen;19. V.Skerninge;Ja;941;64,1
Svendborgkredsen;19. V.Skerninge;Nej;527;35,9
Svendborgkredsen;21. Gudbjerg;Ja;423;64,9
Svendborgkredsen;21. Gudbjerg;Nej;229;35,1
Svendborgkredsen;23. Gudme;Ja;512;65,4
Svendborgkredsen;23. Gudme;Nej;271;34,6
Svendborgkredsen;25. Hesselager;Ja;436;59,8
Svendborgkredsen;25. Hesselager;Nej;293;40,2
Svendborgkredsen;27. Oure;Ja;620;63,6
Svendborgkredsen;27. Oure;Nej;355;36,4
Faaborgkredsen;1. Allested-Vejle;Ja;499;62,7
Faaborgkredsen;1. Allested-Vejle;Nej;297;37,3
Faaborgkredsen;1. Marstal;Ja;989;65,6
Faaborgkredsen;1. Marstal;Nej;518;34,4
Faaborgkredsen;2. Brobyværk;Ja;401;64,8
Faaborgkredsen;2. Brobyværk;Nej;218;35,2
Faaborgkredsen;2. Ærøskøbing;Ja;879;73,1
Faaborgkredsen;2. Ærøskøbing;Nej;323;26,9
Faaborgkredsen;3. Nørre Broby;Ja;668;65,3
Faaborgkredsen;3. Nørre Broby;Nej;355;34,7
Faaborgkredsen;3. Søby;Ja;364;63,7
Faaborgkredsen;3. Søby;Nej;207;36,3
Faaborgkredsen;4. Vester Hæsinge;Ja;314;60,3
Faaborgkredsen;4. Vester Hæsinge;Nej;207;39,7
Faaborgkredsen;5. Avernakø;Ja;39;59,1
Faaborgkredsen;5. Avernakø;Nej;27;40,9
Faaborgkredsen;7. Faaborg;Ja;2922;68,2
Faaborgkredsen;7. Faaborg;Nej;1365;31,8
Faaborgkredsen;8. Horne;Ja;680;67,3
Faaborgkredsen;8. Horne;Nej;331;32,7
Faaborgkredsen;9. Korinth;Ja;609;62,1
Faaborgkredsen;9. Korinth;Nej;372;37,9
Faaborgkredsen;10. Lyø;Ja;39;76,5
Faaborgkredsen;10. Lyø;Nej;12;23,5
Faaborgkredsen;11. Svanninge;Ja;771;65,4
Faaborgkredsen;11. Svanninge;Nej;408;34,6
Faaborgkredsen;12. Vester Aaby;Ja;561;62,3
Faaborgkredsen;12. Vester Aaby;Nej;339;37,7
Faaborgkredsen;13. Espe;Ja;478;64,9
Faaborgkredsen;13. Espe;Nej;259;35,1
Faaborgkredsen;14. Hillerslev;Ja;425;61,3
Faaborgkredsen;14. Hillerslev;Nej;268;38,7
Faaborgkredsen;15. Ringe;Ja;2850;70,6
Faaborgkredsen;15. Ringe;Nej;1184;29,4
Faaborgkredsen;16. Søllinge;Ja;342;63,3
Faaborgkredsen;16. Søllinge;Nej;198;36,7
Faaborgkredsen;17. Gislev;Ja;656;63,4
Faaborgkredsen;17. Gislev;Nej;378;36,6
Faaborgkredsen;18. Kværndrup;Ja;711;65,7
Faaborgkredsen;18. Kværndrup;Nej;371;34,3
Faaborgkredsen;19. Ryslinge;Ja;816;65,0
Faaborgkredsen;19. Ryslinge;Nej;440;35,0
Faaborgkredsen;20. Nr. Lyndelse;Ja;1304;67,3
Faaborgkredsen;20. Nr. Lyndelse;Nej;635;32,7
Faaborgkredsen;21. Ferritslev;Ja;687;69,2
Faaborgkredsen;21. Ferritslev;Nej;306;30,8
Faaborgkredsen;22. Årslev;Ja;1807;73,3
Faaborgkredsen;22. Årslev;Nej;657;26,7
