Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Guldborgsundkredsen;9. Øster Ulslev;Ja;441;55,1
Guldborgsundkredsen;9. Øster Ulslev;Nej;359;44,9
Guldborgsundkredsen;10. Nørre Alslev;Ja;947;59,4
Guldborgsundkredsen;10. Nørre Alslev;Nej;647;40,6
Guldborgsundkredsen;11. Nørre Vedby;Ja;660;57,4
Guldborgsundkredsen;11. Nørre Vedby;Nej;489;42,6
Guldborgsundkredsen;12. Eskilstrup;Ja;734;55,6
Guldborgsundkredsen;12. Eskilstrup;Nej;587;44,4
Guldborgsundkredsen;13. Sakskøbing;Ja;1671;60,2
Guldborgsundkredsen;13. Sakskøbing;Nej;1107;39,8
Guldborgsundkredsen;14. Majbølle;Ja;465;55,9
Guldborgsundkredsen;14. Majbølle;Nej;367;44,1
Guldborgsundkredsen;15. Våbensted;Ja;354;61,0
Guldborgsundkredsen;15. Våbensted;Nej;226;39,0
Guldborgsundkredsen;16. Stubbekøbing;Ja;1102;57,4
Guldborgsundkredsen;16. Stubbekøbing;Nej;817;42,6
Guldborgsundkredsen;17. Horreby;Ja;917;58,8
Guldborgsundkredsen;17. Horreby;Nej;643;41,2
Guldborgsundkredsen;18. Idestrup;Ja;636;60,9
Guldborgsundkredsen;18. Idestrup;Nej;408;39,1
Guldborgsundkredsen;19. Væggerløse;Ja;1424;66,5
Guldborgsundkredsen;19. Væggerløse;Nej;718;33,5
Guldborgsundkredsen;20. Gedser;Ja;369;54,2
Guldborgsundkredsen;20. Gedser;Nej;312;45,8
Vordingborgkredsen;1. Vordingborg;Ja;1652;63,8
Vordingborgkredsen;1. Vordingborg;Nej;939;36,2
Vordingborgkredsen;2. Masnedsund;Ja;1372;63,5
Vordingborgkredsen;2. Masnedsund;Nej;787;36,5
Vordingborgkredsen;3. Nyråd;Ja;1206;71,2
Vordingborgkredsen;3. Nyråd;Nej;488;28,8
Vordingborgkredsen;4. Kastrup;Ja;754;58,1
Vordingborgkredsen;4. Kastrup;Nej;544;41,9
Vordingborgkredsen;5. Bårse;Ja;394;62,9
Vordingborgkredsen;5. Bårse;Nej;232;37,1
Vordingborgkredsen;6. Lundby;Ja;1071;57,5
Vordingborgkredsen;6. Lundby;Nej;793;42,5
Vordingborgkredsen;7. Ørslev;Ja;638;59,2
Vordingborgkredsen;7. Ørslev;Nej;439;40,8
Vordingborgkredsen;8. Stege;Ja;1974;65,5
Vordingborgkredsen;8. Stege;Nej;1042;34,5
Vordingborgkredsen;9. Østmøn;Ja;491;58,0
Vordingborgkredsen;9. Østmøn;Nej;356;42,0
Vordingborgkredsen;10. Vestmøn;Ja;760;61,0
Vordingborgkredsen;10. Vestmøn;Nej;486;39,0
Vordingborgkredsen;11. Bogø;Ja;486;64,8
Vordingborgkredsen;11. Bogø;Nej;264;35,2
Vordingborgkredsen;12. Præstø;Ja;1538;65,8
Vordingborgkredsen;12. Præstø;Nej;798;34,2
Vordingborgkredsen;13. Allerslev;Ja;401;60,1
Vordingborgkredsen;13. Allerslev;Nej;266;39,9
Vordingborgkredsen;14. Jungshoved;Ja;260;59,6
Vordingborgkredsen;14. Jungshoved;Nej;176;40,4
Vordingborgkredsen;15. Mern;Ja;550;56,6
Vordingborgkredsen;15. Mern;Nej;422;43,4
Vordingborgkredsen;16. Kalvehave;Ja;743;61,8
Vordingborgkredsen;16. Kalvehave;Nej;459;38,2
Vordingborgkredsen;17. Stensved;Ja;683;63,8
Vordingborgkredsen;17. Stensved;Nej;388;36,2
Næstvedkredsen;1. Fuglebjerg;Ja;1271;58,6
Næstvedkredsen;1. Fuglebjerg;Nej;897;41,4
Næstvedkredsen;2. Everdrup;Ja;313;54,6
Næstvedkredsen;2. Everdrup;Nej;260;45,4
Næstvedkredsen;3. Grønbro Hallen;Ja;556;52,2
Næstvedkredsen;3. Grønbro Hallen;Nej;509;47,8
Næstvedkredsen;4. Fladså Hallen;Ja;964;67,9
Næstvedkredsen;4. Fladså Hallen;Nej;455;32,1
Næstvedkredsen;5. Tybjerg;Ja;298;57,2
Næstvedkredsen;5. Tybjerg;Nej;223;42,8
Næstvedkredsen;6. Tappernøje;Ja;732;55,9
Næstvedkredsen;6. Tappernøje;Nej;578;44,1
Næstvedkredsen;7. Hammer - Vester Egesborg;Ja;476;57,8
Næstvedkredsen;7. Hammer - Vester Egesborg;Nej;348;42,2
Næstvedkredsen;8. Fensmark;Ja;1696;62,6
Næstvedkredsen;8. Fensmark;Nej;1012;37,4
Næstvedkredsen;9. Holme-Olstrup;Ja;459;56,9
Næstvedkredsen;9. Holme-Olstrup;Nej;348;43,1
Næstvedkredsen;10. Toksværd;Ja;464;57,0
Næstvedkredsen;10. Toksværd;Nej;350;43,0
Næstvedkredsen;11. Glumsø;Ja;1072;61,1
Næstvedkredsen;11. Glumsø;Nej;683;38,9
Næstvedkredsen;12. Sandby;Ja;148;54,6
Næstvedkredsen;12. Sandby;Nej;123;45,4
Næstvedkredsen;13. Skelby;Ja;198;58,9
Næstvedkredsen;13. Skelby;Nej;138;41,1
Næstvedkredsen;14. Herlufmagle;Ja;907;55,0
Næstvedkredsen;14. Herlufmagle;Nej;742;45,0
Næstvedkredsen;20. Lille Næstved Skole - Karrebæk;Ja;1730;69,6
Næstvedkredsen;20. Lille Næstved Skole - Karrebæk;Nej;756;30,4
Næstvedkredsen;21. Grønnegades Kaserne;Ja;1237;65,5
Næstvedkredsen;21. Grønnegades Kaserne;Nej;651;34,5
Næstvedkredsen;22. Ellebækskolen - Kildemark;Ja;1482;57,8
Næstvedkredsen;22. Ellebækskolen - Kildemark;Nej;1081;42,2
Næstvedkredsen;23. Arena Næstved;Ja;1964;65,4
Næstvedkredsen;23. Arena Næstved;Nej;1041;34,6
Næstvedkredsen;24. Kobberbakkeskolen - Sct. Jørge;Ja;2018;64,2
Næstvedkredsen;24. Kobberbakkeskolen - Sct. Jørge;Nej;1124;35,8
Næstvedkredsen;25. Ellebækskolen - Kalbyris;Ja;1004;60,7
Næstvedkredsen;25. Ellebækskolen - Kalbyris;Nej;649;39,3
Næstvedkredsen;26. Lille Næstved Skole - Herlufsh;Ja;1452;73,5
Næstvedkredsen;26. Lille Næstved Skole - Herlufsh;Nej;524;26,5
Næstvedkredsen;27. Herlufsholmhallen;Ja;2023;67,1
Næstvedkredsen;27. Herlufsholmhallen;Nej;993;32,9
Næstvedkredsen;28. Kobberbakkeskolen - Sydby;Ja;1190;59,0
Næstvedkredsen;28. Kobberbakkeskolen - Sydby;Nej;828;41,0
Næstvedkredsen;29. Kobberbakkeskolen - Rønnebæk;Ja;313;62,4
Næstvedkredsen;29. Kobberbakkeskolen - Rønnebæk;Nej;189;37,6
Næstvedkredsen;31. Lille Næstved Skole - Hyllinge;Ja;533;58,0
Næstvedkredsen;31. Lille Næstved Skole - Hyllinge;Nej;386;42,0
Næstvedkredsen;32. Lille Næstved Skole - Karrebæk;Ja;1168;69,8
Næstvedkredsen;32. Lille Næstved Skole - Karrebæk;Nej;506;30,2
Faxekredsen;1. Haslev 01;Ja;2386;62,7
Faxekredsen;1. Haslev 01;Nej;1422;37,3
Faxekredsen;1. Hårlevhallen;Ja;1878;62,5
Faxekredsen;1. Hårlevhallen;Nej;1129;37,5
Faxekredsen;2. Haslev 02;Ja;2463;63,6
Faxekredsen;2. Haslev 02;Nej;1411;36,4
Faxekredsen;2. Strøbyhallen;Ja;2620;66,1
Faxekredsen;2. Strøbyhallen;Nej;1341;33,9
Faxekredsen;3. Faxe;Ja;1395;60,5
Faxekredsen;3. Faxe;Nej;909;39,5
Faxekredsen;3. Stevnshallen;Ja;1788;58,8
Faxekredsen;3. Stevnshallen;Nej;1254;41,2
Faxekredsen;4. Hylleholt;Ja;1340;61,8
Faxekredsen;4. Hylleholt;Nej;828;38,2
Faxekredsen;4. Sydstevnshallen;Ja;1324;60,4
Faxekredsen;4. Sydstevnshallen;Nej;867;39,6
Faxekredsen;5. Karise;Ja;1271;58,4
Faxekredsen;5. Karise;Nej;905;41,6
Faxekredsen;6. Dalby;Ja;1129;59,0
Faxekredsen;6. Dalby;Nej;783;41,0
Faxekredsen;7. Rønnede;Ja;1146;59,2
Faxekredsen;7. Rønnede;Nej;791;40,8
Køgekredsen;1. Hyllinge-Lyndby;Ja;1444;64,1
Køgekredsen;1. Hyllinge-Lyndby;Nej;807;35,9
Køgekredsen;1. Køge By - Midt;Ja;2295;72,7
Køgekredsen;1. Køge By - Midt;Nej;861;27,3
Køgekredsen;2. Køge By - Vest;Ja;1692;65,1
Køgekredsen;2. Køge By - Vest;Nej;908;34,9
Køgekredsen;2. Rye;Ja;940;65,8
Køgekredsen;2. Rye;Nej;488;34,2
Køgekredsen;3. Lellinge;Ja;377;69,2
Køgekredsen;3. Lellinge;Nej;168;30,8
Køgekredsen;3. Sæby-Gershøj;Ja;602;62,9
Køgekredsen;3. Sæby-Gershøj;Nej;355;37,1
Køgekredsen;4. Højelse / Lille Skensved;Ja;686;63,5
Køgekredsen;4. Højelse / Lille Skensved;Nej;394;36,5
Køgekredsen;4. Sonnerup;Ja;429;56,7
Køgekredsen;4. Sonnerup;Nej;328;43,3
Køgekredsen;5. Glim;Ja;425;65,4
Køgekredsen;5. Glim;Nej;225;34,6
Køgekredsen;5. Ølby;Ja;1499;62,3
Køgekredsen;5. Ølby;Nej;906;37,7
Køgekredsen;6. Hvalsø;Ja;1842;68,7
Køgekredsen;6. Hvalsø;Nej;838;31,3
Køgekredsen;6. Ølsemagle;Ja;1303;65,2
Køgekredsen;6. Ølsemagle;Nej;695;34,8
Køgekredsen;7. Herfølge;Ja;1075;66,3
Køgekredsen;7. Herfølge;Nej;546;33,7
Køgekredsen;8. Alkestrup;Ja;407;58,1
Køgekredsen;8. Alkestrup;Nej;294;41,9
Køgekredsen;8. Kr.Såby;Ja;955;63,2
Køgekredsen;8. Kr.Såby;Nej;555;36,8
Køgekredsen;9. Gevninge;Ja;1194;73,8
Køgekredsen;9. Gevninge;Nej;423;26,2
Køgekredsen;9. Hastrup;Ja;1871;67,5
Køgekredsen;9. Hastrup;Nej;900;32,5
Køgekredsen;10. Køge By - Nord;Ja;1894;72,0
Køgekredsen;10. Køge By - Nord;Nej;738;28,0
Køgekredsen;11. Herfølge - Syd;Ja;974;59,4
Køgekredsen;11. Herfølge - Syd;Nej;666;40,6
Køgekredsen;11. Lejre;Ja;1498;78,3
Køgekredsen;11. Lejre;Nej;414;21,7
Køgekredsen;12. Borup;Ja;2099;65,8
Køgekredsen;12. Borup;Nej;1091;34,2
Køgekredsen;12. Osted;Ja;1077;66,4
Køgekredsen;12. Osted;Nej;544;33,6
Køgekredsen;13. Ejby;Ja;1300;65,6
Køgekredsen;13. Ejby;Nej;682;34,4
Køgekredsen;14. Gørslev;Ja;402;61,7
Køgekredsen;14. Gørslev;Nej;250;38,3
Køgekredsen;15. Bjæverskov;Ja;1077;62,4
Køgekredsen;15. Bjæverskov;Nej;649;37,6
Køgekredsen;16. Vemmedrup;Ja;595;65,2
Køgekredsen;16. Vemmedrup;Nej;317;34,8
Grevekredsen;1. Arenaskolen;Ja;1526;64,6
Grevekredsen;1. Arenaskolen;Nej;838;35,4
Grevekredsen;1. Havdrup;Ja;1621;64,8
Grevekredsen;1. Havdrup;Nej;881;35,2
Grevekredsen;2. Greve Idrætscenter;Ja;5958;64,3
Grevekredsen;2. Greve Idrætscenter;Nej;3305;35,7
Grevekredsen;3. Mosedeskolen;Ja;2485;71,1
Grevekredsen;3. Mosedeskolen;Nej;1008;28,9
Grevekredsen;4. Det Nordlige Strandområde;Ja;2961;70,8
Grevekredsen;4. Det Nordlige Strandområde;Nej;1222;29,2
Grevekredsen;4. Karlslunde Hallerne;Ja;3281;72,0
Grevekredsen;4. Karlslunde Hallerne;Nej;1278;28,0
Grevekredsen;5. Det Sydlige Strandområde;Ja;3559;70,5
Grevekredsen;5. Det Sydlige Strandområde;Nej;1490;29,5
Grevekredsen;5. Tune Hallerne;Ja;2210;64,5
Grevekredsen;5. Tune Hallerne;Nej;1218;35,5
Roskildekredsen;1. Roskilde Bymidte;Ja;2237;74,2
Roskildekredsen;1. Roskilde Bymidte;Nej;777;25,8
Roskildekredsen;2. Klostermarken;Ja;2703;78,9
Roskildekredsen;2. Klostermarken;Nej;721;21,1
Roskildekredsen;3. Sankt Jørgen;Ja;3099;73,5
Roskildekredsen;3. Sankt Jørgen;Nej;1120;26,5
Roskildekredsen;4. Hedegårdene;Ja;1477;67,7
Roskildekredsen;4. Hedegårdene;Nej;704;32,3
Roskildekredsen;5. Østervang;Ja;2332;66,1
Roskildekredsen;5. Østervang;Nej;1197;33,9
Roskildekredsen;6. Himmelev;Ja;3575;81,2
Roskildekredsen;6. Himmelev;Nej;828;18,8
Roskildekredsen;7. Svogerslev;Ja;1849;74,3
Roskildekredsen;7. Svogerslev;Nej;640;25,7
Roskildekredsen;8. Vindinge;Ja;1135;71,2
Roskildekredsen;8. Vindinge;Nej;458;28,8
Roskildekredsen;9. Vor Frue;Ja;388;66,8
Roskildekredsen;9. Vor Frue;Nej;193;33,2
Roskildekredsen;10. Tjørnegård;Ja;1774;64,2
Roskildekredsen;10. Tjørnegård;Nej;991;35,8
Roskildekredsen;11. Gundsølille;Ja;1329;68,6
Roskildekredsen;11. Gundsølille;Nej;608;31,4
Roskildekredsen;13. Jyllinge;Ja;2622;69,5
Roskildekredsen;13. Jyllinge;Nej;1152;30,5
Roskildekredsen;14. Gundsømagle;Ja;1197;73,6
Roskildekredsen;14. Gundsømagle;Nej;430;26,4
Roskildekredsen;15. Baunehøj;Ja;1417;70,8
Roskildekredsen;15. Baunehøj;Nej;584;29,2
Roskildekredsen;16. Gadstrup;Ja;881;68,9
Roskildekredsen;16. Gadstrup;Nej;398;31,1
Roskildekredsen;17. Viby;Ja;2289;68,1
Roskildekredsen;17. Viby;Nej;1070;31,9
Roskildekredsen;18. Snoldelev;Ja;361;61,4
Roskildekredsen;18. Snoldelev;Nej;227;38,6
Roskildekredsen;21. Trekroner;Ja;2144;76,2
Roskildekredsen;21. Trekroner;Nej;669;23,8
Holbækkredsen;1. Holbæk Øst;Ja;3673;70,7
Holbækkredsen;1. Holbæk Øst;Nej;1520;29,3
Holbækkredsen;2. Holbæk Vest;Ja;2860;65,5
Holbækkredsen;2. Holbæk Vest;Nej;1506;34,5
Holbækkredsen;3. Holbæk Midt;Ja;2281;67,9
Holbækkredsen;3. Holbæk Midt;Nej;1078;32,1
Holbækkredsen;4. Vipperød;Ja;1501;65,2
Holbækkredsen;4. Vipperød;Nej;801;34,8
Holbækkredsen;5. Tuse;Ja;1657;68,2
Holbækkredsen;5. Tuse;Nej;771;31,8
Holbækkredsen;6. Udby;Ja;844;65,3
Holbækkredsen;6. Udby;Nej;448;34,7
Holbækkredsen;7. Tølløse;Ja;1694;64,0
Holbækkredsen;7. Tølløse;Nej;954;36,0
Holbækkredsen;8. St. Merløse;Ja;1013;59,3
Holbækkredsen;8. St. Merløse;Nej;695;40,7
Holbækkredsen;9. Regstrup;Ja;1259;60,0
Holbækkredsen;9. Regstrup;Nej;840;40,0
Holbækkredsen;10. Undløse;Ja;902;54,6
Holbækkredsen;10. Undløse;Nej;750;45,4
Holbækkredsen;11. Jyderup;Ja;1526;62,6
Holbækkredsen;11. Jyderup;Nej;913;37,4
Holbækkredsen;12. Mørkøv;Ja;1093;55,6
Holbækkredsen;12. Mørkøv;Nej;873;44,4
Holbækkredsen;13. Svinninge;Ja;1050;61,0
Holbækkredsen;13. Svinninge;Nej;672;39,0
Holbækkredsen;14. Gislinge;Ja;1070;62,9
Holbækkredsen;14. Gislinge;Nej;631;37,1
Holbækkredsen;15. Orø;Ja;348;58,0
Holbækkredsen;15. Orø;Nej;252;42,0
Kalundborgkredsen;1. Asnæs;Ja;1439;65,7
Kalundborgkredsen;1. Asnæs;Nej;751;34,3
Kalundborgkredsen;1. Snertinge;Ja;932;53,1
Kalundborgkredsen;1. Snertinge;Nej;823;46,9
Kalundborgkredsen;2. Fårevejle;Ja;1088;56,1
Kalundborgkredsen;2. Fårevejle;Nej;853;43,9
Kalundborgkredsen;2. Sejerø;Ja;132;62,3
Kalundborgkredsen;2. Sejerø;Nej;80;37,7
Kalundborgkredsen;3. Grevinge;Ja;736;57,0
Kalundborgkredsen;3. Grevinge;Nej;556;43,0
Kalundborgkredsen;3. Svebølle;Ja;1208;54,2
Kalundborgkredsen;3. Svebølle;Nej;1019;45,8
Kalundborgkredsen;4. Gørlev;Ja;872;58,2
Kalundborgkredsen;4. Gørlev;Nej;627;41,8
Kalundborgkredsen;4. Hørve;Ja;957;59,8
Kalundborgkredsen;4. Hørve;Nej;644;40,2
Kalundborgkredsen;5. Kr. Helsinge;Ja;591;61,2
Kalundborgkredsen;5. Kr. Helsinge;Nej;375;38,8
Kalundborgkredsen;5. Odden;Ja;419;56,6
Kalundborgkredsen;5. Odden;Nej;321;43,4
Kalundborgkredsen;6. Reersø;Ja;219;59,8
Kalundborgkredsen;6. Reersø;Nej;147;40,2
Kalundborgkredsen;6. Vig;Ja;1002;57,7
Kalundborgkredsen;6. Vig;Nej;734;42,3
Kalundborgkredsen;7. Nykøbing;Ja;1993;62,3
Kalundborgkredsen;7. Nykøbing;Nej;1208;37,7
Kalundborgkredsen;7. Svallerup;Ja;429;62,1
Kalundborgkredsen;7. Svallerup;Nej;262;37,9
Kalundborgkredsen;8. Rørvig;Ja;740;72,3
Kalundborgkredsen;8. Rørvig;Nej;284;27,7
Kalundborgkredsen;8. Ubby;Ja;845;58,0
Kalundborgkredsen;8. Ubby;Nej;613;42,0
Kalundborgkredsen;9. Høng;Ja;1473;59,7
Kalundborgkredsen;9. Høng;Nej;995;40,3
Kalundborgkredsen;10. Buerup;Ja;550;57,8
Kalundborgkredsen;10. Buerup;Nej;402;42,2
Kalundborgkredsen;10. Egebjerg;Ja;470;58,4
Kalundborgkredsen;10. Egebjerg;Nej;335;41,6
Kalundborgkredsen;11. Gierslev;Ja;393;57,3
Kalundborgkredsen;11. Gierslev;Nej;293;42,7
Kalundborgkredsen;11. Højby;Ja;1145;59,7
Kalundborgkredsen;11. Højby;Nej;773;40,3
Kalundborgkredsen;12. Kalundborghallen;Ja;1262;68,3
Kalundborgkredsen;12. Kalundborghallen;Nej;586;31,7
Kalundborgkredsen;12. Lumsås;Ja;265;63,7
Kalundborgkredsen;12. Lumsås;Nej;151;36,3
Kalundborgkredsen;13. Nr. Asmindrup;Ja;281;52,5
Kalundborgkredsen;13. Nr. Asmindrup;Nej;254;47,5
Kalundborgkredsen;13. Rynkevang;Ja;843;55,4
Kalundborgkredsen;13. Rynkevang;Nej;678;44,6
Kalundborgkredsen;14. Tømmerup;Ja;455;58,5
Kalundborgkredsen;14. Tømmerup;Nej;323;41,5
Kalundborgkredsen;15. Årby-Rørby;Ja;971;56,3
Kalundborgkredsen;15. Årby-Rørby;Nej;755;43,7
Kalundborgkredsen;16. Raklev;Ja;1523;65,0
Kalundborgkredsen;16. Raklev;Nej;820;35,0
Kalundborgkredsen;17. Røsnæs;Ja;250;57,1
Kalundborgkredsen;17. Røsnæs;Nej;188;42,9
Kalundborgkredsen;18. Ulshøj;Ja;1202;66,3
Kalundborgkredsen;18. Ulshøj;Nej;610;33,7
Ringstedkredsen;1. Dianalund;Ja;1643;60,2
Ringstedkredsen;1. Dianalund;Nej;1088;39,8
Ringstedkredsen;1. Ringsted Nørretorv;Ja;3521;67,3
Ringstedkredsen;1. Ringsted Nørretorv;Nej;1712;32,7
Ringstedkredsen;2. Bringstrup;Ja;262;59,1
Ringstedkredsen;2. Bringstrup;Nej;181;40,9
Ringstedkredsen;2. Ruds Vedby;Ja;522;53,7
Ringstedkredsen;2. Ruds Vedby;Nej;450;46,3
Ringstedkredsen;3. Gyrstinge;Ja;261;60,7
Ringstedkredsen;3. Gyrstinge;Nej;169;39,3
Ringstedkredsen;4. Alsted Fjenneslev;Ja;579;59,9
Ringstedkredsen;4. Alsted Fjenneslev;Nej;387;40,1
Ringstedkredsen;4. Benløse;Ja;1682;64,2
Ringstedkredsen;4. Benløse;Nej;937;35,8
Ringstedkredsen;5. Haraldsted;Ja;472;63,4
Ringstedkredsen;5. Haraldsted;Nej;273;36,6
Ringstedkredsen;5. Sorø;Ja;2040;71,5
Ringstedkredsen;5. Sorø;Nej;813;28,5
Ringstedkredsen;6. Frederiksberg;Ja;2039;72,2
Ringstedkredsen;6. Frederiksberg;Nej;786;27,8
Ringstedkredsen;6. Ringsted Dagmarskolen;Ja;1644;61,6
Ringstedkredsen;6. Ringsted Dagmarskolen;Nej;1024;38,4
Ringstedkredsen;8. Jystrup;Ja;587;68,8
Ringstedkredsen;8. Jystrup;Nej;266;31,2
Ringstedkredsen;8. Pedersborg;Ja;1360;65,0
Ringstedkredsen;8. Pedersborg;Nej;731;35,0
Ringstedkredsen;9. Kværkeby;Ja;388;59,0
Ringstedkredsen;9. Kværkeby;Nej;270;41,0
Ringstedkredsen;10. Stenlille;Ja;1498;56,1
Ringstedkredsen;10. Stenlille;Nej;1170;43,9
Ringstedkredsen;10. Vetterslev;Ja;467;63,5
Ringstedkredsen;10. Vetterslev;Nej;269;36,5
Ringstedkredsen;11. Sneslev;Ja;212;55,4
Ringstedkredsen;11. Sneslev;Nej;171;44,6
Ringstedkredsen;12. Nordrup;Ja;379;60,9
Ringstedkredsen;12. Nordrup;Nej;243;39,1
Ringstedkredsen;13. Vigersted;Ja;449;63,8
Ringstedkredsen;13. Vigersted;Nej;255;36,2
Ringstedkredsen;14. Ørslev;Ja;227;54,4
Ringstedkredsen;14. Ørslev;Nej;190;45,6
Slagelsekredsen;1. Dalmose;Ja;834;53,0
Slagelsekredsen;1. Dalmose;Nej;739;47,0
Slagelsekredsen;3. Slots Bjergby;Ja;549;61,0
Slagelsekredsen;3. Slots Bjergby;Nej;351;39,0
Slagelsekredsen;4. Sørbymagle;Ja;610;60,9
Slagelsekredsen;4. Sørbymagle;Nej;391;39,1
Slagelsekredsen;5. Korsør Søndre Bydel;Ja;2353;60,4
Slagelsekredsen;5. Korsør Søndre Bydel;Nej;1543;39,6
Slagelsekredsen;6. Korsør Nordre Bydel;Ja;1685;55,5
Slagelsekredsen;6. Korsør Nordre Bydel;Nej;1349;44,5
Slagelsekredsen;7. Tårnborg;Ja;751;55,3
Slagelsekredsen;7. Tårnborg;Nej;607;44,7
Slagelsekredsen;8. Vemmelev;Ja;1006;57,9
Slagelsekredsen;8. Vemmelev;Nej;731;42,1
Slagelsekredsen;9. Søndermark;Ja;1859;61,9
Slagelsekredsen;9. Søndermark;Nej;1145;38,1
Slagelsekredsen;10. Rude;Ja;593;61,1
Slagelsekredsen;10. Rude;Nej;377;38,9
Slagelsekredsen;11. Skælskør Vest;Ja;1204;62,7
Slagelsekredsen;11. Skælskør Vest;Nej;716;37,3
Slagelsekredsen;12. Agersø;Ja;58;57,4
Slagelsekredsen;12. Agersø;Nej;43;42,6
Slagelsekredsen;13. Boeslunde;Ja;471;64,1
Slagelsekredsen;13. Boeslunde;Nej;264;35,9
Slagelsekredsen;15. Skælskør Øst;Ja;1346;59,9
Slagelsekredsen;15. Skælskør Øst;Nej;901;40,1
Slagelsekredsen;17. Omø;Ja;68;63,6
Slagelsekredsen;17. Omø;Nej;39;36,4
Slagelsekredsen;19. Slagelse Hallen;Ja;1761;61,2
Slagelsekredsen;19. Slagelse Hallen;Nej;1117;38,8
Slagelsekredsen;20. Antvorskov;Ja;1672;65,1
Slagelsekredsen;20. Antvorskov;Nej;897;34,9
Slagelsekredsen;21. Vesthallen;Ja;2098;65,6
Slagelsekredsen;21. Vesthallen;Nej;1102;34,4
Slagelsekredsen;22. Nordhallen;Ja;2104;61,6
Slagelsekredsen;22. Nordhallen;Nej;1314;38,4
Slagelsekredsen;24. Vestermose;Ja;432;62,0
Slagelsekredsen;24. Vestermose;Nej;265;38,0
Slagelsekredsen;25. Stillinge;Ja;1182;64,2
Slagelsekredsen;25. Stillinge;Nej;660;35,8
