Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Falkonerkredsen;2. 10. Kreds, Grundtvigsvej;Ja;4731;78,1
Falkonerkredsen;2. 10. Kreds, Grundtvigsvej;Nej;1326;21,9
Falkonerkredsen;3. 10. Kreds, Bülowsvej;Ja;5660;75,9
Falkonerkredsen;3. 10. Kreds, Bülowsvej;Nej;1798;24,1
Falkonerkredsen;4. 10. Kreds, Duevej;Ja;5236;75,3
Falkonerkredsen;4. 10. Kreds, Duevej;Nej;1713;24,7
Slotskredsen;5. 11. Kreds, Lindevang;Ja;4482;70,1
Slotskredsen;5. 11. Kreds, Lindevang;Nej;1910;29,9
Slotskredsen;6. 11. Kreds, Søndermark;Ja;4288;71,8
Slotskredsen;6. 11. Kreds, Søndermark;Nej;1680;28,2
Slotskredsen;7. 11. Kreds, Rådhuset;Ja;4583;73,0
Slotskredsen;7. 11. Kreds, Rådhuset;Nej;1697;27,0
Slotskredsen;8. 11. Kreds, Nyelandsvej;Ja;3960;73,9
Slotskredsen;8. 11. Kreds, Nyelandsvej;Nej;1397;26,1
Tårnbykredsen;1. Dragør Skole;Ja;2220;78,3
Tårnbykredsen;1. Dragør Skole;Nej;617;21,7
Tårnbykredsen;1. Vestamager;Ja;1711;58,3
Tårnbykredsen;1. Vestamager;Nej;1226;41,7
Tårnbykredsen;2. Pilegården;Ja;2361;64,8
Tårnbykredsen;2. Pilegården;Nej;1284;35,2
Tårnbykredsen;3. Tårnby;Ja;1690;59,2
Tårnbykredsen;3. Tårnby;Nej;1164;40,8
Tårnbykredsen;4. Hollænderhallen;Ja;3414;72,7
Tårnbykredsen;4. Hollænderhallen;Nej;1279;27,3
Tårnbykredsen;4. Korsvejen;Ja;1594;63,7
Tårnbykredsen;4. Korsvejen;Nej;910;36,3
Tårnbykredsen;5. Løjtegården;Ja;1572;64,0
Tårnbykredsen;5. Løjtegården;Nej;886;36,0
Tårnbykredsen;6. Kastrup;Ja;2754;56,0
Tårnbykredsen;6. Kastrup;Nej;2162;44,0
