kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Fredericiakredsen,1. Gymnasiet,Lis Randa,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Anders Stenild,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Eva Møller,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Regitze Schrøder,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Susanne Olufsen,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Jørn Hansen,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Andreas Boisen,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Fredericiakredsen,1. Gymnasiet,Marina Willems,Det Konservative Folkeparti,C,1,
Fredericiakredsen,1. Gymnasiet,Partiliste,Socialistisk Folkeparti,F,43,
Fredericiakredsen,1. Gymnasiet,Margrete Auken,Socialistisk Folkeparti,F,92,
Fredericiakredsen,1. Gymnasiet,Pernille Frahm,Socialistisk Folkeparti,F,105,
Fredericiakredsen,1. Gymnasiet,Rachid El Mousti,Socialistisk Folkeparti,F,1,
Fredericiakredsen,1. Gymnasiet,Sanne Schroll,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Jane Sørensen,Socialistisk Folkeparti,F,2,
Fredericiakredsen,1. Gymnasiet,Bente Nielsen,Socialistisk Folkeparti,F,2,
Fredericiakredsen,1. Gymnasiet,Masoum Moradi,Socialistisk Folkeparti,F,2,
Fredericiakredsen,1. Gymnasiet,Kristen Touborg,Socialistisk Folkeparti,F,1,
Fredericiakredsen,1. Gymnasiet,Lene Garsdal,Socialistisk Folkeparti,F,2,
Fredericiakredsen,1. Gymnasiet,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Marwan Zobi,Socialistisk Folkeparti,F,1,
Fredericiakredsen,1. Gymnasiet,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,2,
Fredericiakredsen,1. Gymnasiet,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Claus Larsen,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Peter Hammer,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Mikael Hertig,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Fredericiakredsen,1. Gymnasiet,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Fredericiakredsen,1. Gymnasiet,Partiliste,JuniBevægelsen - Mod Union,J,100,
Fredericiakredsen,1. Gymnasiet,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,176,
Fredericiakredsen,1. Gymnasiet,Hanne Dahl,JuniBevægelsen - Mod Union,J,36,
Fredericiakredsen,1. Gymnasiet,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,30,
Fredericiakredsen,1. Gymnasiet,Trine Mach,JuniBevægelsen - Mod Union,J,9,
Fredericiakredsen,1. Gymnasiet,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Helge Bjerre,JuniBevægelsen - Mod Union,J,1,
Fredericiakredsen,1. Gymnasiet,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,15,
Fredericiakredsen,1. Gymnasiet,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,2,
Fredericiakredsen,1. Gymnasiet,Anette Storgaard,JuniBevægelsen - Mod Union,J,2,
Fredericiakredsen,1. Gymnasiet,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Lissie Thording,JuniBevægelsen - Mod Union,J,1,
Fredericiakredsen,1. Gymnasiet,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Finn Teilmann,JuniBevægelsen - Mod Union,J,1,
Fredericiakredsen,1. Gymnasiet,Iben Søndergård,JuniBevægelsen - Mod Union,J,2,
Fredericiakredsen,1. Gymnasiet,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,1,
Fredericiakredsen,1. Gymnasiet,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Fredericiakredsen,1. Gymnasiet,Partiliste,Kristendemokraterne,K,24,
Fredericiakredsen,1. Gymnasiet,Jakob From Høeg,Kristendemokraterne,K,19,
Fredericiakredsen,1. Gymnasiet,Tove Videbæk,Kristendemokraterne,K,27,
Fredericiakredsen,1. Gymnasiet,Henrik Pedersen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Jonas Norgaard Mortensen,Kristendemokraterne,K,1,
Fredericiakredsen,1. Gymnasiet,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Filip Hove Kristensen,Kristendemokraterne,K,1,
Fredericiakredsen,1. Gymnasiet,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Henning Bech-Larsen,Kristendemokraterne,K,3,
Fredericiakredsen,1. Gymnasiet,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,1,
Fredericiakredsen,1. Gymnasiet,Søren Harslund,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Fredericiakredsen,1. Gymnasiet,Partiliste,Folkebevægelsen mod EU,N,66,
Fredericiakredsen,1. Gymnasiet,Ole Krarup,Folkebevægelsen mod EU,N,59,
Fredericiakredsen,1. Gymnasiet,Ditte Staun,Folkebevægelsen mod EU,N,13,
Fredericiakredsen,1. Gymnasiet,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,2,
Fredericiakredsen,1. Gymnasiet,Majbrit Berlau,Folkebevægelsen mod EU,N,3,
Fredericiakredsen,1. Gymnasiet,Affra I. Khallash,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Søren Søndergaard,Folkebevægelsen mod EU,N,44,
Fredericiakredsen,1. Gymnasiet,Rina Ronja Kari,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Anne Bundsgaard,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Preben Kristensen,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Jan Høgfeldt,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Fredericiakredsen,1. Gymnasiet,Holger Garner,Folkebevægelsen mod EU,N,1,
Fredericiakredsen,1. Gymnasiet,Partiliste,Dansk Folkeparti,O,51,
Fredericiakredsen,1. Gymnasiet,Mogens Camre,Dansk Folkeparti,O,129,
Fredericiakredsen,1. Gymnasiet,Ulla Dahlerup,Dansk Folkeparti,O,111,
Fredericiakredsen,1. Gymnasiet,Kenneth Kristensen,Dansk Folkeparti,O,0,
Fredericiakredsen,1. Gymnasiet,Morten Messerschmidt,Dansk Folkeparti,O,0,
Fredericiakredsen,1. Gymnasiet,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Fredericiakredsen,1. Gymnasiet,Rikke Karlsson,Dansk Folkeparti,O,3,
Fredericiakredsen,1. Gymnasiet,Anna Rosbach,Dansk Folkeparti,O,1,
Fredericiakredsen,1. Gymnasiet,Lene Camre,Dansk Folkeparti,O,4,
Fredericiakredsen,1. Gymnasiet,Mia Falkenberg,Dansk Folkeparti,O,3,
Fredericiakredsen,1. Gymnasiet,Hans Kristian Skibby,Dansk Folkeparti,O,1,
Fredericiakredsen,1. Gymnasiet,Søren E. Christensen,Dansk Folkeparti,O,1,
Fredericiakredsen,1. Gymnasiet,Thomas Suenson,Dansk Folkeparti,O,0,
Fredericiakredsen,1. Gymnasiet,Partiliste,"Venstre, Danmarks Liberale Parti",V,136,
Fredericiakredsen,1. Gymnasiet,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,282,
Fredericiakredsen,1. Gymnasiet,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,50,
Fredericiakredsen,1. Gymnasiet,Niels Busk,"Venstre, Danmarks Liberale Parti",V,11,
Fredericiakredsen,1. Gymnasiet,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,3,
Fredericiakredsen,1. Gymnasiet,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,37,
