kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Vardekredsen,1. Henne Søndre Sogn,Gunner Nielsen,Det Radikale Venstre,B,0,
Vardekredsen,1. Henne Søndre Sogn,Peter Sørensen,Det Radikale Venstre,B,1,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,Det Konservative Folkeparti,C,5,
Vardekredsen,1. Henne Søndre Sogn,Gitte Seeberg,Det Konservative Folkeparti,C,7,
Vardekredsen,1. Henne Søndre Sogn,Christian Rovsing,Det Konservative Folkeparti,C,1,
Vardekredsen,1. Henne Søndre Sogn,Søren Møller,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Kent Kirk,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Kristian Kolind,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Lis Randa,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Anders Stenild,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Eva Møller,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Jørn Hansen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Andreas Boisen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Marina Willems,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,Socialistisk Folkeparti,F,2,
Vardekredsen,1. Henne Søndre Sogn,Margrete Auken,Socialistisk Folkeparti,F,1,
Vardekredsen,1. Henne Søndre Sogn,Pernille Frahm,Socialistisk Folkeparti,F,5,
Vardekredsen,1. Henne Søndre Sogn,Rachid El Mousti,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Sanne Schroll,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Jane Sørensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Bente Nielsen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Masoum Moradi,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Kristen Touborg,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Lene Garsdal,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Marwan Zobi,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Claus Larsen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Peter Hammer,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Mikael Hertig,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,JuniBevægelsen - Mod Union,J,1,
Vardekredsen,1. Henne Søndre Sogn,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,2,
Vardekredsen,1. Henne Søndre Sogn,Hanne Dahl,JuniBevægelsen - Mod Union,J,2,
Vardekredsen,1. Henne Søndre Sogn,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Trine Mach,JuniBevægelsen - Mod Union,J,1,
Vardekredsen,1. Henne Søndre Sogn,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,1,
Vardekredsen,1. Henne Søndre Sogn,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Anette Storgaard,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,Kristendemokraterne,K,1,
Vardekredsen,1. Henne Søndre Sogn,Jakob From Høeg,Kristendemokraterne,K,7,
Vardekredsen,1. Henne Søndre Sogn,Tove Videbæk,Kristendemokraterne,K,4,
Vardekredsen,1. Henne Søndre Sogn,Henrik Pedersen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Filip Hove Kristensen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Henning Bech-Larsen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Søren Harslund,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,Folkebevægelsen mod EU,N,3,
Vardekredsen,1. Henne Søndre Sogn,Ole Krarup,Folkebevægelsen mod EU,N,3,
Vardekredsen,1. Henne Søndre Sogn,Ditte Staun,Folkebevægelsen mod EU,N,1,
Vardekredsen,1. Henne Søndre Sogn,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Majbrit Berlau,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Søren Søndergaard,Folkebevægelsen mod EU,N,2,
Vardekredsen,1. Henne Søndre Sogn,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Anne Bundsgaard,Folkebevægelsen mod EU,N,2,
Vardekredsen,1. Henne Søndre Sogn,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Holger Garner,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,Dansk Folkeparti,O,1,
Vardekredsen,1. Henne Søndre Sogn,Mogens Camre,Dansk Folkeparti,O,1,
Vardekredsen,1. Henne Søndre Sogn,Ulla Dahlerup,Dansk Folkeparti,O,6,
Vardekredsen,1. Henne Søndre Sogn,Kenneth Kristensen,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Morten Messerschmidt,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Rikke Karlsson,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Anna Rosbach,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Lene Camre,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Mia Falkenberg,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Søren E. Christensen,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Thomas Suenson,Dansk Folkeparti,O,0,
Vardekredsen,1. Henne Søndre Sogn,Partiliste,"Venstre, Danmarks Liberale Parti",V,10,
Vardekredsen,1. Henne Søndre Sogn,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,9,
Vardekredsen,1. Henne Søndre Sogn,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,1,
Vardekredsen,1. Henne Søndre Sogn,Niels Busk,"Venstre, Danmarks Liberale Parti",V,4,
Vardekredsen,1. Henne Søndre Sogn,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,1,
Vardekredsen,1. Henne Søndre Sogn,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,10,
Vardekredsen,1. Henne Søndre Sogn,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,1,
Vardekredsen,1. Henne Søndre Sogn,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,0,
Vardekredsen,1. Henne Søndre Sogn,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Vardekredsen,1. Henne Søndre Sogn,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,2,
Vardekredsen,1. Oksbøl,Partiliste,Socialdemokratiet,A,21,
Vardekredsen,1. Oksbøl,Poul Nyrup Rasmussen,Socialdemokratiet,A,234,
Vardekredsen,1. Oksbøl,Henrik Dam Kristensen,Socialdemokratiet,A,141,
Vardekredsen,1. Oksbøl,Britta Thomsen,Socialdemokratiet,A,3,
Vardekredsen,1. Oksbøl,Christel Schaldemose,Socialdemokratiet,A,1,
Vardekredsen,1. Oksbøl,Dan Jørgensen,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Steen Nielsen,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Mads Panny,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Ole Christensen,Socialdemokratiet,A,1,
Vardekredsen,1. Oksbøl,Bo Morthorst Rasmussen,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Anna Haaland Hansen,Socialdemokratiet,A,3,
Vardekredsen,1. Oksbøl,Anders Kronborg,Socialdemokratiet,A,6,
Vardekredsen,1. Oksbøl,"Henning Jensen, Næstved",Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Einer Lyduch,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Benny Hestbek,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Kaj Johansen,Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Vardekredsen,1. Oksbøl,Partiliste,Det Radikale Venstre,B,13,
Vardekredsen,1. Oksbøl,Anders Samuelsen,Det Radikale Venstre,B,14,
Vardekredsen,1. Oksbøl,Camilla Hersom,Det Radikale Venstre,B,1,
Vardekredsen,1. Oksbøl,Johannes Lebech,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Simon Emil Ammitzbøll,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Adam Lebech,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Bjarke Larsen,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Hanne Roed,Det Radikale Venstre,B,3,
Vardekredsen,1. Oksbøl,Per Kleis Bønnelycke,Det Radikale Venstre,B,1,
Vardekredsen,1. Oksbøl,Stefan Seidler,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Keld Kollerup Kvist,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Per Fibæk Laursen,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Torben Lundø,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Gunner Nielsen,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Peter Sørensen,Det Radikale Venstre,B,0,
Vardekredsen,1. Oksbøl,Partiliste,Det Konservative Folkeparti,C,11,
Vardekredsen,1. Oksbøl,Gitte Seeberg,Det Konservative Folkeparti,C,58,
Vardekredsen,1. Oksbøl,Christian Rovsing,Det Konservative Folkeparti,C,15,
Vardekredsen,1. Oksbøl,Søren Møller,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Kent Kirk,Det Konservative Folkeparti,C,25,
Vardekredsen,1. Oksbøl,Kristian Kolind,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Lis Randa,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Anders Stenild,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Eva Møller,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Jørn Hansen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,1,
Vardekredsen,1. Oksbøl,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Andreas Boisen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Marina Willems,Det Konservative Folkeparti,C,0,
Vardekredsen,1. Oksbøl,Partiliste,Socialistisk Folkeparti,F,6,
Vardekredsen,1. Oksbøl,Margrete Auken,Socialistisk Folkeparti,F,15,
Vardekredsen,1. Oksbøl,Pernille Frahm,Socialistisk Folkeparti,F,10,
Vardekredsen,1. Oksbøl,Rachid El Mousti,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Sanne Schroll,Socialistisk Folkeparti,F,1,
Vardekredsen,1. Oksbøl,Jane Sørensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Bente Nielsen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Masoum Moradi,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Kristen Touborg,Socialistisk Folkeparti,F,1,
Vardekredsen,1. Oksbøl,Lene Garsdal,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Marwan Zobi,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Claus Larsen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Peter Hammer,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Mikael Hertig,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Vardekredsen,1. Oksbøl,Partiliste,JuniBevægelsen - Mod Union,J,17,
Vardekredsen,1. Oksbøl,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,47,
Vardekredsen,1. Oksbøl,Hanne Dahl,JuniBevægelsen - Mod Union,J,6,
Vardekredsen,1. Oksbøl,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,6,
Vardekredsen,1. Oksbøl,Trine Mach,JuniBevægelsen - Mod Union,J,4,
Vardekredsen,1. Oksbøl,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Anette Storgaard,JuniBevægelsen - Mod Union,J,1,
Vardekredsen,1. Oksbøl,Allan Andersen,JuniBevægelsen - Mod Union,J,1,
Vardekredsen,1. Oksbøl,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Vardekredsen,1. Oksbøl,Partiliste,Kristendemokraterne,K,2,
Vardekredsen,1. Oksbøl,Jakob From Høeg,Kristendemokraterne,K,1,
Vardekredsen,1. Oksbøl,Tove Videbæk,Kristendemokraterne,K,2,
Vardekredsen,1. Oksbøl,Henrik Pedersen,Kristendemokraterne,K,1,
Vardekredsen,1. Oksbøl,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Filip Hove Kristensen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Henning Bech-Larsen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Søren Harslund,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Vardekredsen,1. Oksbøl,Partiliste,Folkebevægelsen mod EU,N,12,
Vardekredsen,1. Oksbøl,Ole Krarup,Folkebevægelsen mod EU,N,13,
Vardekredsen,1. Oksbøl,Ditte Staun,Folkebevægelsen mod EU,N,1,
Vardekredsen,1. Oksbøl,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Majbrit Berlau,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Søren Søndergaard,Folkebevægelsen mod EU,N,2,
Vardekredsen,1. Oksbøl,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Anne Bundsgaard,Folkebevægelsen mod EU,N,1,
Vardekredsen,1. Oksbøl,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Tue Sylvest,Folkebevægelsen mod EU,N,1,
Vardekredsen,1. Oksbøl,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Preben Kristensen,Folkebevægelsen mod EU,N,2,
Vardekredsen,1. Oksbøl,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Holger Garner,Folkebevægelsen mod EU,N,0,
Vardekredsen,1. Oksbøl,Partiliste,Dansk Folkeparti,O,18,
Vardekredsen,1. Oksbøl,Mogens Camre,Dansk Folkeparti,O,25,
Vardekredsen,1. Oksbøl,Ulla Dahlerup,Dansk Folkeparti,O,29,
Vardekredsen,1. Oksbøl,Kenneth Kristensen,Dansk Folkeparti,O,1,
Vardekredsen,1. Oksbøl,Morten Messerschmidt,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Carl Christian Ebbesen,Dansk Folkeparti,O,2,
Vardekredsen,1. Oksbøl,Rikke Karlsson,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Anna Rosbach,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Lene Camre,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Mia Falkenberg,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Søren E. Christensen,Dansk Folkeparti,O,0,
Vardekredsen,1. Oksbøl,Thomas Suenson,Dansk Folkeparti,O,0,
