kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Frederikshavnkredsen,1. Frederikshavn Syd,Kristen Touborg,Socialistisk Folkeparti,F,5,
Frederikshavnkredsen,1. Frederikshavn Syd,Lene Garsdal,Socialistisk Folkeparti,F,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Marwan Zobi,Socialistisk Folkeparti,F,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Claus Larsen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Peter Hammer,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Mikael Hertig,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Partiliste,JuniBevægelsen - Mod Union,J,43,
Frederikshavnkredsen,1. Frederikshavn Syd,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,94,
Frederikshavnkredsen,1. Frederikshavn Syd,Hanne Dahl,JuniBevægelsen - Mod Union,J,86,
Frederikshavnkredsen,1. Frederikshavn Syd,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,8,
Frederikshavnkredsen,1. Frederikshavn Syd,Trine Mach,JuniBevægelsen - Mod Union,J,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Anette Storgaard,JuniBevægelsen - Mod Union,J,3,
Frederikshavnkredsen,1. Frederikshavn Syd,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Lissie Thording,JuniBevægelsen - Mod Union,J,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Partiliste,Kristendemokraterne,K,5,
Frederikshavnkredsen,1. Frederikshavn Syd,Jakob From Høeg,Kristendemokraterne,K,7,
Frederikshavnkredsen,1. Frederikshavn Syd,Tove Videbæk,Kristendemokraterne,K,6,
Frederikshavnkredsen,1. Frederikshavn Syd,Henrik Pedersen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Filip Hove Kristensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Henning Bech-Larsen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Søren Harslund,Kristendemokraterne,K,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Partiliste,Folkebevægelsen mod EU,N,31,
Frederikshavnkredsen,1. Frederikshavn Syd,Ole Krarup,Folkebevægelsen mod EU,N,45,
Frederikshavnkredsen,1. Frederikshavn Syd,Ditte Staun,Folkebevægelsen mod EU,N,4,
Frederikshavnkredsen,1. Frederikshavn Syd,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Majbrit Berlau,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Affra I. Khallash,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Søren Søndergaard,Folkebevægelsen mod EU,N,23,
Frederikshavnkredsen,1. Frederikshavn Syd,Rina Ronja Kari,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Anne Bundsgaard,Folkebevægelsen mod EU,N,4,
Frederikshavnkredsen,1. Frederikshavn Syd,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Jan Møgelbjerg,Folkebevægelsen mod EU,N,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Kit Aastrup,Folkebevægelsen mod EU,N,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Preben Kristensen,Folkebevægelsen mod EU,N,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Holger Garner,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Partiliste,Dansk Folkeparti,O,32,
Frederikshavnkredsen,1. Frederikshavn Syd,Mogens Camre,Dansk Folkeparti,O,91,
Frederikshavnkredsen,1. Frederikshavn Syd,Ulla Dahlerup,Dansk Folkeparti,O,76,
Frederikshavnkredsen,1. Frederikshavn Syd,Kenneth Kristensen,Dansk Folkeparti,O,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Morten Messerschmidt,Dansk Folkeparti,O,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Rikke Karlsson,Dansk Folkeparti,O,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Anna Rosbach,Dansk Folkeparti,O,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Lene Camre,Dansk Folkeparti,O,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Mia Falkenberg,Dansk Folkeparti,O,2,
Frederikshavnkredsen,1. Frederikshavn Syd,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Søren E. Christensen,Dansk Folkeparti,O,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Thomas Suenson,Dansk Folkeparti,O,1,
Frederikshavnkredsen,1. Frederikshavn Syd,Partiliste,"Venstre, Danmarks Liberale Parti",V,66,
Frederikshavnkredsen,1. Frederikshavn Syd,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,86,
Frederikshavnkredsen,1. Frederikshavn Syd,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,27,
Frederikshavnkredsen,1. Frederikshavn Syd,Niels Busk,"Venstre, Danmarks Liberale Parti",V,249,
Frederikshavnkredsen,1. Frederikshavn Syd,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,7,
Frederikshavnkredsen,1. Frederikshavn Syd,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,11,
Frederikshavnkredsen,1. Frederikshavn Syd,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,20,
Frederikshavnkredsen,1. Frederikshavn Syd,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,3,
Frederikshavnkredsen,1. Frederikshavn Syd,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Frederikshavnkredsen,1. Frederikshavn Syd,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,16,
Frederikshavnkredsen,1. Skagen,Partiliste,Socialdemokratiet,A,65,
Frederikshavnkredsen,1. Skagen,Poul Nyrup Rasmussen,Socialdemokratiet,A,599,
Frederikshavnkredsen,1. Skagen,Henrik Dam Kristensen,Socialdemokratiet,A,129,
Frederikshavnkredsen,1. Skagen,Britta Thomsen,Socialdemokratiet,A,10,
Frederikshavnkredsen,1. Skagen,Christel Schaldemose,Socialdemokratiet,A,1,
Frederikshavnkredsen,1. Skagen,Dan Jørgensen,Socialdemokratiet,A,3,
Frederikshavnkredsen,1. Skagen,Steen Nielsen,Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,Mads Panny,Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,Ole Christensen,Socialdemokratiet,A,96,
Frederikshavnkredsen,1. Skagen,Bo Morthorst Rasmussen,Socialdemokratiet,A,1,
Frederikshavnkredsen,1. Skagen,Anna Haaland Hansen,Socialdemokratiet,A,3,
Frederikshavnkredsen,1. Skagen,Anders Kronborg,Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,"Henning Jensen, Næstved",Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,Einer Lyduch,Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,Benny Hestbek,Socialdemokratiet,A,0,
Frederikshavnkredsen,1. Skagen,Kaj Johansen,Socialdemokratiet,A,3,
Frederikshavnkredsen,1. Skagen,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,1,
Frederikshavnkredsen,1. Skagen,Partiliste,Det Radikale Venstre,B,28,
Frederikshavnkredsen,1. Skagen,Anders Samuelsen,Det Radikale Venstre,B,51,
Frederikshavnkredsen,1. Skagen,Camilla Hersom,Det Radikale Venstre,B,5,
Frederikshavnkredsen,1. Skagen,Johannes Lebech,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Simon Emil Ammitzbøll,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Adam Lebech,Det Radikale Venstre,B,1,
Frederikshavnkredsen,1. Skagen,Bjarke Larsen,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Hanne Roed,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Per Kleis Bønnelycke,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Stefan Seidler,Det Radikale Venstre,B,1,
Frederikshavnkredsen,1. Skagen,Keld Kollerup Kvist,Det Radikale Venstre,B,3,
Frederikshavnkredsen,1. Skagen,Per Fibæk Laursen,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Torben Lundø,Det Radikale Venstre,B,1,
Frederikshavnkredsen,1. Skagen,Kristian Kirk Mailand,Det Radikale Venstre,B,1,
Frederikshavnkredsen,1. Skagen,Gunner Nielsen,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Peter Sørensen,Det Radikale Venstre,B,0,
Frederikshavnkredsen,1. Skagen,Partiliste,Det Konservative Folkeparti,C,25,
Frederikshavnkredsen,1. Skagen,Gitte Seeberg,Det Konservative Folkeparti,C,168,
Frederikshavnkredsen,1. Skagen,Christian Rovsing,Det Konservative Folkeparti,C,28,
Frederikshavnkredsen,1. Skagen,Søren Møller,Det Konservative Folkeparti,C,1,
Frederikshavnkredsen,1. Skagen,Kent Kirk,Det Konservative Folkeparti,C,15,
Frederikshavnkredsen,1. Skagen,Kristian Kolind,Det Konservative Folkeparti,C,1,
Frederikshavnkredsen,1. Skagen,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Lis Randa,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Anders Stenild,Det Konservative Folkeparti,C,6,
Frederikshavnkredsen,1. Skagen,Eva Møller,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Regitze Schrøder,Det Konservative Folkeparti,C,2,
Frederikshavnkredsen,1. Skagen,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Jørn Hansen,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,1,
Frederikshavnkredsen,1. Skagen,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Andreas Boisen,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Frederikshavnkredsen,1. Skagen,Marina Willems,Det Konservative Folkeparti,C,1,
Frederikshavnkredsen,1. Skagen,Partiliste,Socialistisk Folkeparti,F,16,
Frederikshavnkredsen,1. Skagen,Margrete Auken,Socialistisk Folkeparti,F,70,
Frederikshavnkredsen,1. Skagen,Pernille Frahm,Socialistisk Folkeparti,F,24,
Frederikshavnkredsen,1. Skagen,Rachid El Mousti,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Sanne Schroll,Socialistisk Folkeparti,F,3,
Frederikshavnkredsen,1. Skagen,Jane Sørensen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Bente Nielsen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Masoum Moradi,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Kristen Touborg,Socialistisk Folkeparti,F,1,
Frederikshavnkredsen,1. Skagen,Lene Garsdal,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Marwan Zobi,Socialistisk Folkeparti,F,2,
Frederikshavnkredsen,1. Skagen,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Claus Larsen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Peter Hammer,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Mikael Hertig,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Frederikshavnkredsen,1. Skagen,Partiliste,JuniBevægelsen - Mod Union,J,71,
Frederikshavnkredsen,1. Skagen,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,107,
Frederikshavnkredsen,1. Skagen,Hanne Dahl,JuniBevægelsen - Mod Union,J,108,
Frederikshavnkredsen,1. Skagen,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,4,
Frederikshavnkredsen,1. Skagen,Trine Mach,JuniBevægelsen - Mod Union,J,3,
Frederikshavnkredsen,1. Skagen,Finn Andersen,JuniBevægelsen - Mod Union,J,2,
Frederikshavnkredsen,1. Skagen,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,1,
Frederikshavnkredsen,1. Skagen,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,2,
Frederikshavnkredsen,1. Skagen,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Anette Storgaard,JuniBevægelsen - Mod Union,J,1,
Frederikshavnkredsen,1. Skagen,Allan Andersen,JuniBevægelsen - Mod Union,J,1,
Frederikshavnkredsen,1. Skagen,Lissie Thording,JuniBevægelsen - Mod Union,J,1,
Frederikshavnkredsen,1. Skagen,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Frederikshavnkredsen,1. Skagen,Partiliste,Kristendemokraterne,K,4,
Frederikshavnkredsen,1. Skagen,Jakob From Høeg,Kristendemokraterne,K,3,
Frederikshavnkredsen,1. Skagen,Tove Videbæk,Kristendemokraterne,K,6,
Frederikshavnkredsen,1. Skagen,Henrik Pedersen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Filip Hove Kristensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Anne Margrethe Roesen,Kristendemokraterne,K,1,
Frederikshavnkredsen,1. Skagen,Henning Bech-Larsen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Søren Harslund,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Frederikshavnkredsen,1. Skagen,Partiliste,Folkebevægelsen mod EU,N,29,
Frederikshavnkredsen,1. Skagen,Ole Krarup,Folkebevægelsen mod EU,N,36,
Frederikshavnkredsen,1. Skagen,Ditte Staun,Folkebevægelsen mod EU,N,4,
Frederikshavnkredsen,1. Skagen,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Majbrit Berlau,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Skagen,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Niels Eriksen,Folkebevægelsen mod EU,N,1,
Frederikshavnkredsen,1. Skagen,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Thorkil Sohn,Folkebevægelsen mod EU,N,2,
Frederikshavnkredsen,1. Skagen,Søren Søndergaard,Folkebevægelsen mod EU,N,13,
Frederikshavnkredsen,1. Skagen,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Anne Bundsgaard,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Frederikshavnkredsen,1. Skagen,Preben Kristensen,Folkebevægelsen mod EU,N,0,
