kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Præstøkredsen,1. Dalby,Christian Rovsing,Det Konservative Folkeparti,C,20,
Præstøkredsen,1. Dalby,Søren Møller,Det Konservative Folkeparti,C,1,
Præstøkredsen,1. Dalby,Kent Kirk,Det Konservative Folkeparti,C,4,
Præstøkredsen,1. Dalby,Kristian Kolind,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Anne-Louise Eppler,Det Konservative Folkeparti,C,1,
Præstøkredsen,1. Dalby,Lis Randa,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Anders Stenild,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Eva Møller,Det Konservative Folkeparti,C,1,
Præstøkredsen,1. Dalby,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,1,
Præstøkredsen,1. Dalby,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Jørn Hansen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Klaus Rehkopff,Det Konservative Folkeparti,C,1,
Præstøkredsen,1. Dalby,Andreas Boisen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Marina Willems,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Dalby,Partiliste,Socialistisk Folkeparti,F,9,
Præstøkredsen,1. Dalby,Margrete Auken,Socialistisk Folkeparti,F,43,
Præstøkredsen,1. Dalby,Pernille Frahm,Socialistisk Folkeparti,F,28,
Præstøkredsen,1. Dalby,Rachid El Mousti,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Sanne Schroll,Socialistisk Folkeparti,F,2,
Præstøkredsen,1. Dalby,Jane Sørensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Bente Nielsen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Masoum Moradi,Socialistisk Folkeparti,F,1,
Præstøkredsen,1. Dalby,Kristen Touborg,Socialistisk Folkeparti,F,1,
Præstøkredsen,1. Dalby,Lene Garsdal,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Marwan Zobi,Socialistisk Folkeparti,F,2,
Præstøkredsen,1. Dalby,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Claus Larsen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Peter Hammer,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Mikael Hertig,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Dalby,Partiliste,JuniBevægelsen - Mod Union,J,34,
Præstøkredsen,1. Dalby,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,48,
Præstøkredsen,1. Dalby,Hanne Dahl,JuniBevægelsen - Mod Union,J,18,
Præstøkredsen,1. Dalby,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Trine Mach,JuniBevægelsen - Mod Union,J,3,
Præstøkredsen,1. Dalby,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,3,
Præstøkredsen,1. Dalby,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Anette Storgaard,JuniBevægelsen - Mod Union,J,3,
Præstøkredsen,1. Dalby,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Dalby,Partiliste,Kristendemokraterne,K,1,
Præstøkredsen,1. Dalby,Jakob From Høeg,Kristendemokraterne,K,4,
Præstøkredsen,1. Dalby,Tove Videbæk,Kristendemokraterne,K,1,
Præstøkredsen,1. Dalby,Henrik Pedersen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Filip Hove Kristensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Henning Bech-Larsen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Søren Harslund,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Præstøkredsen,1. Dalby,Partiliste,Folkebevægelsen mod EU,N,19,
Præstøkredsen,1. Dalby,Ole Krarup,Folkebevægelsen mod EU,N,18,
Præstøkredsen,1. Dalby,Ditte Staun,Folkebevægelsen mod EU,N,1,
Præstøkredsen,1. Dalby,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Majbrit Berlau,Folkebevægelsen mod EU,N,2,
Præstøkredsen,1. Dalby,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,1,
Præstøkredsen,1. Dalby,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Søren Søndergaard,Folkebevægelsen mod EU,N,2,
Præstøkredsen,1. Dalby,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Anne Bundsgaard,Folkebevægelsen mod EU,N,2,
Præstøkredsen,1. Dalby,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Holger Garner,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Dalby,Partiliste,Dansk Folkeparti,O,18,
Præstøkredsen,1. Dalby,Mogens Camre,Dansk Folkeparti,O,39,
Præstøkredsen,1. Dalby,Ulla Dahlerup,Dansk Folkeparti,O,45,
Præstøkredsen,1. Dalby,Kenneth Kristensen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Morten Messerschmidt,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Rikke Karlsson,Dansk Folkeparti,O,2,
Præstøkredsen,1. Dalby,Anna Rosbach,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Lene Camre,Dansk Folkeparti,O,1,
Præstøkredsen,1. Dalby,Mia Falkenberg,Dansk Folkeparti,O,2,
Præstøkredsen,1. Dalby,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Søren E. Christensen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Thomas Suenson,Dansk Folkeparti,O,0,
Præstøkredsen,1. Dalby,Partiliste,"Venstre, Danmarks Liberale Parti",V,81,
Præstøkredsen,1. Dalby,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,69,
Præstøkredsen,1. Dalby,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,38,
Præstøkredsen,1. Dalby,Niels Busk,"Venstre, Danmarks Liberale Parti",V,59,
Præstøkredsen,1. Dalby,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,1,
Præstøkredsen,1. Dalby,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,5,
Præstøkredsen,1. Dalby,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,18,
Præstøkredsen,1. Dalby,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,31,
Præstøkredsen,1. Dalby,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Præstøkredsen,1. Dalby,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,11,
Præstøkredsen,1. Everdrup,Partiliste,Socialdemokratiet,A,17,
Præstøkredsen,1. Everdrup,Poul Nyrup Rasmussen,Socialdemokratiet,A,83,
Præstøkredsen,1. Everdrup,Henrik Dam Kristensen,Socialdemokratiet,A,7,
Præstøkredsen,1. Everdrup,Britta Thomsen,Socialdemokratiet,A,2,
Præstøkredsen,1. Everdrup,Christel Schaldemose,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Dan Jørgensen,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Steen Nielsen,Socialdemokratiet,A,5,
Præstøkredsen,1. Everdrup,Mads Panny,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Ole Christensen,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Bo Morthorst Rasmussen,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Anna Haaland Hansen,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Anders Kronborg,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,"Henning Jensen, Næstved",Socialdemokratiet,A,20,
Præstøkredsen,1. Everdrup,Einer Lyduch,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Benny Hestbek,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,Kaj Johansen,Socialdemokratiet,A,0,
Præstøkredsen,1. Everdrup,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,1,
Præstøkredsen,1. Everdrup,Partiliste,Det Radikale Venstre,B,6,
Præstøkredsen,1. Everdrup,Anders Samuelsen,Det Radikale Venstre,B,6,
Præstøkredsen,1. Everdrup,Camilla Hersom,Det Radikale Venstre,B,2,
Præstøkredsen,1. Everdrup,Johannes Lebech,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Simon Emil Ammitzbøll,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Adam Lebech,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Bjarke Larsen,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Hanne Roed,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Per Kleis Bønnelycke,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Stefan Seidler,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Keld Kollerup Kvist,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Per Fibæk Laursen,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Torben Lundø,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Gunner Nielsen,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Peter Sørensen,Det Radikale Venstre,B,0,
Præstøkredsen,1. Everdrup,Partiliste,Det Konservative Folkeparti,C,11,
Præstøkredsen,1. Everdrup,Gitte Seeberg,Det Konservative Folkeparti,C,40,
Præstøkredsen,1. Everdrup,Christian Rovsing,Det Konservative Folkeparti,C,10,
Præstøkredsen,1. Everdrup,Søren Møller,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Kent Kirk,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Kristian Kolind,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Lis Randa,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Anders Stenild,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Eva Møller,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Jørn Hansen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Andreas Boisen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Marina Willems,Det Konservative Folkeparti,C,0,
Præstøkredsen,1. Everdrup,Partiliste,Socialistisk Folkeparti,F,8,
Præstøkredsen,1. Everdrup,Margrete Auken,Socialistisk Folkeparti,F,14,
Præstøkredsen,1. Everdrup,Pernille Frahm,Socialistisk Folkeparti,F,5,
Præstøkredsen,1. Everdrup,Rachid El Mousti,Socialistisk Folkeparti,F,1,
Præstøkredsen,1. Everdrup,Sanne Schroll,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Jane Sørensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Bente Nielsen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Masoum Moradi,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Kristen Touborg,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Lene Garsdal,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Marwan Zobi,Socialistisk Folkeparti,F,2,
Præstøkredsen,1. Everdrup,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Claus Larsen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Peter Hammer,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Mikael Hertig,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Præstøkredsen,1. Everdrup,Partiliste,JuniBevægelsen - Mod Union,J,10,
Præstøkredsen,1. Everdrup,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,18,
Præstøkredsen,1. Everdrup,Hanne Dahl,JuniBevægelsen - Mod Union,J,4,
Præstøkredsen,1. Everdrup,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Trine Mach,JuniBevægelsen - Mod Union,J,1,
Præstøkredsen,1. Everdrup,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Anette Storgaard,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Præstøkredsen,1. Everdrup,Partiliste,Kristendemokraterne,K,1,
Præstøkredsen,1. Everdrup,Jakob From Høeg,Kristendemokraterne,K,1,
Præstøkredsen,1. Everdrup,Tove Videbæk,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Henrik Pedersen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Filip Hove Kristensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Henning Bech-Larsen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Søren Harslund,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Præstøkredsen,1. Everdrup,Partiliste,Folkebevægelsen mod EU,N,10,
Præstøkredsen,1. Everdrup,Ole Krarup,Folkebevægelsen mod EU,N,8,
Præstøkredsen,1. Everdrup,Ditte Staun,Folkebevægelsen mod EU,N,2,
Præstøkredsen,1. Everdrup,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,1,
Præstøkredsen,1. Everdrup,Majbrit Berlau,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Søren Søndergaard,Folkebevægelsen mod EU,N,3,
Præstøkredsen,1. Everdrup,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Anne Bundsgaard,Folkebevægelsen mod EU,N,1,
Præstøkredsen,1. Everdrup,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Holger Garner,Folkebevægelsen mod EU,N,0,
Præstøkredsen,1. Everdrup,Partiliste,Dansk Folkeparti,O,7,
Præstøkredsen,1. Everdrup,Mogens Camre,Dansk Folkeparti,O,10,
Præstøkredsen,1. Everdrup,Ulla Dahlerup,Dansk Folkeparti,O,8,
Præstøkredsen,1. Everdrup,Kenneth Kristensen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Morten Messerschmidt,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Rikke Karlsson,Dansk Folkeparti,O,1,
Præstøkredsen,1. Everdrup,Anna Rosbach,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Lene Camre,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Mia Falkenberg,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Søren E. Christensen,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Thomas Suenson,Dansk Folkeparti,O,0,
Præstøkredsen,1. Everdrup,Partiliste,"Venstre, Danmarks Liberale Parti",V,32,
Præstøkredsen,1. Everdrup,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,24,
Præstøkredsen,1. Everdrup,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,8,
Præstøkredsen,1. Everdrup,Niels Busk,"Venstre, Danmarks Liberale Parti",V,24,
Præstøkredsen,1. Everdrup,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,0,
Præstøkredsen,1. Everdrup,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,5,
Præstøkredsen,1. Everdrup,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,5,
Præstøkredsen,1. Everdrup,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,6,
Præstøkredsen,1. Everdrup,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Præstøkredsen,1. Everdrup,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,2,
Præstøkredsen,1. Præstø/Skibinge,Partiliste,Socialdemokratiet,A,56,
Præstøkredsen,1. Præstø/Skibinge,Poul Nyrup Rasmussen,Socialdemokratiet,A,367,
Præstøkredsen,1. Præstø/Skibinge,Henrik Dam Kristensen,Socialdemokratiet,A,76,
Præstøkredsen,1. Præstø/Skibinge,Britta Thomsen,Socialdemokratiet,A,11,
Præstøkredsen,1. Præstø/Skibinge,Christel Schaldemose,Socialdemokratiet,A,6,
Præstøkredsen,1. Præstø/Skibinge,Dan Jørgensen,Socialdemokratiet,A,3,
Præstøkredsen,1. Præstø/Skibinge,Steen Nielsen,Socialdemokratiet,A,25,
Præstøkredsen,1. Præstø/Skibinge,Mads Panny,Socialdemokratiet,A,0,
Præstøkredsen,1. Præstø/Skibinge,Ole Christensen,Socialdemokratiet,A,0,
