kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Socialdemokratiet,,165,
Odense Østkredsen,1. Østre Kulturcenter,Poul Nyrup Rasmussen,Socialdemokratiet,,814,
Odense Østkredsen,1. Østre Kulturcenter,Henrik Dam Kristensen,Socialdemokratiet,,113,
Odense Østkredsen,1. Østre Kulturcenter,Britta Thomsen,Socialdemokratiet,,11,
Odense Østkredsen,1. Østre Kulturcenter,Christel Schaldemose,Socialdemokratiet,,60,
Odense Østkredsen,1. Østre Kulturcenter,Dan Jørgensen,Socialdemokratiet,,26,
Odense Østkredsen,1. Østre Kulturcenter,Steen Nielsen,Socialdemokratiet,,1,
Odense Østkredsen,1. Østre Kulturcenter,Mads Panny,Socialdemokratiet,,2,
Odense Østkredsen,1. Østre Kulturcenter,Ole Christensen,Socialdemokratiet,,0,
Odense Østkredsen,1. Østre Kulturcenter,Bo Morthorst Rasmussen,Socialdemokratiet,,8,
Odense Østkredsen,1. Østre Kulturcenter,Anna Haaland Hansen,Socialdemokratiet,,10,
Odense Østkredsen,1. Østre Kulturcenter,Anders Kronborg,Socialdemokratiet,,5,
Odense Østkredsen,1. Østre Kulturcenter,"Henning Jensen, Næstved",Socialdemokratiet,,0,
Odense Østkredsen,1. Østre Kulturcenter,Einer Lyduch,Socialdemokratiet,,1,
Odense Østkredsen,1. Østre Kulturcenter,Benny Hestbek,Socialdemokratiet,,0,
Odense Østkredsen,1. Østre Kulturcenter,Kaj Johansen,Socialdemokratiet,,0,
Odense Østkredsen,1. Østre Kulturcenter,"Henning A. Jensen, Bornholm",Socialdemokratiet,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Det Radikale Venstre,,113,
Odense Østkredsen,1. Østre Kulturcenter,Anders Samuelsen,Det Radikale Venstre,,161,
Odense Østkredsen,1. Østre Kulturcenter,Camilla Hersom,Det Radikale Venstre,,40,
Odense Østkredsen,1. Østre Kulturcenter,Johannes Lebech,Det Radikale Venstre,,1,
Odense Østkredsen,1. Østre Kulturcenter,Simon Emil Ammitzbøll,Det Radikale Venstre,,4,
Odense Østkredsen,1. Østre Kulturcenter,Tomas Bech Madsen,Det Radikale Venstre,,10,
Odense Østkredsen,1. Østre Kulturcenter,Adam Lebech,Det Radikale Venstre,,5,
Odense Østkredsen,1. Østre Kulturcenter,Bjarke Larsen,Det Radikale Venstre,,2,
Odense Østkredsen,1. Østre Kulturcenter,Hanne Roed,Det Radikale Venstre,,4,
Odense Østkredsen,1. Østre Kulturcenter,Per Kleis Bønnelycke,Det Radikale Venstre,,2,
Odense Østkredsen,1. Østre Kulturcenter,Stefan Seidler,Det Radikale Venstre,,0,
Odense Østkredsen,1. Østre Kulturcenter,Keld Kollerup Kvist,Det Radikale Venstre,,0,
Odense Østkredsen,1. Østre Kulturcenter,Per Fibæk Laursen,Det Radikale Venstre,,4,
Odense Østkredsen,1. Østre Kulturcenter,Torben Lundø,Det Radikale Venstre,,1,
Odense Østkredsen,1. Østre Kulturcenter,Kristian Kirk Mailand,Det Radikale Venstre,,1,
Odense Østkredsen,1. Østre Kulturcenter,Gunner Nielsen,Det Radikale Venstre,,0,
Odense Østkredsen,1. Østre Kulturcenter,Peter Sørensen,Det Radikale Venstre,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Det Konservative Folkeparti,,54,
Odense Østkredsen,1. Østre Kulturcenter,Gitte Seeberg,Det Konservative Folkeparti,,156,
Odense Østkredsen,1. Østre Kulturcenter,Christian Rovsing,Det Konservative Folkeparti,,16,
Odense Østkredsen,1. Østre Kulturcenter,Søren Møller,Det Konservative Folkeparti,,148,
Odense Østkredsen,1. Østre Kulturcenter,Kent Kirk,Det Konservative Folkeparti,,6,
Odense Østkredsen,1. Østre Kulturcenter,Kristian Kolind,Det Konservative Folkeparti,,9,
Odense Østkredsen,1. Østre Kulturcenter,Anne-Louise Eppler,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Lis Randa,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Anders Stenild,Det Konservative Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Eva Møller,Det Konservative Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Regitze Schrøder,Det Konservative Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Daniel Gottrup Nielsen,Det Konservative Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Susanne Olufsen,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Jørn Hansen,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Ann-Kathrine Karoff,Det Konservative Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Klaus Rehkopff,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Andreas Boisen,Det Konservative Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Steen A. Stephansen,Det Konservative Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Marina Willems,Det Konservative Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Socialistisk Folkeparti,,118,
Odense Østkredsen,1. Østre Kulturcenter,Margrete Auken,Socialistisk Folkeparti,,201,
Odense Østkredsen,1. Østre Kulturcenter,Pernille Frahm,Socialistisk Folkeparti,,106,
Odense Østkredsen,1. Østre Kulturcenter,Rachid El Mousti,Socialistisk Folkeparti,,16,
Odense Østkredsen,1. Østre Kulturcenter,Sanne Schroll,Socialistisk Folkeparti,,54,
Odense Østkredsen,1. Østre Kulturcenter,Jane Sørensen,Socialistisk Folkeparti,,3,
Odense Østkredsen,1. Østre Kulturcenter,Bente Nielsen,Socialistisk Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Masoum Moradi,Socialistisk Folkeparti,,4,
Odense Østkredsen,1. Østre Kulturcenter,Kristen Touborg,Socialistisk Folkeparti,,3,
Odense Østkredsen,1. Østre Kulturcenter,Lene Garsdal,Socialistisk Folkeparti,,3,
Odense Østkredsen,1. Østre Kulturcenter,Ole Riisgaard,Socialistisk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Marwan Zobi,Socialistisk Folkeparti,,8,
Odense Østkredsen,1. Østre Kulturcenter,Poul Henrik Hedeboe,Socialistisk Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Gert Ringgaard,Socialistisk Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Claus Larsen,Socialistisk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Peter Hammer,Socialistisk Folkeparti,,1,
Odense Østkredsen,1. Østre Kulturcenter,Mikael Hertig,Socialistisk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Michael Bo Kristensen,Socialistisk Folkeparti,,2,
Odense Østkredsen,1. Østre Kulturcenter,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,JuniBevægelsen - Mod Union,,101,
Odense Østkredsen,1. Østre Kulturcenter,Jens-Peter Bonde,JuniBevægelsen - Mod Union,,148,
Odense Østkredsen,1. Østre Kulturcenter,Hanne Dahl,JuniBevægelsen - Mod Union,,54,
Odense Østkredsen,1. Østre Kulturcenter,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,,7,
Odense Østkredsen,1. Østre Kulturcenter,Trine Mach,JuniBevægelsen - Mod Union,,13,
Odense Østkredsen,1. Østre Kulturcenter,Finn Andersen,JuniBevægelsen - Mod Union,,1,
Odense Østkredsen,1. Østre Kulturcenter,Sonia Dahlgaard,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,1. Østre Kulturcenter,Helge Bjerre,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,1. Østre Kulturcenter,Charlotte Walkusch,JuniBevægelsen - Mod Union,,6,
Odense Østkredsen,1. Østre Kulturcenter,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,1. Østre Kulturcenter,Anette Storgaard,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,1. Østre Kulturcenter,Allan Andersen,JuniBevægelsen - Mod Union,,3,
Odense Østkredsen,1. Østre Kulturcenter,Lissie Thording,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,1. Østre Kulturcenter,Bjarke Lyster,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,1. Østre Kulturcenter,Ebba Bigler,JuniBevægelsen - Mod Union,,3,
Odense Østkredsen,1. Østre Kulturcenter,Finn Teilmann,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,1. Østre Kulturcenter,Iben Søndergård,JuniBevægelsen - Mod Union,,1,
Odense Østkredsen,1. Østre Kulturcenter,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,,1,
Odense Østkredsen,1. Østre Kulturcenter,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,1. Østre Kulturcenter,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Kristendemokraterne,,10,
Odense Østkredsen,1. Østre Kulturcenter,Jakob From Høeg,Kristendemokraterne,,15,
Odense Østkredsen,1. Østre Kulturcenter,Tove Videbæk,Kristendemokraterne,,5,
Odense Østkredsen,1. Østre Kulturcenter,Henrik Pedersen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Jonas Norgaard Mortensen,Kristendemokraterne,,1,
Odense Østkredsen,1. Østre Kulturcenter,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,,1,
Odense Østkredsen,1. Østre Kulturcenter,Filip Hove Kristensen,Kristendemokraterne,,1,
Odense Østkredsen,1. Østre Kulturcenter,Anne Margrethe Roesen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Henning Bech-Larsen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Bjarne Hartung Kirkegaard,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Søren Harslund,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Jakob Norgaard Mortensen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Jan Dittrich Olesen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Lisette Storm Jakobsen,Kristendemokraterne,,2,
Odense Østkredsen,1. Østre Kulturcenter,Hans Stengaard Jessen,Kristendemokraterne,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Folkebevægelsen mod EU,,67,
Odense Østkredsen,1. Østre Kulturcenter,Ole Krarup,Folkebevægelsen mod EU,,69,
Odense Østkredsen,1. Østre Kulturcenter,Ditte Staun,Folkebevægelsen mod EU,,13,
Odense Østkredsen,1. Østre Kulturcenter,Karina Rohr Sørensen,Folkebevægelsen mod EU,,2,
Odense Østkredsen,1. Østre Kulturcenter,Majbrit Berlau,Folkebevægelsen mod EU,,5,
Odense Østkredsen,1. Østre Kulturcenter,Affra I. Khallash,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Niels Eriksen,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Kirsten Normann Andersen,Folkebevægelsen mod EU,,2,
Odense Østkredsen,1. Østre Kulturcenter,Thorkil Sohn,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Søren Søndergaard,Folkebevægelsen mod EU,,38,
Odense Østkredsen,1. Østre Kulturcenter,Rina Ronja Kari,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Christian Thygesen,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Anne Bundsgaard,Folkebevægelsen mod EU,,1,
Odense Østkredsen,1. Østre Kulturcenter,Kirsten Annette Christensen,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Tue Sylvest,Folkebevægelsen mod EU,,2,
Odense Østkredsen,1. Østre Kulturcenter,Jan Møgelbjerg,Folkebevægelsen mod EU,,1,
Odense Østkredsen,1. Østre Kulturcenter,Kit Aastrup,Folkebevægelsen mod EU,,1,
Odense Østkredsen,1. Østre Kulturcenter,Preben Kristensen,Folkebevægelsen mod EU,,1,
Odense Østkredsen,1. Østre Kulturcenter,Jan Høgfeldt,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Gustav Sieg Sørensen,Folkebevægelsen mod EU,,0,
Odense Østkredsen,1. Østre Kulturcenter,Holger Garner,Folkebevægelsen mod EU,,1,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,Dansk Folkeparti,,41,
Odense Østkredsen,1. Østre Kulturcenter,Mogens Camre,Dansk Folkeparti,,73,
Odense Østkredsen,1. Østre Kulturcenter,Ulla Dahlerup,Dansk Folkeparti,,43,
Odense Østkredsen,1. Østre Kulturcenter,Kenneth Kristensen,Dansk Folkeparti,,4,
Odense Østkredsen,1. Østre Kulturcenter,Morten Messerschmidt,Dansk Folkeparti,,3,
Odense Østkredsen,1. Østre Kulturcenter,Carl Christian Ebbesen,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Rikke Karlsson,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Anna Rosbach,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Lene Camre,Dansk Folkeparti,,4,
Odense Østkredsen,1. Østre Kulturcenter,Mia Falkenberg,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Hans Kristian Skibby,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Søren E. Christensen,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Thomas Suenson,Dansk Folkeparti,,0,
Odense Østkredsen,1. Østre Kulturcenter,Partiliste,"Venstre, Danmarks Liberale Parti",,121,
Odense Østkredsen,1. Østre Kulturcenter,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",,101,
Odense Østkredsen,1. Østre Kulturcenter,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",,22,
Odense Østkredsen,1. Østre Kulturcenter,Niels Busk,"Venstre, Danmarks Liberale Parti",,9,
Odense Østkredsen,1. Østre Kulturcenter,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",,4,
Odense Østkredsen,1. Østre Kulturcenter,Karsten Madsen,"Venstre, Danmarks Liberale Parti",,14,
Odense Østkredsen,1. Østre Kulturcenter,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",,57,
Odense Østkredsen,1. Østre Kulturcenter,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",,15,
Odense Østkredsen,1. Østre Kulturcenter,Claus Sømod,"Venstre, Danmarks Liberale Parti",,6,
Odense Østkredsen,1. Østre Kulturcenter,Mogens Vad,"Venstre, Danmarks Liberale Parti",,34,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Socialdemokratiet,,127,
Odense Østkredsen,2. Skt. Hans Skole,Poul Nyrup Rasmussen,Socialdemokratiet,,880,
Odense Østkredsen,2. Skt. Hans Skole,Henrik Dam Kristensen,Socialdemokratiet,,109,
Odense Østkredsen,2. Skt. Hans Skole,Britta Thomsen,Socialdemokratiet,,10,
Odense Østkredsen,2. Skt. Hans Skole,Christel Schaldemose,Socialdemokratiet,,140,
Odense Østkredsen,2. Skt. Hans Skole,Dan Jørgensen,Socialdemokratiet,,15,
Odense Østkredsen,2. Skt. Hans Skole,Steen Nielsen,Socialdemokratiet,,1,
Odense Østkredsen,2. Skt. Hans Skole,Mads Panny,Socialdemokratiet,,4,
Odense Østkredsen,2. Skt. Hans Skole,Ole Christensen,Socialdemokratiet,,0,
Odense Østkredsen,2. Skt. Hans Skole,Bo Morthorst Rasmussen,Socialdemokratiet,,7,
Odense Østkredsen,2. Skt. Hans Skole,Anna Haaland Hansen,Socialdemokratiet,,9,
Odense Østkredsen,2. Skt. Hans Skole,Anders Kronborg,Socialdemokratiet,,1,
Odense Østkredsen,2. Skt. Hans Skole,"Henning Jensen, Næstved",Socialdemokratiet,,0,
Odense Østkredsen,2. Skt. Hans Skole,Einer Lyduch,Socialdemokratiet,,0,
Odense Østkredsen,2. Skt. Hans Skole,Benny Hestbek,Socialdemokratiet,,0,
Odense Østkredsen,2. Skt. Hans Skole,Kaj Johansen,Socialdemokratiet,,0,
Odense Østkredsen,2. Skt. Hans Skole,"Henning A. Jensen, Bornholm",Socialdemokratiet,,1,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Det Radikale Venstre,,74,
Odense Østkredsen,2. Skt. Hans Skole,Anders Samuelsen,Det Radikale Venstre,,110,
Odense Østkredsen,2. Skt. Hans Skole,Camilla Hersom,Det Radikale Venstre,,21,
Odense Østkredsen,2. Skt. Hans Skole,Johannes Lebech,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Simon Emil Ammitzbøll,Det Radikale Venstre,,1,
Odense Østkredsen,2. Skt. Hans Skole,Tomas Bech Madsen,Det Radikale Venstre,,17,
Odense Østkredsen,2. Skt. Hans Skole,Adam Lebech,Det Radikale Venstre,,3,
Odense Østkredsen,2. Skt. Hans Skole,Bjarke Larsen,Det Radikale Venstre,,3,
Odense Østkredsen,2. Skt. Hans Skole,Hanne Roed,Det Radikale Venstre,,2,
Odense Østkredsen,2. Skt. Hans Skole,Per Kleis Bønnelycke,Det Radikale Venstre,,1,
Odense Østkredsen,2. Skt. Hans Skole,Stefan Seidler,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Keld Kollerup Kvist,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Per Fibæk Laursen,Det Radikale Venstre,,3,
Odense Østkredsen,2. Skt. Hans Skole,Torben Lundø,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Kristian Kirk Mailand,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Gunner Nielsen,Det Radikale Venstre,,1,
Odense Østkredsen,2. Skt. Hans Skole,Peter Sørensen,Det Radikale Venstre,,0,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Det Konservative Folkeparti,,33,
Odense Østkredsen,2. Skt. Hans Skole,Gitte Seeberg,Det Konservative Folkeparti,,89,
Odense Østkredsen,2. Skt. Hans Skole,Christian Rovsing,Det Konservative Folkeparti,,14,
Odense Østkredsen,2. Skt. Hans Skole,Søren Møller,Det Konservative Folkeparti,,128,
Odense Østkredsen,2. Skt. Hans Skole,Kent Kirk,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Kristian Kolind,Det Konservative Folkeparti,,2,
Odense Østkredsen,2. Skt. Hans Skole,Anne-Louise Eppler,Det Konservative Folkeparti,,2,
Odense Østkredsen,2. Skt. Hans Skole,Lis Randa,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Anders Stenild,Det Konservative Folkeparti,,1,
Odense Østkredsen,2. Skt. Hans Skole,Eva Møller,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Regitze Schrøder,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Daniel Gottrup Nielsen,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Susanne Olufsen,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Jørn Hansen,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Ann-Kathrine Karoff,Det Konservative Folkeparti,,1,
Odense Østkredsen,2. Skt. Hans Skole,Klaus Rehkopff,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Andreas Boisen,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Steen A. Stephansen,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Marina Willems,Det Konservative Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Socialistisk Folkeparti,,78,
Odense Østkredsen,2. Skt. Hans Skole,Margrete Auken,Socialistisk Folkeparti,,175,
Odense Østkredsen,2. Skt. Hans Skole,Pernille Frahm,Socialistisk Folkeparti,,75,
Odense Østkredsen,2. Skt. Hans Skole,Rachid El Mousti,Socialistisk Folkeparti,,12,
Odense Østkredsen,2. Skt. Hans Skole,Sanne Schroll,Socialistisk Folkeparti,,34,
Odense Østkredsen,2. Skt. Hans Skole,Jane Sørensen,Socialistisk Folkeparti,,2,
Odense Østkredsen,2. Skt. Hans Skole,Bente Nielsen,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Masoum Moradi,Socialistisk Folkeparti,,4,
Odense Østkredsen,2. Skt. Hans Skole,Kristen Touborg,Socialistisk Folkeparti,,1,
Odense Østkredsen,2. Skt. Hans Skole,Lene Garsdal,Socialistisk Folkeparti,,3,
Odense Østkredsen,2. Skt. Hans Skole,Ole Riisgaard,Socialistisk Folkeparti,,2,
Odense Østkredsen,2. Skt. Hans Skole,Marwan Zobi,Socialistisk Folkeparti,,14,
Odense Østkredsen,2. Skt. Hans Skole,Poul Henrik Hedeboe,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Gert Ringgaard,Socialistisk Folkeparti,,2,
Odense Østkredsen,2. Skt. Hans Skole,Claus Larsen,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Peter Hammer,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Mikael Hertig,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Michael Bo Kristensen,Socialistisk Folkeparti,,1,
Odense Østkredsen,2. Skt. Hans Skole,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,,0,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,JuniBevægelsen - Mod Union,,100,
Odense Østkredsen,2. Skt. Hans Skole,Jens-Peter Bonde,JuniBevægelsen - Mod Union,,125,
Odense Østkredsen,2. Skt. Hans Skole,Hanne Dahl,JuniBevægelsen - Mod Union,,43,
Odense Østkredsen,2. Skt. Hans Skole,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,,3,
Odense Østkredsen,2. Skt. Hans Skole,Trine Mach,JuniBevægelsen - Mod Union,,8,
Odense Østkredsen,2. Skt. Hans Skole,Finn Andersen,JuniBevægelsen - Mod Union,,1,
Odense Østkredsen,2. Skt. Hans Skole,Sonia Dahlgaard,JuniBevægelsen - Mod Union,,1,
Odense Østkredsen,2. Skt. Hans Skole,Helge Bjerre,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Charlotte Walkusch,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,2. Skt. Hans Skole,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Anette Storgaard,JuniBevægelsen - Mod Union,,3,
Odense Østkredsen,2. Skt. Hans Skole,Allan Andersen,JuniBevægelsen - Mod Union,,2,
Odense Østkredsen,2. Skt. Hans Skole,Lissie Thording,JuniBevægelsen - Mod Union,,4,
Odense Østkredsen,2. Skt. Hans Skole,Bjarke Lyster,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Ebba Bigler,JuniBevægelsen - Mod Union,,5,
Odense Østkredsen,2. Skt. Hans Skole,Finn Teilmann,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Iben Søndergård,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,,0,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Kristendemokraterne,,5,
Odense Østkredsen,2. Skt. Hans Skole,Jakob From Høeg,Kristendemokraterne,,7,
Odense Østkredsen,2. Skt. Hans Skole,Tove Videbæk,Kristendemokraterne,,7,
Odense Østkredsen,2. Skt. Hans Skole,Henrik Pedersen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Jonas Norgaard Mortensen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Filip Hove Kristensen,Kristendemokraterne,,1,
Odense Østkredsen,2. Skt. Hans Skole,Anne Margrethe Roesen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Henning Bech-Larsen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Bjarne Hartung Kirkegaard,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Søren Harslund,Kristendemokraterne,,1,
Odense Østkredsen,2. Skt. Hans Skole,Jakob Norgaard Mortensen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Jan Dittrich Olesen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Lisette Storm Jakobsen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Hans Stengaard Jessen,Kristendemokraterne,,0,
Odense Østkredsen,2. Skt. Hans Skole,Partiliste,Folkebevægelsen mod EU,,52,
Odense Østkredsen,2. Skt. Hans Skole,Ole Krarup,Folkebevægelsen mod EU,,71,
Odense Østkredsen,2. Skt. Hans Skole,Ditte Staun,Folkebevægelsen mod EU,,11,
Odense Østkredsen,2. Skt. Hans Skole,Karina Rohr Sørensen,Folkebevægelsen mod EU,,2,
Odense Østkredsen,2. Skt. Hans Skole,Majbrit Berlau,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Affra I. Khallash,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Niels Eriksen,Folkebevægelsen mod EU,,0,
Odense Østkredsen,2. Skt. Hans Skole,Kirsten Normann Andersen,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Thorkil Sohn,Folkebevægelsen mod EU,,0,
Odense Østkredsen,2. Skt. Hans Skole,Søren Søndergaard,Folkebevægelsen mod EU,,34,
Odense Østkredsen,2. Skt. Hans Skole,Rina Ronja Kari,Folkebevægelsen mod EU,,0,
Odense Østkredsen,2. Skt. Hans Skole,Christian Thygesen,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Anne Bundsgaard,Folkebevægelsen mod EU,,3,
Odense Østkredsen,2. Skt. Hans Skole,Kirsten Annette Christensen,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Tue Sylvest,Folkebevægelsen mod EU,,3,
Odense Østkredsen,2. Skt. Hans Skole,Jan Møgelbjerg,Folkebevægelsen mod EU,,0,
Odense Østkredsen,2. Skt. Hans Skole,Kit Aastrup,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Preben Kristensen,Folkebevægelsen mod EU,,1,
Odense Østkredsen,2. Skt. Hans Skole,Jan Høgfeldt,Folkebevægelsen mod EU,,0,
Odense Østkredsen,2. Skt. Hans Skole,Gustav Sieg Sørensen,Folkebevægelsen mod EU,,0,
