kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Århus Østkredsen,21. Rådhushallen,Mia Falkenberg,Dansk Folkeparti,O,1,
Århus Østkredsen,21. Rådhushallen,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Århus Østkredsen,21. Rådhushallen,Søren E. Christensen,Dansk Folkeparti,O,0,
Århus Østkredsen,21. Rådhushallen,Thomas Suenson,Dansk Folkeparti,O,0,
Århus Østkredsen,21. Rådhushallen,Partiliste,"Venstre, Danmarks Liberale Parti",V,270,
Århus Østkredsen,21. Rådhushallen,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,91,
Århus Østkredsen,21. Rådhushallen,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,87,
Århus Østkredsen,21. Rådhushallen,Niels Busk,"Venstre, Danmarks Liberale Parti",V,15,
Århus Østkredsen,21. Rådhushallen,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,12,
Århus Østkredsen,21. Rådhushallen,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,24,
Århus Østkredsen,21. Rådhushallen,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,101,
Århus Østkredsen,21. Rådhushallen,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,17,
Århus Østkredsen,21. Rådhushallen,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,2,
Århus Østkredsen,21. Rådhushallen,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,46,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Socialdemokratiet,A,241,
Århus Østkredsen,41. Samsøgades Skole,Poul Nyrup Rasmussen,Socialdemokratiet,A,1135,
Århus Østkredsen,41. Samsøgades Skole,Henrik Dam Kristensen,Socialdemokratiet,A,106,
Århus Østkredsen,41. Samsøgades Skole,Britta Thomsen,Socialdemokratiet,A,46,
Århus Østkredsen,41. Samsøgades Skole,Christel Schaldemose,Socialdemokratiet,A,23,
Århus Østkredsen,41. Samsøgades Skole,Dan Jørgensen,Socialdemokratiet,A,224,
Århus Østkredsen,41. Samsøgades Skole,Steen Nielsen,Socialdemokratiet,A,3,
Århus Østkredsen,41. Samsøgades Skole,Mads Panny,Socialdemokratiet,A,11,
Århus Østkredsen,41. Samsøgades Skole,Ole Christensen,Socialdemokratiet,A,1,
Århus Østkredsen,41. Samsøgades Skole,Bo Morthorst Rasmussen,Socialdemokratiet,A,7,
Århus Østkredsen,41. Samsøgades Skole,Anna Haaland Hansen,Socialdemokratiet,A,38,
Århus Østkredsen,41. Samsøgades Skole,Anders Kronborg,Socialdemokratiet,A,1,
Århus Østkredsen,41. Samsøgades Skole,"Henning Jensen, Næstved",Socialdemokratiet,A,1,
Århus Østkredsen,41. Samsøgades Skole,Einer Lyduch,Socialdemokratiet,A,3,
Århus Østkredsen,41. Samsøgades Skole,Benny Hestbek,Socialdemokratiet,A,1,
Århus Østkredsen,41. Samsøgades Skole,Kaj Johansen,Socialdemokratiet,A,3,
Århus Østkredsen,41. Samsøgades Skole,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Det Radikale Venstre,B,367,
Århus Østkredsen,41. Samsøgades Skole,Anders Samuelsen,Det Radikale Venstre,B,502,
Århus Østkredsen,41. Samsøgades Skole,Camilla Hersom,Det Radikale Venstre,B,135,
Århus Østkredsen,41. Samsøgades Skole,Johannes Lebech,Det Radikale Venstre,B,13,
Århus Østkredsen,41. Samsøgades Skole,Simon Emil Ammitzbøll,Det Radikale Venstre,B,13,
Århus Østkredsen,41. Samsøgades Skole,Tomas Bech Madsen,Det Radikale Venstre,B,5,
Århus Østkredsen,41. Samsøgades Skole,Adam Lebech,Det Radikale Venstre,B,16,
Århus Østkredsen,41. Samsøgades Skole,Bjarke Larsen,Det Radikale Venstre,B,4,
Århus Østkredsen,41. Samsøgades Skole,Hanne Roed,Det Radikale Venstre,B,25,
Århus Østkredsen,41. Samsøgades Skole,Per Kleis Bønnelycke,Det Radikale Venstre,B,5,
Århus Østkredsen,41. Samsøgades Skole,Stefan Seidler,Det Radikale Venstre,B,6,
Århus Østkredsen,41. Samsøgades Skole,Keld Kollerup Kvist,Det Radikale Venstre,B,3,
Århus Østkredsen,41. Samsøgades Skole,Per Fibæk Laursen,Det Radikale Venstre,B,6,
Århus Østkredsen,41. Samsøgades Skole,Torben Lundø,Det Radikale Venstre,B,2,
Århus Østkredsen,41. Samsøgades Skole,Kristian Kirk Mailand,Det Radikale Venstre,B,3,
Århus Østkredsen,41. Samsøgades Skole,Gunner Nielsen,Det Radikale Venstre,B,0,
Århus Østkredsen,41. Samsøgades Skole,Peter Sørensen,Det Radikale Venstre,B,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Det Konservative Folkeparti,C,97,
Århus Østkredsen,41. Samsøgades Skole,Gitte Seeberg,Det Konservative Folkeparti,C,238,
Århus Østkredsen,41. Samsøgades Skole,Christian Rovsing,Det Konservative Folkeparti,C,50,
Århus Østkredsen,41. Samsøgades Skole,Søren Møller,Det Konservative Folkeparti,C,3,
Århus Østkredsen,41. Samsøgades Skole,Kent Kirk,Det Konservative Folkeparti,C,13,
Århus Østkredsen,41. Samsøgades Skole,Kristian Kolind,Det Konservative Folkeparti,C,16,
Århus Østkredsen,41. Samsøgades Skole,Anne-Louise Eppler,Det Konservative Folkeparti,C,2,
Århus Østkredsen,41. Samsøgades Skole,Lis Randa,Det Konservative Folkeparti,C,3,
Århus Østkredsen,41. Samsøgades Skole,Anders Stenild,Det Konservative Folkeparti,C,1,
Århus Østkredsen,41. Samsøgades Skole,Eva Møller,Det Konservative Folkeparti,C,0,
Århus Østkredsen,41. Samsøgades Skole,Regitze Schrøder,Det Konservative Folkeparti,C,3,
Århus Østkredsen,41. Samsøgades Skole,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Århus Østkredsen,41. Samsøgades Skole,Susanne Olufsen,Det Konservative Folkeparti,C,3,
Århus Østkredsen,41. Samsøgades Skole,Jørn Hansen,Det Konservative Folkeparti,C,1,
Århus Østkredsen,41. Samsøgades Skole,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,17,
Århus Østkredsen,41. Samsøgades Skole,Klaus Rehkopff,Det Konservative Folkeparti,C,2,
Århus Østkredsen,41. Samsøgades Skole,Andreas Boisen,Det Konservative Folkeparti,C,2,
Århus Østkredsen,41. Samsøgades Skole,Steen A. Stephansen,Det Konservative Folkeparti,C,2,
Århus Østkredsen,41. Samsøgades Skole,Marina Willems,Det Konservative Folkeparti,C,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Socialistisk Folkeparti,F,254,
Århus Østkredsen,41. Samsøgades Skole,Margrete Auken,Socialistisk Folkeparti,F,532,
Århus Østkredsen,41. Samsøgades Skole,Pernille Frahm,Socialistisk Folkeparti,F,200,
Århus Østkredsen,41. Samsøgades Skole,Rachid El Mousti,Socialistisk Folkeparti,F,18,
Århus Østkredsen,41. Samsøgades Skole,Sanne Schroll,Socialistisk Folkeparti,F,16,
Århus Østkredsen,41. Samsøgades Skole,Jane Sørensen,Socialistisk Folkeparti,F,22,
Århus Østkredsen,41. Samsøgades Skole,Bente Nielsen,Socialistisk Folkeparti,F,4,
Århus Østkredsen,41. Samsøgades Skole,Masoum Moradi,Socialistisk Folkeparti,F,5,
Århus Østkredsen,41. Samsøgades Skole,Kristen Touborg,Socialistisk Folkeparti,F,16,
Århus Østkredsen,41. Samsøgades Skole,Lene Garsdal,Socialistisk Folkeparti,F,3,
Århus Østkredsen,41. Samsøgades Skole,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Århus Østkredsen,41. Samsøgades Skole,Marwan Zobi,Socialistisk Folkeparti,F,28,
Århus Østkredsen,41. Samsøgades Skole,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,1,
Århus Østkredsen,41. Samsøgades Skole,Gert Ringgaard,Socialistisk Folkeparti,F,4,
Århus Østkredsen,41. Samsøgades Skole,Claus Larsen,Socialistisk Folkeparti,F,0,
Århus Østkredsen,41. Samsøgades Skole,Peter Hammer,Socialistisk Folkeparti,F,0,
Århus Østkredsen,41. Samsøgades Skole,Mikael Hertig,Socialistisk Folkeparti,F,0,
Århus Østkredsen,41. Samsøgades Skole,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Århus Østkredsen,41. Samsøgades Skole,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,JuniBevægelsen - Mod Union,J,192,
Århus Østkredsen,41. Samsøgades Skole,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,201,
Århus Østkredsen,41. Samsøgades Skole,Hanne Dahl,JuniBevægelsen - Mod Union,J,97,
Århus Østkredsen,41. Samsøgades Skole,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,37,
Århus Østkredsen,41. Samsøgades Skole,Trine Mach,JuniBevægelsen - Mod Union,J,52,
Århus Østkredsen,41. Samsøgades Skole,Finn Andersen,JuniBevægelsen - Mod Union,J,23,
Århus Østkredsen,41. Samsøgades Skole,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,3,
Århus Østkredsen,41. Samsøgades Skole,Helge Bjerre,JuniBevægelsen - Mod Union,J,2,
Århus Østkredsen,41. Samsøgades Skole,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,12,
Århus Østkredsen,41. Samsøgades Skole,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,1,
Århus Østkredsen,41. Samsøgades Skole,Anette Storgaard,JuniBevægelsen - Mod Union,J,2,
Århus Østkredsen,41. Samsøgades Skole,Allan Andersen,JuniBevægelsen - Mod Union,J,5,
Århus Østkredsen,41. Samsøgades Skole,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Århus Østkredsen,41. Samsøgades Skole,Bjarke Lyster,JuniBevægelsen - Mod Union,J,5,
Århus Østkredsen,41. Samsøgades Skole,Ebba Bigler,JuniBevægelsen - Mod Union,J,4,
Århus Østkredsen,41. Samsøgades Skole,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Århus Østkredsen,41. Samsøgades Skole,Iben Søndergård,JuniBevægelsen - Mod Union,J,1,
Århus Østkredsen,41. Samsøgades Skole,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,1,
Århus Østkredsen,41. Samsøgades Skole,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,2,
Århus Østkredsen,41. Samsøgades Skole,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Kristendemokraterne,K,28,
Århus Østkredsen,41. Samsøgades Skole,Jakob From Høeg,Kristendemokraterne,K,23,
Århus Østkredsen,41. Samsøgades Skole,Tove Videbæk,Kristendemokraterne,K,12,
Århus Østkredsen,41. Samsøgades Skole,Henrik Pedersen,Kristendemokraterne,K,0,
Århus Østkredsen,41. Samsøgades Skole,Jonas Norgaard Mortensen,Kristendemokraterne,K,7,
Århus Østkredsen,41. Samsøgades Skole,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,2,
Århus Østkredsen,41. Samsøgades Skole,Filip Hove Kristensen,Kristendemokraterne,K,2,
Århus Østkredsen,41. Samsøgades Skole,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Århus Østkredsen,41. Samsøgades Skole,Henning Bech-Larsen,Kristendemokraterne,K,3,
Århus Østkredsen,41. Samsøgades Skole,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Århus Østkredsen,41. Samsøgades Skole,Søren Harslund,Kristendemokraterne,K,1,
Århus Østkredsen,41. Samsøgades Skole,Jakob Norgaard Mortensen,Kristendemokraterne,K,2,
Århus Østkredsen,41. Samsøgades Skole,Jan Dittrich Olesen,Kristendemokraterne,K,4,
Århus Østkredsen,41. Samsøgades Skole,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Århus Østkredsen,41. Samsøgades Skole,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Folkebevægelsen mod EU,N,114,
Århus Østkredsen,41. Samsøgades Skole,Ole Krarup,Folkebevægelsen mod EU,N,152,
Århus Østkredsen,41. Samsøgades Skole,Ditte Staun,Folkebevægelsen mod EU,N,51,
Århus Østkredsen,41. Samsøgades Skole,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,12,
Århus Østkredsen,41. Samsøgades Skole,Majbrit Berlau,Folkebevægelsen mod EU,N,5,
Århus Østkredsen,41. Samsøgades Skole,Affra I. Khallash,Folkebevægelsen mod EU,N,2,
Århus Østkredsen,41. Samsøgades Skole,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,8,
Århus Østkredsen,41. Samsøgades Skole,Thorkil Sohn,Folkebevægelsen mod EU,N,3,
Århus Østkredsen,41. Samsøgades Skole,Søren Søndergaard,Folkebevægelsen mod EU,N,103,
Århus Østkredsen,41. Samsøgades Skole,Rina Ronja Kari,Folkebevægelsen mod EU,N,2,
Århus Østkredsen,41. Samsøgades Skole,Christian Thygesen,Folkebevægelsen mod EU,N,2,
Århus Østkredsen,41. Samsøgades Skole,Anne Bundsgaard,Folkebevægelsen mod EU,N,4,
Århus Østkredsen,41. Samsøgades Skole,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Tue Sylvest,Folkebevægelsen mod EU,N,1,
Århus Østkredsen,41. Samsøgades Skole,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Kit Aastrup,Folkebevægelsen mod EU,N,9,
Århus Østkredsen,41. Samsøgades Skole,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Holger Garner,Folkebevægelsen mod EU,N,0,
Århus Østkredsen,41. Samsøgades Skole,Partiliste,Dansk Folkeparti,O,33,
Århus Østkredsen,41. Samsøgades Skole,Mogens Camre,Dansk Folkeparti,O,56,
Århus Østkredsen,41. Samsøgades Skole,Ulla Dahlerup,Dansk Folkeparti,O,40,
Århus Østkredsen,41. Samsøgades Skole,Kenneth Kristensen,Dansk Folkeparti,O,1,
Århus Østkredsen,41. Samsøgades Skole,Morten Messerschmidt,Dansk Folkeparti,O,7,
