kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Thistedkredsen,1. Bedsted,Christian Thygesen,Folkebevægelsen mod EU,N,2,
Thistedkredsen,1. Bedsted,Anne Bundsgaard,Folkebevægelsen mod EU,N,1,
Thistedkredsen,1. Bedsted,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Holger Garner,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Bedsted,Partiliste,Dansk Folkeparti,O,11,
Thistedkredsen,1. Bedsted,Mogens Camre,Dansk Folkeparti,O,21,
Thistedkredsen,1. Bedsted,Ulla Dahlerup,Dansk Folkeparti,O,18,
Thistedkredsen,1. Bedsted,Kenneth Kristensen,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Morten Messerschmidt,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Rikke Karlsson,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Anna Rosbach,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Lene Camre,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Mia Falkenberg,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Søren E. Christensen,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Thomas Suenson,Dansk Folkeparti,O,0,
Thistedkredsen,1. Bedsted,Partiliste,"Venstre, Danmarks Liberale Parti",V,23,
Thistedkredsen,1. Bedsted,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,20,
Thistedkredsen,1. Bedsted,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,12,
Thistedkredsen,1. Bedsted,Niels Busk,"Venstre, Danmarks Liberale Parti",V,24,
Thistedkredsen,1. Bedsted,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,130,
Thistedkredsen,1. Bedsted,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,2,
Thistedkredsen,1. Bedsted,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,18,
Thistedkredsen,1. Bedsted,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,0,
Thistedkredsen,1. Bedsted,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Thistedkredsen,1. Bedsted,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,3,
Thistedkredsen,1. Hanstholm,Partiliste,Socialdemokratiet,A,10,
Thistedkredsen,1. Hanstholm,Poul Nyrup Rasmussen,Socialdemokratiet,A,125,
Thistedkredsen,1. Hanstholm,Henrik Dam Kristensen,Socialdemokratiet,A,26,
Thistedkredsen,1. Hanstholm,Britta Thomsen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Christel Schaldemose,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Dan Jørgensen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Steen Nielsen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Mads Panny,Socialdemokratiet,A,2,
Thistedkredsen,1. Hanstholm,Ole Christensen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Bo Morthorst Rasmussen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Anna Haaland Hansen,Socialdemokratiet,A,1,
Thistedkredsen,1. Hanstholm,Anders Kronborg,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,"Henning Jensen, Næstved",Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Einer Lyduch,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Benny Hestbek,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Kaj Johansen,Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Thistedkredsen,1. Hanstholm,Partiliste,Det Radikale Venstre,B,8,
Thistedkredsen,1. Hanstholm,Anders Samuelsen,Det Radikale Venstre,B,11,
Thistedkredsen,1. Hanstholm,Camilla Hersom,Det Radikale Venstre,B,1,
Thistedkredsen,1. Hanstholm,Johannes Lebech,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Simon Emil Ammitzbøll,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Adam Lebech,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Bjarke Larsen,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Hanne Roed,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Per Kleis Bønnelycke,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Stefan Seidler,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Keld Kollerup Kvist,Det Radikale Venstre,B,1,
Thistedkredsen,1. Hanstholm,Per Fibæk Laursen,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Torben Lundø,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Gunner Nielsen,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Peter Sørensen,Det Radikale Venstre,B,0,
Thistedkredsen,1. Hanstholm,Partiliste,Det Konservative Folkeparti,C,9,
Thistedkredsen,1. Hanstholm,Gitte Seeberg,Det Konservative Folkeparti,C,51,
Thistedkredsen,1. Hanstholm,Christian Rovsing,Det Konservative Folkeparti,C,3,
Thistedkredsen,1. Hanstholm,Søren Møller,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Kent Kirk,Det Konservative Folkeparti,C,5,
Thistedkredsen,1. Hanstholm,Kristian Kolind,Det Konservative Folkeparti,C,1,
Thistedkredsen,1. Hanstholm,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Lis Randa,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Anders Stenild,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Eva Møller,Det Konservative Folkeparti,C,1,
Thistedkredsen,1. Hanstholm,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Jørn Hansen,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Andreas Boisen,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Marina Willems,Det Konservative Folkeparti,C,0,
Thistedkredsen,1. Hanstholm,Partiliste,Socialistisk Folkeparti,F,4,
Thistedkredsen,1. Hanstholm,Margrete Auken,Socialistisk Folkeparti,F,10,
Thistedkredsen,1. Hanstholm,Pernille Frahm,Socialistisk Folkeparti,F,1,
Thistedkredsen,1. Hanstholm,Rachid El Mousti,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Sanne Schroll,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Jane Sørensen,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Bente Nielsen,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Masoum Moradi,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Kristen Touborg,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Lene Garsdal,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Marwan Zobi,Socialistisk Folkeparti,F,1,
Thistedkredsen,1. Hanstholm,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Claus Larsen,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Peter Hammer,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Mikael Hertig,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Thistedkredsen,1. Hanstholm,Partiliste,JuniBevægelsen - Mod Union,J,13,
Thistedkredsen,1. Hanstholm,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,21,
Thistedkredsen,1. Hanstholm,Hanne Dahl,JuniBevægelsen - Mod Union,J,4,
Thistedkredsen,1. Hanstholm,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Trine Mach,JuniBevægelsen - Mod Union,J,2,
Thistedkredsen,1. Hanstholm,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Anette Storgaard,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Ebba Bigler,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Iben Søndergård,JuniBevægelsen - Mod Union,J,1,
Thistedkredsen,1. Hanstholm,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Thistedkredsen,1. Hanstholm,Partiliste,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Jakob From Høeg,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Tove Videbæk,Kristendemokraterne,K,3,
Thistedkredsen,1. Hanstholm,Henrik Pedersen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Filip Hove Kristensen,Kristendemokraterne,K,1,
Thistedkredsen,1. Hanstholm,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Henning Bech-Larsen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Søren Harslund,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Thistedkredsen,1. Hanstholm,Partiliste,Folkebevægelsen mod EU,N,5,
Thistedkredsen,1. Hanstholm,Ole Krarup,Folkebevægelsen mod EU,N,7,
Thistedkredsen,1. Hanstholm,Ditte Staun,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Majbrit Berlau,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Søren Søndergaard,Folkebevægelsen mod EU,N,1,
Thistedkredsen,1. Hanstholm,Rina Ronja Kari,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Anne Bundsgaard,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Holger Garner,Folkebevægelsen mod EU,N,0,
Thistedkredsen,1. Hanstholm,Partiliste,Dansk Folkeparti,O,13,
Thistedkredsen,1. Hanstholm,Mogens Camre,Dansk Folkeparti,O,28,
Thistedkredsen,1. Hanstholm,Ulla Dahlerup,Dansk Folkeparti,O,16,
Thistedkredsen,1. Hanstholm,Kenneth Kristensen,Dansk Folkeparti,O,2,
Thistedkredsen,1. Hanstholm,Morten Messerschmidt,Dansk Folkeparti,O,0,
Thistedkredsen,1. Hanstholm,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Thistedkredsen,1. Hanstholm,Rikke Karlsson,Dansk Folkeparti,O,1,
Thistedkredsen,1. Hanstholm,Anna Rosbach,Dansk Folkeparti,O,1,
Thistedkredsen,1. Hanstholm,Lene Camre,Dansk Folkeparti,O,2,
Thistedkredsen,1. Hanstholm,Mia Falkenberg,Dansk Folkeparti,O,1,
Thistedkredsen,1. Hanstholm,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Thistedkredsen,1. Hanstholm,Søren E. Christensen,Dansk Folkeparti,O,0,
Thistedkredsen,1. Hanstholm,Thomas Suenson,Dansk Folkeparti,O,0,
Thistedkredsen,1. Hanstholm,Partiliste,"Venstre, Danmarks Liberale Parti",V,22,
Thistedkredsen,1. Hanstholm,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,14,
Thistedkredsen,1. Hanstholm,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,3,
Thistedkredsen,1. Hanstholm,Niels Busk,"Venstre, Danmarks Liberale Parti",V,3,
Thistedkredsen,1. Hanstholm,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,73,
Thistedkredsen,1. Hanstholm,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,0,
Thistedkredsen,1. Hanstholm,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,6,
Thistedkredsen,1. Hanstholm,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,1,
Thistedkredsen,1. Hanstholm,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Thistedkredsen,1. Hanstholm,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,1,
Thistedkredsen,1. Thisted By,Partiliste,Socialdemokratiet,A,96,
Thistedkredsen,1. Thisted By,Poul Nyrup Rasmussen,Socialdemokratiet,A,814,
Thistedkredsen,1. Thisted By,Henrik Dam Kristensen,Socialdemokratiet,A,175,
