kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Christianshavnskredsen,4. 2. Christianshavn,Pernille Frahm,Socialistisk Folkeparti,F,181,
Christianshavnskredsen,4. 2. Christianshavn,Rachid El Mousti,Socialistisk Folkeparti,F,40,
Christianshavnskredsen,4. 2. Christianshavn,Sanne Schroll,Socialistisk Folkeparti,F,10,
Christianshavnskredsen,4. 2. Christianshavn,Jane Sørensen,Socialistisk Folkeparti,F,7,
Christianshavnskredsen,4. 2. Christianshavn,Bente Nielsen,Socialistisk Folkeparti,F,3,
Christianshavnskredsen,4. 2. Christianshavn,Masoum Moradi,Socialistisk Folkeparti,F,4,
Christianshavnskredsen,4. 2. Christianshavn,Kristen Touborg,Socialistisk Folkeparti,F,5,
Christianshavnskredsen,4. 2. Christianshavn,Lene Garsdal,Socialistisk Folkeparti,F,6,
Christianshavnskredsen,4. 2. Christianshavn,Ole Riisgaard,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,4. 2. Christianshavn,Marwan Zobi,Socialistisk Folkeparti,F,9,
Christianshavnskredsen,4. 2. Christianshavn,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,4,
Christianshavnskredsen,4. 2. Christianshavn,Gert Ringgaard,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,4. 2. Christianshavn,Claus Larsen,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,4. 2. Christianshavn,Peter Hammer,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,4. 2. Christianshavn,Mikael Hertig,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,4. 2. Christianshavn,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,4. 2. Christianshavn,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,4. 2. Christianshavn,Partiliste,JuniBevægelsen - Mod Union,J,101,
Christianshavnskredsen,4. 2. Christianshavn,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,184,
Christianshavnskredsen,4. 2. Christianshavn,Hanne Dahl,JuniBevægelsen - Mod Union,J,85,
Christianshavnskredsen,4. 2. Christianshavn,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,27,
Christianshavnskredsen,4. 2. Christianshavn,Trine Mach,JuniBevægelsen - Mod Union,J,54,
Christianshavnskredsen,4. 2. Christianshavn,Finn Andersen,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,4. 2. Christianshavn,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,3,
Christianshavnskredsen,4. 2. Christianshavn,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,4. 2. Christianshavn,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,4,
Christianshavnskredsen,4. 2. Christianshavn,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,4. 2. Christianshavn,Anette Storgaard,JuniBevægelsen - Mod Union,J,5,
Christianshavnskredsen,4. 2. Christianshavn,Allan Andersen,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,4. 2. Christianshavn,Lissie Thording,JuniBevægelsen - Mod Union,J,2,
Christianshavnskredsen,4. 2. Christianshavn,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,4. 2. Christianshavn,Ebba Bigler,JuniBevægelsen - Mod Union,J,11,
Christianshavnskredsen,4. 2. Christianshavn,Finn Teilmann,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,4. 2. Christianshavn,Iben Søndergård,JuniBevægelsen - Mod Union,J,2,
Christianshavnskredsen,4. 2. Christianshavn,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,4. 2. Christianshavn,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,4. 2. Christianshavn,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,4. 2. Christianshavn,Partiliste,Kristendemokraterne,K,3,
Christianshavnskredsen,4. 2. Christianshavn,Jakob From Høeg,Kristendemokraterne,K,9,
Christianshavnskredsen,4. 2. Christianshavn,Tove Videbæk,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Henrik Pedersen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,1,
Christianshavnskredsen,4. 2. Christianshavn,Filip Hove Kristensen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Henning Bech-Larsen,Kristendemokraterne,K,1,
Christianshavnskredsen,4. 2. Christianshavn,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Søren Harslund,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Christianshavnskredsen,4. 2. Christianshavn,Partiliste,Folkebevægelsen mod EU,N,93,
Christianshavnskredsen,4. 2. Christianshavn,Ole Krarup,Folkebevægelsen mod EU,N,207,
Christianshavnskredsen,4. 2. Christianshavn,Ditte Staun,Folkebevægelsen mod EU,N,36,
Christianshavnskredsen,4. 2. Christianshavn,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,7,
Christianshavnskredsen,4. 2. Christianshavn,Majbrit Berlau,Folkebevægelsen mod EU,N,16,
Christianshavnskredsen,4. 2. Christianshavn,Affra I. Khallash,Folkebevægelsen mod EU,N,5,
Christianshavnskredsen,4. 2. Christianshavn,Niels Eriksen,Folkebevægelsen mod EU,N,1,
Christianshavnskredsen,4. 2. Christianshavn,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,3,
Christianshavnskredsen,4. 2. Christianshavn,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Søren Søndergaard,Folkebevægelsen mod EU,N,201,
Christianshavnskredsen,4. 2. Christianshavn,Rina Ronja Kari,Folkebevægelsen mod EU,N,7,
Christianshavnskredsen,4. 2. Christianshavn,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Anne Bundsgaard,Folkebevægelsen mod EU,N,9,
Christianshavnskredsen,4. 2. Christianshavn,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,4,
Christianshavnskredsen,4. 2. Christianshavn,Tue Sylvest,Folkebevægelsen mod EU,N,2,
Christianshavnskredsen,4. 2. Christianshavn,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Holger Garner,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,4. 2. Christianshavn,Partiliste,Dansk Folkeparti,O,23,
Christianshavnskredsen,4. 2. Christianshavn,Mogens Camre,Dansk Folkeparti,O,65,
Christianshavnskredsen,4. 2. Christianshavn,Ulla Dahlerup,Dansk Folkeparti,O,31,
Christianshavnskredsen,4. 2. Christianshavn,Kenneth Kristensen,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Morten Messerschmidt,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Rikke Karlsson,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Anna Rosbach,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Lene Camre,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Mia Falkenberg,Dansk Folkeparti,O,1,
Christianshavnskredsen,4. 2. Christianshavn,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Christianshavnskredsen,4. 2. Christianshavn,Søren E. Christensen,Dansk Folkeparti,O,1,
Christianshavnskredsen,4. 2. Christianshavn,Thomas Suenson,Dansk Folkeparti,O,1,
Christianshavnskredsen,4. 2. Christianshavn,Partiliste,"Venstre, Danmarks Liberale Parti",V,113,
Christianshavnskredsen,4. 2. Christianshavn,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,72,
Christianshavnskredsen,4. 2. Christianshavn,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,50,
Christianshavnskredsen,4. 2. Christianshavn,Niels Busk,"Venstre, Danmarks Liberale Parti",V,4,
Christianshavnskredsen,4. 2. Christianshavn,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,4,
Christianshavnskredsen,4. 2. Christianshavn,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,50,
Christianshavnskredsen,4. 2. Christianshavn,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,42,
Christianshavnskredsen,4. 2. Christianshavn,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,20,
Christianshavnskredsen,4. 2. Christianshavn,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,2,
Christianshavnskredsen,4. 2. Christianshavn,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,26,
Christianshavnskredsen,5. 2. Syd,Partiliste,Socialdemokratiet,A,53,
Christianshavnskredsen,5. 2. Syd,Poul Nyrup Rasmussen,Socialdemokratiet,A,325,
Christianshavnskredsen,5. 2. Syd,Henrik Dam Kristensen,Socialdemokratiet,A,24,
Christianshavnskredsen,5. 2. Syd,Britta Thomsen,Socialdemokratiet,A,11,
Christianshavnskredsen,5. 2. Syd,Christel Schaldemose,Socialdemokratiet,A,4,
Christianshavnskredsen,5. 2. Syd,Dan Jørgensen,Socialdemokratiet,A,3,
Christianshavnskredsen,5. 2. Syd,Steen Nielsen,Socialdemokratiet,A,1,
Christianshavnskredsen,5. 2. Syd,Mads Panny,Socialdemokratiet,A,1,
Christianshavnskredsen,5. 2. Syd,Ole Christensen,Socialdemokratiet,A,0,
Christianshavnskredsen,5. 2. Syd,Bo Morthorst Rasmussen,Socialdemokratiet,A,4,
Christianshavnskredsen,5. 2. Syd,Anna Haaland Hansen,Socialdemokratiet,A,50,
Christianshavnskredsen,5. 2. Syd,Anders Kronborg,Socialdemokratiet,A,1,
Christianshavnskredsen,5. 2. Syd,"Henning Jensen, Næstved",Socialdemokratiet,A,2,
Christianshavnskredsen,5. 2. Syd,Einer Lyduch,Socialdemokratiet,A,2,
Christianshavnskredsen,5. 2. Syd,Benny Hestbek,Socialdemokratiet,A,0,
Christianshavnskredsen,5. 2. Syd,Kaj Johansen,Socialdemokratiet,A,0,
Christianshavnskredsen,5. 2. Syd,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Christianshavnskredsen,5. 2. Syd,Partiliste,Det Radikale Venstre,B,58,
Christianshavnskredsen,5. 2. Syd,Anders Samuelsen,Det Radikale Venstre,B,48,
Christianshavnskredsen,5. 2. Syd,Camilla Hersom,Det Radikale Venstre,B,20,
Christianshavnskredsen,5. 2. Syd,Johannes Lebech,Det Radikale Venstre,B,1,
Christianshavnskredsen,5. 2. Syd,Simon Emil Ammitzbøll,Det Radikale Venstre,B,1,
Christianshavnskredsen,5. 2. Syd,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Christianshavnskredsen,5. 2. Syd,Adam Lebech,Det Radikale Venstre,B,1,
Christianshavnskredsen,5. 2. Syd,Bjarke Larsen,Det Radikale Venstre,B,0,
Christianshavnskredsen,5. 2. Syd,Hanne Roed,Det Radikale Venstre,B,3,
Christianshavnskredsen,5. 2. Syd,Per Kleis Bønnelycke,Det Radikale Venstre,B,1,
Christianshavnskredsen,5. 2. Syd,Stefan Seidler,Det Radikale Venstre,B,0,
Christianshavnskredsen,5. 2. Syd,Keld Kollerup Kvist,Det Radikale Venstre,B,3,
Christianshavnskredsen,5. 2. Syd,Per Fibæk Laursen,Det Radikale Venstre,B,0,
Christianshavnskredsen,5. 2. Syd,Torben Lundø,Det Radikale Venstre,B,3,
Christianshavnskredsen,5. 2. Syd,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Christianshavnskredsen,5. 2. Syd,Gunner Nielsen,Det Radikale Venstre,B,3,
Christianshavnskredsen,5. 2. Syd,Peter Sørensen,Det Radikale Venstre,B,1,
Christianshavnskredsen,5. 2. Syd,Partiliste,Det Konservative Folkeparti,C,12,
Christianshavnskredsen,5. 2. Syd,Gitte Seeberg,Det Konservative Folkeparti,C,50,
Christianshavnskredsen,5. 2. Syd,Christian Rovsing,Det Konservative Folkeparti,C,8,
Christianshavnskredsen,5. 2. Syd,Søren Møller,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Kent Kirk,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Kristian Kolind,Det Konservative Folkeparti,C,7,
Christianshavnskredsen,5. 2. Syd,Anne-Louise Eppler,Det Konservative Folkeparti,C,1,
Christianshavnskredsen,5. 2. Syd,Lis Randa,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Anders Stenild,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Eva Møller,Det Konservative Folkeparti,C,1,
Christianshavnskredsen,5. 2. Syd,Regitze Schrøder,Det Konservative Folkeparti,C,1,
Christianshavnskredsen,5. 2. Syd,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Jørn Hansen,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,1,
Christianshavnskredsen,5. 2. Syd,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Andreas Boisen,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Marina Willems,Det Konservative Folkeparti,C,0,
Christianshavnskredsen,5. 2. Syd,Partiliste,Socialistisk Folkeparti,F,54,
Christianshavnskredsen,5. 2. Syd,Margrete Auken,Socialistisk Folkeparti,F,131,
Christianshavnskredsen,5. 2. Syd,Pernille Frahm,Socialistisk Folkeparti,F,40,
Christianshavnskredsen,5. 2. Syd,Rachid El Mousti,Socialistisk Folkeparti,F,5,
Christianshavnskredsen,5. 2. Syd,Sanne Schroll,Socialistisk Folkeparti,F,4,
Christianshavnskredsen,5. 2. Syd,Jane Sørensen,Socialistisk Folkeparti,F,3,
Christianshavnskredsen,5. 2. Syd,Bente Nielsen,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Masoum Moradi,Socialistisk Folkeparti,F,2,
Christianshavnskredsen,5. 2. Syd,Kristen Touborg,Socialistisk Folkeparti,F,3,
Christianshavnskredsen,5. 2. Syd,Lene Garsdal,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,5. 2. Syd,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Marwan Zobi,Socialistisk Folkeparti,F,5,
Christianshavnskredsen,5. 2. Syd,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,5. 2. Syd,Gert Ringgaard,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,5. 2. Syd,Claus Larsen,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Peter Hammer,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Mikael Hertig,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Christianshavnskredsen,5. 2. Syd,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,1,
Christianshavnskredsen,5. 2. Syd,Partiliste,JuniBevægelsen - Mod Union,J,51,
Christianshavnskredsen,5. 2. Syd,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,67,
Christianshavnskredsen,5. 2. Syd,Hanne Dahl,JuniBevægelsen - Mod Union,J,22,
Christianshavnskredsen,5. 2. Syd,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,6,
Christianshavnskredsen,5. 2. Syd,Trine Mach,JuniBevægelsen - Mod Union,J,11,
Christianshavnskredsen,5. 2. Syd,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,2,
Christianshavnskredsen,5. 2. Syd,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,2,
Christianshavnskredsen,5. 2. Syd,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,5. 2. Syd,Anette Storgaard,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,5. 2. Syd,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Lissie Thording,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,5. 2. Syd,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Ebba Bigler,JuniBevægelsen - Mod Union,J,2,
Christianshavnskredsen,5. 2. Syd,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Christianshavnskredsen,5. 2. Syd,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,1,
Christianshavnskredsen,5. 2. Syd,Partiliste,Kristendemokraterne,K,4,
Christianshavnskredsen,5. 2. Syd,Jakob From Høeg,Kristendemokraterne,K,7,
Christianshavnskredsen,5. 2. Syd,Tove Videbæk,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Henrik Pedersen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Jonas Norgaard Mortensen,Kristendemokraterne,K,1,
Christianshavnskredsen,5. 2. Syd,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Filip Hove Kristensen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Henning Bech-Larsen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Søren Harslund,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Christianshavnskredsen,5. 2. Syd,Partiliste,Folkebevægelsen mod EU,N,39,
Christianshavnskredsen,5. 2. Syd,Ole Krarup,Folkebevægelsen mod EU,N,47,
Christianshavnskredsen,5. 2. Syd,Ditte Staun,Folkebevægelsen mod EU,N,6,
Christianshavnskredsen,5. 2. Syd,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,3,
Christianshavnskredsen,5. 2. Syd,Majbrit Berlau,Folkebevægelsen mod EU,N,8,
Christianshavnskredsen,5. 2. Syd,Affra I. Khallash,Folkebevægelsen mod EU,N,1,
Christianshavnskredsen,5. 2. Syd,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,2,
Christianshavnskredsen,5. 2. Syd,Thorkil Sohn,Folkebevægelsen mod EU,N,1,
Christianshavnskredsen,5. 2. Syd,Søren Søndergaard,Folkebevægelsen mod EU,N,54,
Christianshavnskredsen,5. 2. Syd,Rina Ronja Kari,Folkebevægelsen mod EU,N,3,
Christianshavnskredsen,5. 2. Syd,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Anne Bundsgaard,Folkebevægelsen mod EU,N,2,
Christianshavnskredsen,5. 2. Syd,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,2,
Christianshavnskredsen,5. 2. Syd,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Kit Aastrup,Folkebevægelsen mod EU,N,1,
Christianshavnskredsen,5. 2. Syd,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Holger Garner,Folkebevægelsen mod EU,N,0,
Christianshavnskredsen,5. 2. Syd,Partiliste,Dansk Folkeparti,O,17,
