kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Ryvangskredsen,1. 1. Ryvang,Per Kleis Bønnelycke,Det Radikale Venstre,B,2,
Ryvangskredsen,1. 1. Ryvang,Stefan Seidler,Det Radikale Venstre,B,2,
Ryvangskredsen,1. 1. Ryvang,Keld Kollerup Kvist,Det Radikale Venstre,B,1,
Ryvangskredsen,1. 1. Ryvang,Per Fibæk Laursen,Det Radikale Venstre,B,7,
Ryvangskredsen,1. 1. Ryvang,Torben Lundø,Det Radikale Venstre,B,0,
Ryvangskredsen,1. 1. Ryvang,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Ryvangskredsen,1. 1. Ryvang,Gunner Nielsen,Det Radikale Venstre,B,1,
Ryvangskredsen,1. 1. Ryvang,Peter Sørensen,Det Radikale Venstre,B,0,
Ryvangskredsen,1. 1. Ryvang,Partiliste,Det Konservative Folkeparti,C,70,
Ryvangskredsen,1. 1. Ryvang,Gitte Seeberg,Det Konservative Folkeparti,C,299,
Ryvangskredsen,1. 1. Ryvang,Christian Rovsing,Det Konservative Folkeparti,C,82,
Ryvangskredsen,1. 1. Ryvang,Søren Møller,Det Konservative Folkeparti,C,2,
Ryvangskredsen,1. 1. Ryvang,Kent Kirk,Det Konservative Folkeparti,C,8,
Ryvangskredsen,1. 1. Ryvang,Kristian Kolind,Det Konservative Folkeparti,C,9,
Ryvangskredsen,1. 1. Ryvang,Anne-Louise Eppler,Det Konservative Folkeparti,C,3,
Ryvangskredsen,1. 1. Ryvang,Lis Randa,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Anders Stenild,Det Konservative Folkeparti,C,3,
Ryvangskredsen,1. 1. Ryvang,Eva Møller,Det Konservative Folkeparti,C,1,
Ryvangskredsen,1. 1. Ryvang,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Susanne Olufsen,Det Konservative Folkeparti,C,3,
Ryvangskredsen,1. 1. Ryvang,Jørn Hansen,Det Konservative Folkeparti,C,1,
Ryvangskredsen,1. 1. Ryvang,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Andreas Boisen,Det Konservative Folkeparti,C,1,
Ryvangskredsen,1. 1. Ryvang,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,1. 1. Ryvang,Marina Willems,Det Konservative Folkeparti,C,1,
Ryvangskredsen,1. 1. Ryvang,Partiliste,Socialistisk Folkeparti,F,136,
Ryvangskredsen,1. 1. Ryvang,Margrete Auken,Socialistisk Folkeparti,F,301,
Ryvangskredsen,1. 1. Ryvang,Pernille Frahm,Socialistisk Folkeparti,F,114,
Ryvangskredsen,1. 1. Ryvang,Rachid El Mousti,Socialistisk Folkeparti,F,23,
Ryvangskredsen,1. 1. Ryvang,Sanne Schroll,Socialistisk Folkeparti,F,7,
Ryvangskredsen,1. 1. Ryvang,Jane Sørensen,Socialistisk Folkeparti,F,2,
Ryvangskredsen,1. 1. Ryvang,Bente Nielsen,Socialistisk Folkeparti,F,6,
Ryvangskredsen,1. 1. Ryvang,Masoum Moradi,Socialistisk Folkeparti,F,5,
Ryvangskredsen,1. 1. Ryvang,Kristen Touborg,Socialistisk Folkeparti,F,4,
Ryvangskredsen,1. 1. Ryvang,Lene Garsdal,Socialistisk Folkeparti,F,2,
Ryvangskredsen,1. 1. Ryvang,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Ryvangskredsen,1. 1. Ryvang,Marwan Zobi,Socialistisk Folkeparti,F,17,
Ryvangskredsen,1. 1. Ryvang,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,1,
Ryvangskredsen,1. 1. Ryvang,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Ryvangskredsen,1. 1. Ryvang,Claus Larsen,Socialistisk Folkeparti,F,1,
Ryvangskredsen,1. 1. Ryvang,Peter Hammer,Socialistisk Folkeparti,F,0,
Ryvangskredsen,1. 1. Ryvang,Mikael Hertig,Socialistisk Folkeparti,F,2,
Ryvangskredsen,1. 1. Ryvang,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Ryvangskredsen,1. 1. Ryvang,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Ryvangskredsen,1. 1. Ryvang,Partiliste,JuniBevægelsen - Mod Union,J,118,
Ryvangskredsen,1. 1. Ryvang,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,148,
Ryvangskredsen,1. 1. Ryvang,Hanne Dahl,JuniBevægelsen - Mod Union,J,73,
Ryvangskredsen,1. 1. Ryvang,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,15,
Ryvangskredsen,1. 1. Ryvang,Trine Mach,JuniBevægelsen - Mod Union,J,24,
Ryvangskredsen,1. 1. Ryvang,Finn Andersen,JuniBevægelsen - Mod Union,J,1,
Ryvangskredsen,1. 1. Ryvang,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,2,
Ryvangskredsen,1. 1. Ryvang,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,4,
Ryvangskredsen,1. 1. Ryvang,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Anette Storgaard,JuniBevægelsen - Mod Union,J,1,
Ryvangskredsen,1. 1. Ryvang,Allan Andersen,JuniBevægelsen - Mod Union,J,1,
Ryvangskredsen,1. 1. Ryvang,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Bjarke Lyster,JuniBevægelsen - Mod Union,J,1,
Ryvangskredsen,1. 1. Ryvang,Ebba Bigler,JuniBevægelsen - Mod Union,J,10,
Ryvangskredsen,1. 1. Ryvang,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Iben Søndergård,JuniBevægelsen - Mod Union,J,2,
Ryvangskredsen,1. 1. Ryvang,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,3,
Ryvangskredsen,1. 1. Ryvang,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,1. 1. Ryvang,Partiliste,Kristendemokraterne,K,12,
Ryvangskredsen,1. 1. Ryvang,Jakob From Høeg,Kristendemokraterne,K,12,
Ryvangskredsen,1. 1. Ryvang,Tove Videbæk,Kristendemokraterne,K,9,
Ryvangskredsen,1. 1. Ryvang,Henrik Pedersen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Filip Hove Kristensen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Henning Bech-Larsen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Søren Harslund,Kristendemokraterne,K,1,
Ryvangskredsen,1. 1. Ryvang,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Ryvangskredsen,1. 1. Ryvang,Hans Stengaard Jessen,Kristendemokraterne,K,1,
Ryvangskredsen,1. 1. Ryvang,Partiliste,Folkebevægelsen mod EU,N,82,
Ryvangskredsen,1. 1. Ryvang,Ole Krarup,Folkebevægelsen mod EU,N,131,
Ryvangskredsen,1. 1. Ryvang,Ditte Staun,Folkebevægelsen mod EU,N,31,
Ryvangskredsen,1. 1. Ryvang,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,3,
Ryvangskredsen,1. 1. Ryvang,Majbrit Berlau,Folkebevægelsen mod EU,N,20,
Ryvangskredsen,1. 1. Ryvang,Affra I. Khallash,Folkebevægelsen mod EU,N,2,
Ryvangskredsen,1. 1. Ryvang,Niels Eriksen,Folkebevægelsen mod EU,N,1,
Ryvangskredsen,1. 1. Ryvang,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,3,
Ryvangskredsen,1. 1. Ryvang,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,1. 1. Ryvang,Søren Søndergaard,Folkebevægelsen mod EU,N,84,
Ryvangskredsen,1. 1. Ryvang,Rina Ronja Kari,Folkebevægelsen mod EU,N,3,
Ryvangskredsen,1. 1. Ryvang,Christian Thygesen,Folkebevægelsen mod EU,N,2,
Ryvangskredsen,1. 1. Ryvang,Anne Bundsgaard,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,1. 1. Ryvang,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,1,
Ryvangskredsen,1. 1. Ryvang,Tue Sylvest,Folkebevægelsen mod EU,N,2,
Ryvangskredsen,1. 1. Ryvang,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,1. 1. Ryvang,Kit Aastrup,Folkebevægelsen mod EU,N,3,
Ryvangskredsen,1. 1. Ryvang,Preben Kristensen,Folkebevægelsen mod EU,N,2,
Ryvangskredsen,1. 1. Ryvang,Jan Høgfeldt,Folkebevægelsen mod EU,N,1,
Ryvangskredsen,1. 1. Ryvang,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,1. 1. Ryvang,Holger Garner,Folkebevægelsen mod EU,N,2,
Ryvangskredsen,1. 1. Ryvang,Partiliste,Dansk Folkeparti,O,40,
Ryvangskredsen,1. 1. Ryvang,Mogens Camre,Dansk Folkeparti,O,116,
Ryvangskredsen,1. 1. Ryvang,Ulla Dahlerup,Dansk Folkeparti,O,84,
Ryvangskredsen,1. 1. Ryvang,Kenneth Kristensen,Dansk Folkeparti,O,1,
Ryvangskredsen,1. 1. Ryvang,Morten Messerschmidt,Dansk Folkeparti,O,4,
Ryvangskredsen,1. 1. Ryvang,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Ryvangskredsen,1. 1. Ryvang,Rikke Karlsson,Dansk Folkeparti,O,4,
Ryvangskredsen,1. 1. Ryvang,Anna Rosbach,Dansk Folkeparti,O,1,
Ryvangskredsen,1. 1. Ryvang,Lene Camre,Dansk Folkeparti,O,0,
Ryvangskredsen,1. 1. Ryvang,Mia Falkenberg,Dansk Folkeparti,O,3,
Ryvangskredsen,1. 1. Ryvang,Hans Kristian Skibby,Dansk Folkeparti,O,1,
Ryvangskredsen,1. 1. Ryvang,Søren E. Christensen,Dansk Folkeparti,O,1,
Ryvangskredsen,1. 1. Ryvang,Thomas Suenson,Dansk Folkeparti,O,0,
Ryvangskredsen,1. 1. Ryvang,Partiliste,"Venstre, Danmarks Liberale Parti",V,180,
Ryvangskredsen,1. 1. Ryvang,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,74,
Ryvangskredsen,1. 1. Ryvang,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,45,
Ryvangskredsen,1. 1. Ryvang,Niels Busk,"Venstre, Danmarks Liberale Parti",V,10,
Ryvangskredsen,1. 1. Ryvang,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,3,
Ryvangskredsen,1. 1. Ryvang,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,28,
Ryvangskredsen,1. 1. Ryvang,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,50,
Ryvangskredsen,1. 1. Ryvang,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,22,
Ryvangskredsen,1. 1. Ryvang,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,7,
Ryvangskredsen,1. 1. Ryvang,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,53,
Ryvangskredsen,2. 1. Vest,Partiliste,Socialdemokratiet,A,58,
Ryvangskredsen,2. 1. Vest,Poul Nyrup Rasmussen,Socialdemokratiet,A,496,
Ryvangskredsen,2. 1. Vest,Henrik Dam Kristensen,Socialdemokratiet,A,52,
Ryvangskredsen,2. 1. Vest,Britta Thomsen,Socialdemokratiet,A,31,
Ryvangskredsen,2. 1. Vest,Christel Schaldemose,Socialdemokratiet,A,8,
Ryvangskredsen,2. 1. Vest,Dan Jørgensen,Socialdemokratiet,A,1,
Ryvangskredsen,2. 1. Vest,Steen Nielsen,Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,Mads Panny,Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,Ole Christensen,Socialdemokratiet,A,2,
Ryvangskredsen,2. 1. Vest,Bo Morthorst Rasmussen,Socialdemokratiet,A,2,
Ryvangskredsen,2. 1. Vest,Anna Haaland Hansen,Socialdemokratiet,A,17,
Ryvangskredsen,2. 1. Vest,Anders Kronborg,Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,"Henning Jensen, Næstved",Socialdemokratiet,A,1,
Ryvangskredsen,2. 1. Vest,Einer Lyduch,Socialdemokratiet,A,3,
Ryvangskredsen,2. 1. Vest,Benny Hestbek,Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,Kaj Johansen,Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Ryvangskredsen,2. 1. Vest,Partiliste,Det Radikale Venstre,B,37,
Ryvangskredsen,2. 1. Vest,Anders Samuelsen,Det Radikale Venstre,B,55,
Ryvangskredsen,2. 1. Vest,Camilla Hersom,Det Radikale Venstre,B,29,
Ryvangskredsen,2. 1. Vest,Johannes Lebech,Det Radikale Venstre,B,1,
Ryvangskredsen,2. 1. Vest,Simon Emil Ammitzbøll,Det Radikale Venstre,B,3,
Ryvangskredsen,2. 1. Vest,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Adam Lebech,Det Radikale Venstre,B,1,
Ryvangskredsen,2. 1. Vest,Bjarke Larsen,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Hanne Roed,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Per Kleis Bønnelycke,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Stefan Seidler,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Keld Kollerup Kvist,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Per Fibæk Laursen,Det Radikale Venstre,B,1,
Ryvangskredsen,2. 1. Vest,Torben Lundø,Det Radikale Venstre,B,1,
Ryvangskredsen,2. 1. Vest,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Gunner Nielsen,Det Radikale Venstre,B,0,
Ryvangskredsen,2. 1. Vest,Peter Sørensen,Det Radikale Venstre,B,1,
Ryvangskredsen,2. 1. Vest,Partiliste,Det Konservative Folkeparti,C,21,
Ryvangskredsen,2. 1. Vest,Gitte Seeberg,Det Konservative Folkeparti,C,80,
Ryvangskredsen,2. 1. Vest,Christian Rovsing,Det Konservative Folkeparti,C,26,
Ryvangskredsen,2. 1. Vest,Søren Møller,Det Konservative Folkeparti,C,1,
Ryvangskredsen,2. 1. Vest,Kent Kirk,Det Konservative Folkeparti,C,3,
Ryvangskredsen,2. 1. Vest,Kristian Kolind,Det Konservative Folkeparti,C,1,
Ryvangskredsen,2. 1. Vest,Anne-Louise Eppler,Det Konservative Folkeparti,C,1,
Ryvangskredsen,2. 1. Vest,Lis Randa,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Anders Stenild,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Eva Møller,Det Konservative Folkeparti,C,1,
Ryvangskredsen,2. 1. Vest,Regitze Schrøder,Det Konservative Folkeparti,C,3,
Ryvangskredsen,2. 1. Vest,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,1,
Ryvangskredsen,2. 1. Vest,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Jørn Hansen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Andreas Boisen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Marina Willems,Det Konservative Folkeparti,C,0,
Ryvangskredsen,2. 1. Vest,Partiliste,Socialistisk Folkeparti,F,41,
Ryvangskredsen,2. 1. Vest,Margrete Auken,Socialistisk Folkeparti,F,126,
Ryvangskredsen,2. 1. Vest,Pernille Frahm,Socialistisk Folkeparti,F,50,
Ryvangskredsen,2. 1. Vest,Rachid El Mousti,Socialistisk Folkeparti,F,7,
Ryvangskredsen,2. 1. Vest,Sanne Schroll,Socialistisk Folkeparti,F,2,
Ryvangskredsen,2. 1. Vest,Jane Sørensen,Socialistisk Folkeparti,F,6,
Ryvangskredsen,2. 1. Vest,Bente Nielsen,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Masoum Moradi,Socialistisk Folkeparti,F,1,
Ryvangskredsen,2. 1. Vest,Kristen Touborg,Socialistisk Folkeparti,F,1,
Ryvangskredsen,2. 1. Vest,Lene Garsdal,Socialistisk Folkeparti,F,2,
Ryvangskredsen,2. 1. Vest,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Marwan Zobi,Socialistisk Folkeparti,F,1,
Ryvangskredsen,2. 1. Vest,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Gert Ringgaard,Socialistisk Folkeparti,F,1,
Ryvangskredsen,2. 1. Vest,Claus Larsen,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Peter Hammer,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Mikael Hertig,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Ryvangskredsen,2. 1. Vest,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,1,
Ryvangskredsen,2. 1. Vest,Partiliste,JuniBevægelsen - Mod Union,J,52,
Ryvangskredsen,2. 1. Vest,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,87,
Ryvangskredsen,2. 1. Vest,Hanne Dahl,JuniBevægelsen - Mod Union,J,26,
Ryvangskredsen,2. 1. Vest,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,5,
Ryvangskredsen,2. 1. Vest,Trine Mach,JuniBevægelsen - Mod Union,J,10,
Ryvangskredsen,2. 1. Vest,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,2,
Ryvangskredsen,2. 1. Vest,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Anette Storgaard,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Lissie Thording,JuniBevægelsen - Mod Union,J,2,
Ryvangskredsen,2. 1. Vest,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Ebba Bigler,JuniBevægelsen - Mod Union,J,4,
Ryvangskredsen,2. 1. Vest,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,1,
Ryvangskredsen,2. 1. Vest,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Ryvangskredsen,2. 1. Vest,Partiliste,Kristendemokraterne,K,3,
Ryvangskredsen,2. 1. Vest,Jakob From Høeg,Kristendemokraterne,K,4,
Ryvangskredsen,2. 1. Vest,Tove Videbæk,Kristendemokraterne,K,2,
Ryvangskredsen,2. 1. Vest,Henrik Pedersen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Jonas Norgaard Mortensen,Kristendemokraterne,K,1,
Ryvangskredsen,2. 1. Vest,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,1,
Ryvangskredsen,2. 1. Vest,Filip Hove Kristensen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Anne Margrethe Roesen,Kristendemokraterne,K,1,
Ryvangskredsen,2. 1. Vest,Henning Bech-Larsen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Søren Harslund,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Jakob Norgaard Mortensen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Ryvangskredsen,2. 1. Vest,Partiliste,Folkebevægelsen mod EU,N,38,
Ryvangskredsen,2. 1. Vest,Ole Krarup,Folkebevægelsen mod EU,N,82,
Ryvangskredsen,2. 1. Vest,Ditte Staun,Folkebevægelsen mod EU,N,14,
Ryvangskredsen,2. 1. Vest,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,9,
Ryvangskredsen,2. 1. Vest,Majbrit Berlau,Folkebevægelsen mod EU,N,11,
Ryvangskredsen,2. 1. Vest,Affra I. Khallash,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Søren Søndergaard,Folkebevægelsen mod EU,N,69,
Ryvangskredsen,2. 1. Vest,Rina Ronja Kari,Folkebevægelsen mod EU,N,1,
Ryvangskredsen,2. 1. Vest,Christian Thygesen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Anne Bundsgaard,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Preben Kristensen,Folkebevægelsen mod EU,N,1,
Ryvangskredsen,2. 1. Vest,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Holger Garner,Folkebevægelsen mod EU,N,0,
Ryvangskredsen,2. 1. Vest,Partiliste,Dansk Folkeparti,O,36,
Ryvangskredsen,2. 1. Vest,Mogens Camre,Dansk Folkeparti,O,72,
Ryvangskredsen,2. 1. Vest,Ulla Dahlerup,Dansk Folkeparti,O,52,
Ryvangskredsen,2. 1. Vest,Kenneth Kristensen,Dansk Folkeparti,O,1,
Ryvangskredsen,2. 1. Vest,Morten Messerschmidt,Dansk Folkeparti,O,0,
Ryvangskredsen,2. 1. Vest,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Ryvangskredsen,2. 1. Vest,Rikke Karlsson,Dansk Folkeparti,O,2,
Ryvangskredsen,2. 1. Vest,Anna Rosbach,Dansk Folkeparti,O,1,
Ryvangskredsen,2. 1. Vest,Lene Camre,Dansk Folkeparti,O,1,
Ryvangskredsen,2. 1. Vest,Mia Falkenberg,Dansk Folkeparti,O,1,
