kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer,kommune
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jane Sørensen,Socialistisk Folkeparti,F,4,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Bente Nielsen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Masoum Moradi,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Kristen Touborg,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Lene Garsdal,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Marwan Zobi,Socialistisk Folkeparti,F,2,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Claus Larsen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Peter Hammer,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Mikael Hertig,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Michael Bo Kristensen,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Partiliste,JuniBevægelsen - Mod Union,J,61,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,86,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Hanne Dahl,JuniBevægelsen - Mod Union,J,31,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,11,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Trine Mach,JuniBevægelsen - Mod Union,J,3,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Anette Storgaard,JuniBevægelsen - Mod Union,J,2,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ebba Bigler,JuniBevægelsen - Mod Union,J,12,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Finn Teilmann,JuniBevægelsen - Mod Union,J,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Partiliste,Kristendemokraterne,K,11,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jakob From Høeg,Kristendemokraterne,K,9,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Tove Videbæk,Kristendemokraterne,K,4,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Henrik Pedersen,Kristendemokraterne,K,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Filip Hove Kristensen,Kristendemokraterne,K,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Henning Bech-Larsen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Søren Harslund,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jakob Norgaard Mortensen,Kristendemokraterne,K,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jan Dittrich Olesen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Lisette Storm Jakobsen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Hans Stengaard Jessen,Kristendemokraterne,K,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Partiliste,Folkebevægelsen mod EU,N,37,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ole Krarup,Folkebevægelsen mod EU,N,56,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ditte Staun,Folkebevægelsen mod EU,N,19,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Karina Rohr Sørensen,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Majbrit Berlau,Folkebevægelsen mod EU,N,2,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Affra I. Khallash,Folkebevægelsen mod EU,N,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Niels Eriksen,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Kirsten Normann Andersen,Folkebevægelsen mod EU,N,2,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Thorkil Sohn,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Søren Søndergaard,Folkebevægelsen mod EU,N,75,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Rina Ronja Kari,Folkebevægelsen mod EU,N,5,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Christian Thygesen,Folkebevægelsen mod EU,N,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Anne Bundsgaard,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Kirsten Annette Christensen,Folkebevægelsen mod EU,N,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Tue Sylvest,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jan Møgelbjerg,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Kit Aastrup,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Preben Kristensen,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Jan Høgfeldt,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Gustav Sieg Sørensen,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Holger Garner,Folkebevægelsen mod EU,N,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Partiliste,Dansk Folkeparti,O,21,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Mogens Camre,Dansk Folkeparti,O,49,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ulla Dahlerup,Dansk Folkeparti,O,36,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Kenneth Kristensen,Dansk Folkeparti,O,2,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Morten Messerschmidt,Dansk Folkeparti,O,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Carl Christian Ebbesen,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Rikke Karlsson,Dansk Folkeparti,O,1,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Anna Rosbach,Dansk Folkeparti,O,3,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Lene Camre,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Mia Falkenberg,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Hans Kristian Skibby,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Søren E. Christensen,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Thomas Suenson,Dansk Folkeparti,O,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Partiliste,"Venstre, Danmarks Liberale Parti",V,83,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Karin Riis-Jørgensen,"Venstre, Danmarks Liberale Parti",V,66,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Anne E. Jensen,"Venstre, Danmarks Liberale Parti",V,45,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Niels Busk,"Venstre, Danmarks Liberale Parti",V,4,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ole B. Sørensen,"Venstre, Danmarks Liberale Parti",V,6,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Karsten Madsen,"Venstre, Danmarks Liberale Parti",V,10,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,10,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Lone Yalcinkaya,"Venstre, Danmarks Liberale Parti",V,46,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Claus Sømod,"Venstre, Danmarks Liberale Parti",V,0,
Roskildekredsen,1. Midtbyen Roskilde Bibliotek,Mogens Vad,"Venstre, Danmarks Liberale Parti",V,8,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Socialdemokratiet,A,40,
Roskildekredsen,1. Ågerup-Kirkerup,Poul Nyrup Rasmussen,Socialdemokratiet,A,207,
Roskildekredsen,1. Ågerup-Kirkerup,Henrik Dam Kristensen,Socialdemokratiet,A,43,
Roskildekredsen,1. Ågerup-Kirkerup,Britta Thomsen,Socialdemokratiet,A,14,
Roskildekredsen,1. Ågerup-Kirkerup,Christel Schaldemose,Socialdemokratiet,A,5,
Roskildekredsen,1. Ågerup-Kirkerup,Dan Jørgensen,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Steen Nielsen,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Mads Panny,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Ole Christensen,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Bo Morthorst Rasmussen,Socialdemokratiet,A,2,
Roskildekredsen,1. Ågerup-Kirkerup,Anna Haaland Hansen,Socialdemokratiet,A,5,
Roskildekredsen,1. Ågerup-Kirkerup,Anders Kronborg,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,"Henning Jensen, Næstved",Socialdemokratiet,A,5,
Roskildekredsen,1. Ågerup-Kirkerup,Einer Lyduch,Socialdemokratiet,A,2,
Roskildekredsen,1. Ågerup-Kirkerup,Benny Hestbek,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Kaj Johansen,Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,"Henning A. Jensen, Bornholm",Socialdemokratiet,A,0,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Det Radikale Venstre,B,12,
Roskildekredsen,1. Ågerup-Kirkerup,Anders Samuelsen,Det Radikale Venstre,B,38,
Roskildekredsen,1. Ågerup-Kirkerup,Camilla Hersom,Det Radikale Venstre,B,9,
Roskildekredsen,1. Ågerup-Kirkerup,Johannes Lebech,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Simon Emil Ammitzbøll,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Tomas Bech Madsen,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Adam Lebech,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Bjarke Larsen,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Hanne Roed,Det Radikale Venstre,B,3,
Roskildekredsen,1. Ågerup-Kirkerup,Per Kleis Bønnelycke,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Stefan Seidler,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Keld Kollerup Kvist,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Per Fibæk Laursen,Det Radikale Venstre,B,1,
Roskildekredsen,1. Ågerup-Kirkerup,Torben Lundø,Det Radikale Venstre,B,1,
Roskildekredsen,1. Ågerup-Kirkerup,Kristian Kirk Mailand,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Gunner Nielsen,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Peter Sørensen,Det Radikale Venstre,B,0,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Det Konservative Folkeparti,C,14,
Roskildekredsen,1. Ågerup-Kirkerup,Gitte Seeberg,Det Konservative Folkeparti,C,94,
Roskildekredsen,1. Ågerup-Kirkerup,Christian Rovsing,Det Konservative Folkeparti,C,29,
Roskildekredsen,1. Ågerup-Kirkerup,Søren Møller,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Kent Kirk,Det Konservative Folkeparti,C,3,
Roskildekredsen,1. Ågerup-Kirkerup,Kristian Kolind,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Anne-Louise Eppler,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Lis Randa,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Anders Stenild,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Eva Møller,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Regitze Schrøder,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Daniel Gottrup Nielsen,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Susanne Olufsen,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Jørn Hansen,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Ann-Kathrine Karoff,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Klaus Rehkopff,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Andreas Boisen,Det Konservative Folkeparti,C,1,
Roskildekredsen,1. Ågerup-Kirkerup,Steen A. Stephansen,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Marina Willems,Det Konservative Folkeparti,C,0,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Socialistisk Folkeparti,F,6,
Roskildekredsen,1. Ågerup-Kirkerup,Margrete Auken,Socialistisk Folkeparti,F,45,
Roskildekredsen,1. Ågerup-Kirkerup,Pernille Frahm,Socialistisk Folkeparti,F,30,
Roskildekredsen,1. Ågerup-Kirkerup,Rachid El Mousti,Socialistisk Folkeparti,F,5,
Roskildekredsen,1. Ågerup-Kirkerup,Sanne Schroll,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Jane Sørensen,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Ågerup-Kirkerup,Bente Nielsen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Masoum Moradi,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Ågerup-Kirkerup,Kristen Touborg,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Ågerup-Kirkerup,Lene Garsdal,Socialistisk Folkeparti,F,1,
Roskildekredsen,1. Ågerup-Kirkerup,Ole Riisgaard,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Marwan Zobi,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Gert Ringgaard,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Claus Larsen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Peter Hammer,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Mikael Hertig,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Michael Bo Kristensen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Jørn Kirkegaard Jensen,Socialistisk Folkeparti,F,0,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,JuniBevægelsen - Mod Union,J,28,
Roskildekredsen,1. Ågerup-Kirkerup,Jens-Peter Bonde,JuniBevægelsen - Mod Union,J,39,
Roskildekredsen,1. Ågerup-Kirkerup,Hanne Dahl,JuniBevægelsen - Mod Union,J,12,
Roskildekredsen,1. Ågerup-Kirkerup,Bent Hindrup Andersen,JuniBevægelsen - Mod Union,J,4,
Roskildekredsen,1. Ågerup-Kirkerup,Trine Mach,JuniBevægelsen - Mod Union,J,4,
Roskildekredsen,1. Ågerup-Kirkerup,Finn Andersen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Sonia Dahlgaard,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Helge Bjerre,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Charlotte Walkusch,JuniBevægelsen - Mod Union,J,3,
Roskildekredsen,1. Ågerup-Kirkerup,Pelle Christy Geertsen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Anette Storgaard,JuniBevægelsen - Mod Union,J,1,
Roskildekredsen,1. Ågerup-Kirkerup,Allan Andersen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Lissie Thording,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Bjarke Lyster,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Ebba Bigler,JuniBevægelsen - Mod Union,J,1,
Roskildekredsen,1. Ågerup-Kirkerup,Finn Teilmann,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Iben Søndergård,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Hans-Tyge B.T.T. Haarløv,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Inger-Marie Haarløv,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Bo Steffensen-Thomasen,JuniBevægelsen - Mod Union,J,0,
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Kristendemokraterne,K,3,
Roskildekredsen,1. Ågerup-Kirkerup,Jakob From Høeg,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Tove Videbæk,Kristendemokraterne,K,1,
Roskildekredsen,1. Ågerup-Kirkerup,Henrik Pedersen,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Jonas Norgaard Mortensen,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Ingrid Feldbæk Wredstrøm,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Filip Hove Kristensen,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Anne Margrethe Roesen,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Henning Bech-Larsen,Kristendemokraterne,K,0,
Roskildekredsen,1. Ågerup-Kirkerup,Bjarne Hartung Kirkegaard,Kristendemokraterne,K,0,
