Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Socialdemokratiet,846,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Thomas Horn,Socialdemokratiet,359,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Klaus Hækkerup,Socialdemokratiet,46,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Nick Hækkerup,Socialdemokratiet,60,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lone Møller,Socialdemokratiet,156,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Hans Nissen,Socialdemokratiet,8,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Mads Reinholdt,Socialdemokratiet,6,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Det Radikale Venstre,77,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Birger Mortensen,Det Radikale Venstre,9,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Christian Friis Bach,Det Radikale Venstre,10,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Susanne Danig,Det Radikale Venstre,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Mads Bondo Dydensborg,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Elisabeth Geday,Det Radikale Venstre,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Margrethe Vestager,Det Radikale Venstre,290,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Det Konservative Folkeparti,321,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Malene Carmel,Det Konservative Folkeparti,107,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lars Barfoed,Det Konservative Folkeparti,44,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Pia Christmas-Møller,Det Konservative Folkeparti,76,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Kjeld Haslund,Det Konservative Folkeparti,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Benedikte Kiær,Det Konservative Folkeparti,56,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Jens Jørgen Nygaard,Det Konservative Folkeparti,4,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,SF - Socialistisk Folkeparti,704,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Christian Saggau,SF - Socialistisk Folkeparti,92,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Erik Bach,SF - Socialistisk Folkeparti,9,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Serdal Benli,SF - Socialistisk Folkeparti,12,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Nikolaj Bührmann,SF - Socialistisk Folkeparti,3,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Pia Olsen Dyhr,SF - Socialistisk Folkeparti,77,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Nanna Westerby Jensen,SF - Socialistisk Folkeparti,57,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Peter Westermann,SF - Socialistisk Folkeparti,8,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Kristendemokraterne,15,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lars Fich,Kristendemokraterne,3,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Anne-Mie Andersen,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Claus Dyhrberg,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Stig Grenov,Kristendemokraterne,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Ruben Kirkegaard,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Ranjan Ranjansen,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Birger Reuss Schmidt,Kristendemokraterne,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Dansk Folkeparti,510,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Marlene Harpsøe,Dansk Folkeparti,81,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Pia Adelsteen,Dansk Folkeparti,25,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Walter Christophersen,Dansk Folkeparti,9,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Martin Kelkelund,Dansk Folkeparti,14,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Ib Kirkegaard,Dansk Folkeparti,87,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Egil Møller,Dansk Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,"Venstre, Danmarks Liberale Parti",553,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Hans Andersen,"Venstre, Danmarks Liberale Parti",190,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",27,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",51,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Sophie Løhde,"Venstre, Danmarks Liberale Parti",32,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Thor Pedersen,"Venstre, Danmarks Liberale Parti",40,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",208,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Ny Alliance,154,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Malou Aamund,Ny Alliance,72,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Steen Bouet,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lars Engelberth,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Karin Falkencrone,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Vibeke Hellmann,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Niels Høiby,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Hanne Ibsen,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lars Gotlieb Nielsen,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Marianne Porsborg,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Kim Sejr,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Rikke Weissfeld,Ny Alliance,7,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Partiliste,Enhedslisten - De Rød-Grønne,106,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Allan Berg Mortensen,Enhedslisten - De Rød-Grønne,43,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Tue Tortzen,Enhedslisten - De Rød-Grønne,9,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Sif Holst,Enhedslisten - De Rød-Grønne,8,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Anders C. Bache,Enhedslisten - De Rød-Grønne,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Ole Krarup,Enhedslisten - De Rød-Grønne,23,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Bibliotek,Lisbet Møller,Enhedslisten - De Rød-Grønne,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Socialdemokratiet,1218,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Thomas Horn,Socialdemokratiet,772,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Klaus Hækkerup,Socialdemokratiet,76,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Nick Hækkerup,Socialdemokratiet,103,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lone Møller,Socialdemokratiet,410,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Hans Nissen,Socialdemokratiet,22,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Mads Reinholdt,Socialdemokratiet,9,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Det Radikale Venstre,84,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Birger Mortensen,Det Radikale Venstre,18,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Christian Friis Bach,Det Radikale Venstre,10,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Susanne Danig,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Mads Bondo Dydensborg,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Elisabeth Geday,Det Radikale Venstre,4,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Margrethe Vestager,Det Radikale Venstre,244,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Det Konservative Folkeparti,273,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Malene Carmel,Det Konservative Folkeparti,107,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lars Barfoed,Det Konservative Folkeparti,47,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Pia Christmas-Møller,Det Konservative Folkeparti,69,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Kjeld Haslund,Det Konservative Folkeparti,0,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Benedikte Kiær,Det Konservative Folkeparti,51,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Jens Jørgen Nygaard,Det Konservative Folkeparti,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,SF - Socialistisk Folkeparti,813,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Christian Saggau,SF - Socialistisk Folkeparti,121,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Erik Bach,SF - Socialistisk Folkeparti,26,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Serdal Benli,SF - Socialistisk Folkeparti,35,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Nikolaj Bührmann,SF - Socialistisk Folkeparti,7,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Pia Olsen Dyhr,SF - Socialistisk Folkeparti,84,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Nanna Westerby Jensen,SF - Socialistisk Folkeparti,50,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Peter Westermann,SF - Socialistisk Folkeparti,27,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Kristendemokraterne,24,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lars Fich,Kristendemokraterne,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Anne-Mie Andersen,Kristendemokraterne,3,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Claus Dyhrberg,Kristendemokraterne,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Stig Grenov,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Ruben Kirkegaard,Kristendemokraterne,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Ranjan Ranjansen,Kristendemokraterne,0,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Birger Reuss Schmidt,Kristendemokraterne,3,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Dansk Folkeparti,875,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Marlene Harpsøe,Dansk Folkeparti,162,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Pia Adelsteen,Dansk Folkeparti,48,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Walter Christophersen,Dansk Folkeparti,18,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Martin Kelkelund,Dansk Folkeparti,31,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Ib Kirkegaard,Dansk Folkeparti,145,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Egil Møller,Dansk Folkeparti,10,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,"Venstre, Danmarks Liberale Parti",576,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Hans Andersen,"Venstre, Danmarks Liberale Parti",229,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",26,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",41,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Sophie Løhde,"Venstre, Danmarks Liberale Parti",32,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Thor Pedersen,"Venstre, Danmarks Liberale Parti",39,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",239,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Ny Alliance,92,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Malou Aamund,Ny Alliance,57,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Steen Bouet,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lars Engelberth,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Karin Falkencrone,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Vibeke Hellmann,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Niels Høiby,Ny Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Hanne Ibsen,Ny Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lars Gotlieb Nielsen,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Marianne Porsborg,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Kim Sejr,Ny Alliance,1,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Rikke Weissfeld,Ny Alliance,4,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Partiliste,Enhedslisten - De Rød-Grønne,96,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Allan Berg Mortensen,Enhedslisten - De Rød-Grønne,100,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Tue Tortzen,Enhedslisten - De Rød-Grønne,9,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Sif Holst,Enhedslisten - De Rød-Grønne,3,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Anders C. Bache,Enhedslisten - De Rød-Grønne,3,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Ole Krarup,Enhedslisten - De Rød-Grønne,17,Nordsjællands Storkreds
Helsingørkredsen,"2. Montebello, Gurrevej 90",Lisbet Møller,Enhedslisten - De Rød-Grønne,10,Nordsjællands Storkreds
