Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Rønnekredsen,1. Hasle,Partiliste,Socialdemokratiet,92,Bornholms Storkreds
Rønnekredsen,1. Hasle,Jeppe Kofod,Socialdemokratiet,324,Bornholms Storkreds
Rønnekredsen,1. Hasle,Dorrit Knudsen,Socialdemokratiet,40,Bornholms Storkreds
Rønnekredsen,1. Hasle,Per Ole Petersen,Socialdemokratiet,4,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Det Radikale Venstre,17,Bornholms Storkreds
Rønnekredsen,1. Hasle,Dennis Wowern Nielsen,Det Radikale Venstre,4,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Det Konservative Folkeparti,23,Bornholms Storkreds
Rønnekredsen,1. Hasle,Jacob Kjøller,Det Konservative Folkeparti,41,Bornholms Storkreds
Rønnekredsen,1. Hasle,Niels Jørgensen,Det Konservative Folkeparti,3,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,SF - Socialistisk Folkeparti,85,Bornholms Storkreds
Rønnekredsen,1. Hasle,Leif Olsen,SF - Socialistisk Folkeparti,51,Bornholms Storkreds
Rønnekredsen,1. Hasle,Poul Overlund-Sørensen,SF - Socialistisk Folkeparti,6,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Kristendemokraterne,14,Bornholms Storkreds
Rønnekredsen,1. Hasle,Anne Margrethe Roesen,Kristendemokraterne,2,Bornholms Storkreds
Rønnekredsen,1. Hasle,Niels Chresten Andersen,Kristendemokraterne,6,Bornholms Storkreds
Rønnekredsen,1. Hasle,Jens Rathmann Hansen,Kristendemokraterne,0,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Dansk Folkeparti,151,Bornholms Storkreds
Rønnekredsen,1. Hasle,Laila Dam,Dansk Folkeparti,41,Bornholms Storkreds
Rønnekredsen,1. Hasle,Michael Rex,Dansk Folkeparti,9,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,"Venstre, Danmarks Liberale Parti",84,Bornholms Storkreds
Rønnekredsen,1. Hasle,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",80,Bornholms Storkreds
Rønnekredsen,1. Hasle,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",81,Bornholms Storkreds
Rønnekredsen,1. Hasle,Else Merete Knoop,"Venstre, Danmarks Liberale Parti",36,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Ny Alliance,6,Bornholms Storkreds
Rønnekredsen,1. Hasle,Annelise Molin,Ny Alliance,9,Bornholms Storkreds
Rønnekredsen,1. Hasle,Tine Jensen,Ny Alliance,4,Bornholms Storkreds
Rønnekredsen,1. Hasle,Andreas Østergaard,Ny Alliance,2,Bornholms Storkreds
Rønnekredsen,1. Hasle,Partiliste,Enhedslisten - De Rød-Grønne,12,Bornholms Storkreds
Rønnekredsen,1. Hasle,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,3,Bornholms Storkreds
Rønnekredsen,1. Hasle,Jens Dam,Enhedslisten - De Rød-Grønne,1,Bornholms Storkreds
Rønnekredsen,1. Hasle,Inger V. Johansen,Enhedslisten - De Rød-Grønne,0,Bornholms Storkreds
Rønnekredsen,1. Hasle,Morten Riis,Enhedslisten - De Rød-Grønne,0,Bornholms Storkreds
Rønnekredsen,1. Hasle,Mogens Nebelong,(Uden for parti),0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Socialdemokratiet,68,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Jeppe Kofod,Socialdemokratiet,287,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Dorrit Knudsen,Socialdemokratiet,27,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Per Ole Petersen,Socialdemokratiet,0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Det Radikale Venstre,12,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Dennis Wowern Nielsen,Det Radikale Venstre,4,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Det Konservative Folkeparti,20,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Jacob Kjøller,Det Konservative Folkeparti,61,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Niels Jørgensen,Det Konservative Folkeparti,1,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,SF - Socialistisk Folkeparti,58,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Leif Olsen,SF - Socialistisk Folkeparti,47,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Poul Overlund-Sørensen,SF - Socialistisk Folkeparti,5,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Kristendemokraterne,13,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Anne Margrethe Roesen,Kristendemokraterne,5,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Niels Chresten Andersen,Kristendemokraterne,8,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Jens Rathmann Hansen,Kristendemokraterne,0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Dansk Folkeparti,112,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Laila Dam,Dansk Folkeparti,27,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Michael Rex,Dansk Folkeparti,1,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,"Venstre, Danmarks Liberale Parti",70,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",98,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",108,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Else Merete Knoop,"Venstre, Danmarks Liberale Parti",38,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Ny Alliance,11,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Annelise Molin,Ny Alliance,13,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Tine Jensen,Ny Alliance,1,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Andreas Østergaard,Ny Alliance,0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Partiliste,Enhedslisten - De Rød-Grønne,19,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Jens Dam,Enhedslisten - De Rød-Grønne,0,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Inger V. Johansen,Enhedslisten - De Rød-Grønne,1,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Morten Riis,Enhedslisten - De Rød-Grønne,7,Bornholms Storkreds
Rønnekredsen,2. Klemensker,Mogens Nebelong,(Uden for parti),1,Bornholms Storkreds
Rønnekredsen,3. Nyker,Partiliste,Socialdemokratiet,86,Bornholms Storkreds
Rønnekredsen,3. Nyker,Jeppe Kofod,Socialdemokratiet,258,Bornholms Storkreds
Rønnekredsen,3. Nyker,Dorrit Knudsen,Socialdemokratiet,30,Bornholms Storkreds
Rønnekredsen,3. Nyker,Per Ole Petersen,Socialdemokratiet,3,Bornholms Storkreds
Rønnekredsen,3. Nyker,Partiliste,Det Radikale Venstre,22,Bornholms Storkreds
Rønnekredsen,3. Nyker,Dennis Wowern Nielsen,Det Radikale Venstre,6,Bornholms Storkreds
Rønnekredsen,3. Nyker,Partiliste,Det Konservative Folkeparti,30,Bornholms Storkreds
Rønnekredsen,3. Nyker,Jacob Kjøller,Det Konservative Folkeparti,47,Bornholms Storkreds
Rønnekredsen,3. Nyker,Niels Jørgensen,Det Konservative Folkeparti,6,Bornholms Storkreds
Rønnekredsen,3. Nyker,Partiliste,SF - Socialistisk Folkeparti,57,Bornholms Storkreds
Rønnekredsen,3. Nyker,Leif Olsen,SF - Socialistisk Folkeparti,29,Bornholms Storkreds
Rønnekredsen,3. Nyker,Poul Overlund-Sørensen,SF - Socialistisk Folkeparti,7,Bornholms Storkreds
Rønnekredsen,3. Nyker,Partiliste,Kristendemokraterne,13,Bornholms Storkreds
