Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Silkeborg Nordkredsen;7. Kjellerup;Ja;1450;47,9
Silkeborg Nordkredsen;7. Kjellerup;Nej;1576;52,1
Silkeborg Nordkredsen;8. Kragelund;Ja;323;45,0
Silkeborg Nordkredsen;8. Kragelund;Nej;395;55,0
Silkeborg Nordkredsen;9. Lemming;Ja;310;41,4
Silkeborg Nordkredsen;9. Lemming;Nej;439;58,6
Silkeborg Nordkredsen;10. Linå;Ja;410;46,9
Silkeborg Nordkredsen;10. Linå;Nej;465;53,1
Silkeborg Nordkredsen;11. Resenbro;Ja;570;54,0
Silkeborg Nordkredsen;11. Resenbro;Nej;485;46,0
Silkeborg Nordkredsen;12. Sejling;Ja;275;48,8
Silkeborg Nordkredsen;12. Sejling;Nej;289;51,2
Silkeborg Nordkredsen;13. Sejs;Ja;1441;58,9
Silkeborg Nordkredsen;13. Sejs;Nej;1005;41,1
Silkeborg Nordkredsen;14. Sjørslev;Ja;230;39,0
Silkeborg Nordkredsen;14. Sjørslev;Nej;360;61,0
Silkeborg Nordkredsen;15. Sorring;Ja;423;43,4
Silkeborg Nordkredsen;15. Sorring;Nej;552;56,6
Silkeborg Nordkredsen;16. Thorning;Ja;693;45,6
Silkeborg Nordkredsen;16. Thorning;Nej;827;54,4
Silkeborg Nordkredsen;17. Vinderslev;Ja;298;39,5
Silkeborg Nordkredsen;17. Vinderslev;Nej;457;60,5
Silkeborg Nordkredsen;18. Voel;Ja;495;49,0
Silkeborg Nordkredsen;18. Voel;Nej;516;51,0
Silkeborg Sydkredsen;21. Balle;Ja;1199;53,7
Silkeborg Sydkredsen;21. Balle;Nej;1032;46,3
Silkeborg Sydkredsen;22. Bryrup;Ja;522;44,2
Silkeborg Sydkredsen;22. Bryrup;Nej;658;55,8
Silkeborg Sydkredsen;23. Buskelund;Ja;1703;61,9
Silkeborg Sydkredsen;23. Buskelund;Nej;1050;38,1
Silkeborg Sydkredsen;24. Gjessø;Ja;352;52,4
Silkeborg Sydkredsen;24. Gjessø;Nej;320;47,6
Silkeborg Sydkredsen;25. Hjøllund;Ja;111;41,3
Silkeborg Sydkredsen;25. Hjøllund;Nej;158;58,7
Silkeborg Sydkredsen;26. Langsøskolen;Ja;688;47,6
Silkeborg Sydkredsen;26. Langsøskolen;Nej;757;52,4
Silkeborg Sydkredsen;27. Lysbro;Ja;885;57,2
Silkeborg Sydkredsen;27. Lysbro;Nej;661;42,8
Silkeborg Sydkredsen;28. Nordre;Ja;1068;44,2
Silkeborg Sydkredsen;28. Nordre;Nej;1351;55,8
Silkeborg Sydkredsen;29. Jysk Arena;Ja;1517;45,1
Silkeborg Sydkredsen;29. Jysk Arena;Nej;1845;54,9
Silkeborg Sydkredsen;30. Them;Ja;920;47,7
Silkeborg Sydkredsen;30. Them;Nej;1010;52,3
Silkeborg Sydkredsen;31. Vestergadehallen;Ja;2527;51,0
Silkeborg Sydkredsen;31. Vestergadehallen;Nej;2426;49,0
Silkeborg Sydkredsen;32. Virklund;Ja;1166;61,0
Silkeborg Sydkredsen;32. Virklund;Nej;745;39,0
Ikastkredsen;1. Ejstrup;Ja;525;40,6
Ikastkredsen;1. Ejstrup;Nej;769;59,4
Ikastkredsen;2. Gludsted;Ja;140;42,4
Ikastkredsen;2. Gludsted;Nej;190;57,6
Ikastkredsen;3. Nørre-Snede;Ja;538;39,5
Ikastkredsen;3. Nørre-Snede;Nej;825;60,5
Ikastkredsen;4. Hampen;Ja;98;32,3
Ikastkredsen;4. Hampen;Nej;205;67,7
Ikastkredsen;5. Klovborg;Ja;186;33,5
Ikastkredsen;5. Klovborg;Nej;369;66,5
Ikastkredsen;6. Pårup;Ja;101;38,7
Ikastkredsen;6. Pårup;Nej;160;61,3
Ikastkredsen;7. Brande By;Ja;1554;42,9
Ikastkredsen;7. Brande By;Nej;2070;57,1
Ikastkredsen;8. Blåhøj;Ja;182;38,0
Ikastkredsen;8. Blåhøj;Nej;297;62,0
Ikastkredsen;9. Uhre;Ja;107;45,0
Ikastkredsen;9. Uhre;Nej;131;55,0
Ikastkredsen;10. Drantum;Ja;83;41,1
Ikastkredsen;10. Drantum;Nej;119;58,9
Ikastkredsen;11. Ikast;Ja;4007;50,4
Ikastkredsen;11. Ikast;Nej;3936;49,6
Ikastkredsen;12. Isenvad;Ja;255;44,9
Ikastkredsen;12. Isenvad;Nej;313;55,1
Ikastkredsen;13. Bording;Ja;789;46,0
Ikastkredsen;13. Bording;Nej;927;54,0
Ikastkredsen;14. Agerskov-Stubkjær;Ja;89;39,2
Ikastkredsen;14. Agerskov-Stubkjær;Nej;138;60,8
Ikastkredsen;15. Engesvang;Ja;617;45,2
Ikastkredsen;15. Engesvang;Nej;747;54,8
Herning Sydkredsen;1. Herning;Ja;5856;46,8
Herning Sydkredsen;1. Herning;Nej;6663;53,2
Herning Sydkredsen;2. Arnborg;Ja;246;34,4
Herning Sydkredsen;2. Arnborg;Nej;470;65,6
Herning Sydkredsen;5. Kibæk;Ja;860;48,0
Herning Sydkredsen;5. Kibæk;Nej;932;52,0
Herning Sydkredsen;6. Kølkær;Ja;192;35,0
Herning Sydkredsen;6. Kølkær;Nej;356;65,0
Herning Sydkredsen;7. Lind;Ja;1814;56,6
Herning Sydkredsen;7. Lind;Nej;1392;43,4
Herning Sydkredsen;8. Sdr. Felding;Ja;531;43,3
Herning Sydkredsen;8. Sdr. Felding;Nej;696;56,7
Herning Sydkredsen;9. Skarrild;Ja;228;43,6
Herning Sydkredsen;9. Skarrild;Nej;295;56,4
Herning Sydkredsen;11. Studsgård;Ja;178;38,7
Herning Sydkredsen;11. Studsgård;Nej;282;61,3
Herning Nordkredsen;13. Aulum;Ja;1034;47,0
Herning Nordkredsen;13. Aulum;Nej;1166;53,0
Herning Nordkredsen;14. Feldborg;Ja;118;30,6
Herning Nordkredsen;14. Feldborg;Nej;268;69,4
Herning Nordkredsen;15. Gullestrup;Ja;339;41,7
Herning Nordkredsen;15. Gullestrup;Nej;474;58,3
Herning Nordkredsen;16. Haderup;Ja;306;46,0
Herning Nordkredsen;16. Haderup;Nej;359;54,0
Herning Nordkredsen;17. Hammerum;Ja;2392;53,7
Herning Nordkredsen;17. Hammerum;Nej;2064;46,3
Herning Nordkredsen;18. Hodsager;Ja;176;44,9
Herning Nordkredsen;18. Hodsager;Nej;216;55,1
Herning Nordkredsen;19. Ilskov;Ja;201;39,3
Herning Nordkredsen;19. Ilskov;Nej;310;60,7
Herning Nordkredsen;20. Simmelkær;Ja;109;44,3
Herning Nordkredsen;20. Simmelkær;Nej;137;55,7
Herning Nordkredsen;21. Sinding;Ja;262;49,8
Herning Nordkredsen;21. Sinding;Nej;264;50,2
Herning Nordkredsen;22. Skibbild/Nøvling;Ja;254;44,0
Herning Nordkredsen;22. Skibbild/Nøvling;Nej;323;56,0
Herning Nordkredsen;23. Snejbjerg;Ja;1439;53,8
Herning Nordkredsen;23. Snejbjerg;Nej;1236;46,2
Herning Nordkredsen;24. Sunds;Ja;1305;51,4
Herning Nordkredsen;24. Sunds;Nej;1236;48,6
Herning Nordkredsen;25. Timring;Ja;335;49,1
Herning Nordkredsen;25. Timring;Nej;347;50,9
Herning Nordkredsen;26. Tjørring;Ja;1604;52,3
Herning Nordkredsen;26. Tjørring;Nej;1464;47,7
Herning Nordkredsen;27. Vildbjerg;Ja;1235;52,9
Herning Nordkredsen;27. Vildbjerg;Nej;1099;47,1
Herning Nordkredsen;28. Vind;Ja;151;52,2
Herning Nordkredsen;28. Vind;Nej;138;47,8
Herning Nordkredsen;29. Vinding;Ja;491;52,3
Herning Nordkredsen;29. Vinding;Nej;448;47,7
Herning Nordkredsen;30. Ørnhøj;Ja;246;39,9
Herning Nordkredsen;30. Ørnhøj;Nej;371;60,1
Holstebrokredsen;1. Musikteatret;Ja;4887;49,1
Holstebrokredsen;1. Musikteatret;Nej;5063;50,9
Holstebrokredsen;2. Mejdal;Ja;1537;56,0
Holstebrokredsen;2. Mejdal;Nej;1208;44,0
Holstebrokredsen;3. Skave;Ja;611;51,8
Holstebrokredsen;3. Skave;Nej;568;48,2
Holstebrokredsen;4. Mejrup;Ja;1323;57,9
Holstebrokredsen;4. Mejrup;Nej;963;42,1
Holstebrokredsen;5. Birkelundskolen;Ja;3330;47,2
Holstebrokredsen;5. Birkelundskolen;Nej;3721;52,8
Holstebrokredsen;6. Vinderup;Ja;1405;45,2
Holstebrokredsen;6. Vinderup;Nej;1703;54,8
Holstebrokredsen;7. Sevel;Ja;565;50,4
Holstebrokredsen;7. Sevel;Nej;556;49,6
Holstebrokredsen;8. Ulfborg;Ja;907;46,8
Holstebrokredsen;8. Ulfborg;Nej;1032;53,2
Holstebrokredsen;9. Vemb;Ja;523;43,4
Holstebrokredsen;9. Vemb;Nej;682;56,6
Holstebrokredsen;10. Sdr. Nissum;Ja;295;47,2
Holstebrokredsen;10. Sdr. Nissum;Nej;330;52,8
Ringkøbingkredsen;1. Tarm;Ja;1288;49,4
Ringkøbingkredsen;1. Tarm;Nej;1319;50,6
Ringkøbingkredsen;2. Holmsland;Ja;426;56,3
Ringkøbingkredsen;2. Holmsland;Nej;330;43,7
Ringkøbingkredsen;3. Hoven;Ja;120;39,3
Ringkøbingkredsen;3. Hoven;Nej;185;60,7
Ringkøbingkredsen;4. Ådum;Ja;;0,0
Ringkøbingkredsen;4. Ådum;Nej;;0,0
Ringkøbingkredsen;5. Lyne;Ja;225;41,6
Ringkøbingkredsen;5. Lyne;Nej;316;58,4
Ringkøbingkredsen;8. Bork;Ja;223;49,3
Ringkøbingkredsen;8. Bork;Nej;229;50,7
Ringkøbingkredsen;9. Lønborg;Ja;296;44,2
Ringkøbingkredsen;9. Lønborg;Nej;373;55,8
Ringkøbingkredsen;10. Hvide Sande;Ja;749;43,7
Ringkøbingkredsen;10. Hvide Sande;Nej;965;56,3
Ringkøbingkredsen;12. Velling;Ja;433;58,3
Ringkøbingkredsen;12. Velling;Nej;310;41,7
Ringkøbingkredsen;13. Ølstrup;Ja;239;58,4
Ringkøbingkredsen;13. Ølstrup;Nej;170;41,6
Ringkøbingkredsen;14. Ringkøbing;Ja;2574;52,6
Ringkøbingkredsen;14. Ringkøbing;Nej;2322;47,4
Ringkøbingkredsen;16. Hee;Ja;344;42,9
Ringkøbingkredsen;16. Hee;Nej;457;57,1
Ringkøbingkredsen;19. Stadil;Ja;220;51,6
Ringkøbingkredsen;19. Stadil;Nej;206;48,4
Ringkøbingkredsen;20. Højmark;Ja;209;50,9
Ringkøbingkredsen;20. Højmark;Nej;202;49,1
Ringkøbingkredsen;21. Lem;Ja;378;48,7
Ringkøbingkredsen;21. Lem;Nej;398;51,3
Ringkøbingkredsen;22. Tim;Ja;414;52,2
Ringkøbingkredsen;22. Tim;Nej;379;47,8
Ringkøbingkredsen;24. Skjern;Ja;2170;53,6
Ringkøbingkredsen;24. Skjern;Nej;1877;46,4
Ringkøbingkredsen;25. Borris;Ja;384;52,7
Ringkøbingkredsen;25. Borris;Nej;344;47,3
Ringkøbingkredsen;26. Faster;Ja;262;58,2
Ringkøbingkredsen;26. Faster;Nej;188;41,8
Ringkøbingkredsen;27. Rækker Mølle;Ja;455;52,3
Ringkøbingkredsen;27. Rækker Mølle;Nej;415;47,7
Ringkøbingkredsen;28. Stauning;Ja;316;49,2
Ringkøbingkredsen;28. Stauning;Nej;326;50,8
Ringkøbingkredsen;30. Videbæk;Ja;1451;53,5
Ringkøbingkredsen;30. Videbæk;Nej;1261;46,5
Ringkøbingkredsen;31. Nr.Vium;Ja;162;44,8
Ringkøbingkredsen;31. Nr.Vium;Nej;200;55,2
Ringkøbingkredsen;32. Troldhede;Ja;154;37,5
Ringkøbingkredsen;32. Troldhede;Nej;257;62,5
Ringkøbingkredsen;33. Vorgod-Barde;Ja;617;46,2
Ringkøbingkredsen;33. Vorgod-Barde;Nej;718;53,8
Ringkøbingkredsen;35. Spjald;Ja;854;54,4
Ringkøbingkredsen;35. Spjald;Nej;717;45,6
