Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Taastrupkredsen;9. Sengeløse;Ja;665;47,3
Taastrupkredsen;9. Sengeløse;Nej;741;52,7
Taastrupkredsen;10. Charlotteskolen;Ja;469;41,5
Taastrupkredsen;10. Charlotteskolen;Nej;660;58,5
Taastrupkredsen;11. Fritidscentret Hedehuset;Ja;1019;40,7
Taastrupkredsen;11. Fritidscentret Hedehuset;Nej;1484;59,3
Taastrupkredsen;12. Fløng Hallen;Ja;1074;46,3
Taastrupkredsen;12. Fløng Hallen;Nej;1248;53,7
Taastrupkredsen;13. Reerslev Skole;Ja;253;50,1
Taastrupkredsen;13. Reerslev Skole;Nej;252;49,9
Ballerupkredsen;1. Nordvangskolen;Ja;761;43,2
Ballerupkredsen;1. Nordvangskolen;Nej;1001;56,8
Ballerupkredsen;1. Tapeten;Ja;1081;37,0
Ballerupkredsen;1. Tapeten;Nej;1842;63,0
Ballerupkredsen;2. Baltorpskolen - Rugvænget;Ja;1447;35,8
Ballerupkredsen;2. Baltorpskolen - Rugvænget;Nej;2592;64,2
Ballerupkredsen;2. Sognegården;Ja;724;42,7
Ballerupkredsen;2. Sognegården;Nej;971;57,3
Ballerupkredsen;3. Skovvejens Skole - Vest;Ja;992;47,5
Ballerupkredsen;3. Skovvejens Skole - Vest;Nej;1096;52,5
Ballerupkredsen;3. Søndervangskolen;Ja;944;36,6
Ballerupkredsen;3. Søndervangskolen;Nej;1635;63,4
Ballerupkredsen;4. Grantoftehallen;Ja;559;29,7
Ballerupkredsen;4. Grantoftehallen;Nej;1320;70,3
Ballerupkredsen;4. Vestervangskolen;Ja;565;30,3
Ballerupkredsen;4. Vestervangskolen;Nej;1297;69,7
Ballerupkredsen;5. Ejbyskolen;Ja;636;54,2
Ballerupkredsen;5. Ejbyskolen;Nej;538;45,8
Ballerupkredsen;5. Skovlunde Skole - Syd;Ja;1515;50,9
Ballerupkredsen;5. Skovlunde Skole - Syd;Nej;1462;49,1
Ballerupkredsen;6. Hvissingehallen;Ja;745;39,6
Ballerupkredsen;6. Hvissingehallen;Nej;1136;60,4
Ballerupkredsen;6. Skovlunde Skole - Nord;Ja;1384;37,1
Ballerupkredsen;6. Skovlunde Skole - Nord;Nej;2343;62,9
Ballerupkredsen;8. Måløv Ny Hal;Ja;1594;52,1
Ballerupkredsen;8. Måløv Ny Hal;Nej;1467;47,9
Ballerupkredsen;9. Egebjerghallen;Ja;1452;56,0
Ballerupkredsen;9. Egebjerghallen;Nej;1141;44,0
Ballerupkredsen;10. Østerhøjhallen;Ja;828;49,7
Ballerupkredsen;10. Østerhøjhallen;Nej;837;50,3
