Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Odense Sydkredsen;29. Tingløkkeskolen;Nej;1612;46,6
Odense Sydkredsen;30. Dalumskolen;Ja;2350;47,7
Odense Sydkredsen;30. Dalumskolen;Nej;2578;52,3
Odense Sydkredsen;31. Stenløse Forsamlingshus;Ja;1027;53,5
Odense Sydkredsen;31. Stenløse Forsamlingshus;Nej;893;46,5
Odense Sydkredsen;32. Fangel Forsamlingshus;Ja;283;49,6
Odense Sydkredsen;32. Fangel Forsamlingshus;Nej;288;50,4
Odense Sydkredsen;33. Højby Skole;Ja;1392;49,1
Odense Sydkredsen;33. Højby Skole;Nej;1443;50,9
Assenskredsen;1. Assens;Ja;1677;44,7
Assenskredsen;1. Assens;Nej;2071;55,3
Assenskredsen;2. Ebberup;Ja;436;44,9
Assenskredsen;2. Ebberup;Nej;535;55,1
Assenskredsen;3. Turup;Ja;192;37,1
Assenskredsen;3. Turup;Nej;326;62,9
Assenskredsen;4. Salbrovad;Ja;229;43,4
Assenskredsen;4. Salbrovad;Nej;299;56,6
Assenskredsen;5. Helnæs;Ja;81;50,6
Assenskredsen;5. Helnæs;Nej;79;49,4
Assenskredsen;7. Køng;Ja;266;46,9
Assenskredsen;7. Køng;Nej;301;53,1
Assenskredsen;8. Glamsbjerg;Ja;660;44,9
Assenskredsen;8. Glamsbjerg;Nej;811;55,1
Assenskredsen;9. Flemløse;Ja;246;39,1
Assenskredsen;9. Flemløse;Nej;383;60,9
Assenskredsen;10. Søllested;Ja;100;35,5
Assenskredsen;10. Søllested;Nej;182;64,5
Assenskredsen;11. Ørsted;Ja;152;52,1
Assenskredsen;11. Ørsted;Nej;140;47,9
Assenskredsen;12. Dreslette;Ja;261;51,1
Assenskredsen;12. Dreslette;Nej;250;48,9
Assenskredsen;13. Haarby;Ja;902;47,5
Assenskredsen;13. Haarby;Nej;996;52,5
Assenskredsen;14. Jordløse;Ja;172;44,1
Assenskredsen;14. Jordløse;Nej;218;55,9
Assenskredsen;15. Brylle;Ja;485;48,6
Assenskredsen;15. Brylle;Nej;513;51,4
Assenskredsen;16. Tommerup;Ja;501;45,8
Assenskredsen;16. Tommerup;Nej;593;54,2
Assenskredsen;17. Tommerup St;Ja;713;52,4
Assenskredsen;17. Tommerup St;Nej;647;47,6
Assenskredsen;18. Verninge;Ja;284;43,3
Assenskredsen;18. Verninge;Nej;372;56,7
Assenskredsen;19. Nårup;Ja;113;38,8
Assenskredsen;19. Nårup;Nej;178;61,2
Assenskredsen;20. Vissenbjerg;Ja;1340;40,2
Assenskredsen;20. Vissenbjerg;Nej;1997;59,8
Assenskredsen;21. Aarup;Ja;901;48,4
Assenskredsen;21. Aarup;Nej;959;51,6
Assenskredsen;22. Kerte;Ja;174;42,3
Assenskredsen;22. Kerte;Nej;237;57,7
Assenskredsen;23. Orte;Ja;193;40,9
Assenskredsen;23. Orte;Nej;279;59,1
Assenskredsen;24. Rørup;Ja;168;37,5
Assenskredsen;24. Rørup;Nej;280;62,5
Middelfartkredsen;1. Bogense;Ja;1010;44,6
Middelfartkredsen;1. Bogense;Nej;1256;55,4
Middelfartkredsen;1. Middelfart V;Ja;1910;51,2
Middelfartkredsen;1. Middelfart V;Nej;1822;48,8
Middelfartkredsen;2. Klinte;Ja;191;35,4
Middelfartkredsen;2. Klinte;Nej;349;64,6
Middelfartkredsen;2. Middelfart Ø;Ja;1954;51,1
Middelfartkredsen;2. Middelfart Ø;Nej;1871;48,9
Middelfartkredsen;3. Kongslund;Ja;338;38,3
Middelfartkredsen;3. Kongslund;Nej;544;61,7
Middelfartkredsen;3. Strib;Ja;1609;59,6
Middelfartkredsen;3. Strib;Nej;1091;40,4
Middelfartkredsen;4. Horsebæk;Ja;270;36,7
Middelfartkredsen;4. Horsebæk;Nej;466;63,3
Middelfartkredsen;4. Hyllehøj;Ja;688;48,2
Middelfartkredsen;4. Hyllehøj;Nej;739;51,8
Middelfartkredsen;5. Aulby;Ja;350;45,1
Middelfartkredsen;5. Aulby;Nej;426;54,9
Middelfartkredsen;5. Krogsbølle;Ja;454;40,7
Middelfartkredsen;5. Krogsbølle;Nej;662;59,3
Middelfartkredsen;6. Nørre Aaby;Ja;939;46,9
Middelfartkredsen;6. Nørre Aaby;Nej;1062;53,1
Middelfartkredsen;6. Otterup;Ja;1322;47,2
Middelfartkredsen;6. Otterup;Nej;1476;52,8
Middelfartkredsen;7. Baaring;Ja;535;48,0
Middelfartkredsen;7. Baaring;Nej;579;52,0
Middelfartkredsen;7. Løkkemark;Ja;300;39,5
Middelfartkredsen;7. Løkkemark;Nej;460;60,5
Middelfartkredsen;8. Ejby;Ja;735;45,0
Middelfartkredsen;8. Ejby;Nej;900;55,0
Middelfartkredsen;8. Skovløkke;Ja;258;35,0
Middelfartkredsen;8. Skovløkke;Nej;479;65,0
Middelfartkredsen;9. Gelsted;Ja;616;42,0
Middelfartkredsen;9. Gelsted;Nej;852;58,0
Middelfartkredsen;9. Veflinge;Ja;328;42,2
Middelfartkredsen;9. Veflinge;Nej;450;57,8
Middelfartkredsen;10. Brenderup;Ja;617;42,0
Middelfartkredsen;10. Brenderup;Nej;853;58,0
Middelfartkredsen;10. Hårslev;Ja;267;35,8
Middelfartkredsen;10. Hårslev;Nej;478;64,2
Middelfartkredsen;11. Fjelsted/Harndrup;Ja;407;43,9
Middelfartkredsen;11. Fjelsted/Harndrup;Nej;520;56,1
Middelfartkredsen;11. Morud;Ja;824;53,0
Middelfartkredsen;11. Morud;Nej;730;47,0
Middelfartkredsen;12. Særslev;Ja;380;44,2
Middelfartkredsen;12. Særslev;Nej;480;55,8
Middelfartkredsen;13. Søndersø;Ja;1013;46,4
Middelfartkredsen;13. Søndersø;Nej;1171;53,6
Nyborgkredsen;1. Aunslev Forsamlingshus;Ja;425;41,9
Nyborgkredsen;1. Aunslev Forsamlingshus;Nej;589;58,1
Nyborgkredsen;1. Mesinge;Ja;541;43,0
Nyborgkredsen;1. Mesinge;Nej;718;57,0
Nyborgkredsen;2. Kerteminde 1;Ja;1841;48,3
Nyborgkredsen;2. Kerteminde 1;Nej;1971;51,7
Nyborgkredsen;2. Nyborghallen;Ja;1910;43,7
Nyborgkredsen;2. Nyborghallen;Nej;2457;56,3
Nyborgkredsen;3. Borgerforeningens Hus;Ja;1863;49,7
Nyborgkredsen;3. Borgerforeningens Hus;Nej;1882;50,3
Nyborgkredsen;4. Nymarken;Ja;529;40,4
Nyborgkredsen;4. Nymarken;Nej;780;59,6
Nyborgkredsen;4. Vindinge Forsamlingshus;Ja;821;44,3
Nyborgkredsen;4. Vindinge Forsamlingshus;Nej;1031;55,7
Nyborgkredsen;5. Langå, Svindinge Og Øksendrup;Ja;219;36,6
Nyborgkredsen;5. Langå, Svindinge Og Øksendrup;Nej;379;63,4
Nyborgkredsen;5. Marslev;Ja;459;38,0
Nyborgkredsen;5. Marslev;Nej;749;62,0
Nyborgkredsen;6. Langeskov;Ja;1161;46,9
Nyborgkredsen;6. Langeskov;Nej;1314;53,1
Nyborgkredsen;6. Ullerslev;Ja;768;45,8
Nyborgkredsen;6. Ullerslev;Nej;908;54,2
Nyborgkredsen;7. Ellinge;Ja;111;37,5
Nyborgkredsen;7. Ellinge;Nej;185;62,5
Nyborgkredsen;7. Munkebo;Ja;1227;36,8
Nyborgkredsen;7. Munkebo;Nej;2104;63,2
Nyborgkredsen;8. Skellerup;Ja;160;44,1
Nyborgkredsen;8. Skellerup;Nej;203;55,9
Nyborgkredsen;9. Langtved;Ja;230;43,2
Nyborgkredsen;9. Langtved;Nej;303;56,8
Nyborgkredsen;10. Ørbæk;Ja;461;47,5
Nyborgkredsen;10. Ørbæk;Nej;510;52,5
Nyborgkredsen;11. Frørup Og Tårup;Ja;398;47,7
Nyborgkredsen;11. Frørup Og Tårup;Nej;437;52,3
Nyborgkredsen;12. Ellested Og Herrested;Ja;325;42,9
Nyborgkredsen;12. Ellested Og Herrested;Nej;433;57,1
Nyborgkredsen;13. Kullerup Og Refsvindinge;Ja;264;38,5
Nyborgkredsen;13. Kullerup Og Refsvindinge;Nej;421;61,5
Svendborgkredsen;1. Bagenkop;Ja;183;33,7
Svendborgkredsen;1. Bagenkop;Nej;360;66,3
Svendborgkredsen;1. Byen;Ja;3185;41,4
Svendborgkredsen;1. Byen;Nej;4503;58,6
Svendborgkredsen;2. Humble;Ja;356;37,7
Svendborgkredsen;2. Humble;Nej;588;62,3
Svendborgkredsen;2. Nordre;Ja;574;33,4
Svendborgkredsen;2. Nordre;Nej;1147;66,6
Svendborgkredsen;3. Lindelse;Ja;262;40,6
Svendborgkredsen;3. Lindelse;Nej;384;59,4
Svendborgkredsen;3. Østre;Ja;1418;40,6
Svendborgkredsen;3. Østre;Nej;2072;59,4
Svendborgkredsen;4. Bjerreby;Ja;230;37,3
Svendborgkredsen;4. Bjerreby;Nej;386;62,7
Svendborgkredsen;5. Bregninge;Ja;1308;53,1
Svendborgkredsen;5. Bregninge;Nej;1153;46,9
Svendborgkredsen;5. Rudkøbing;Ja;1129;39,9
Svendborgkredsen;5. Rudkøbing;Nej;1701;60,1
Svendborgkredsen;6. Drejø;Ja;29;63,0
Svendborgkredsen;6. Drejø;Nej;17;37,0
Svendborgkredsen;6. Strynø;Ja;35;31,3
Svendborgkredsen;6. Strynø;Nej;77;68,8
Svendborgkredsen;7. Egense;Ja;872;55,4
Svendborgkredsen;7. Egense;Nej;702;44,6
Svendborgkredsen;7. Tullebølle;Ja;413;42,7
Svendborgkredsen;7. Tullebølle;Nej;555;57,3
Svendborgkredsen;8. Landet;Ja;259;41,0
Svendborgkredsen;8. Landet;Nej;372;59,0
Svendborgkredsen;8. Lejbølle;Ja;143;36,3
Svendborgkredsen;8. Lejbølle;Nej;251;63,7
Svendborgkredsen;9. Skårup;Ja;698;45,4
Svendborgkredsen;9. Skårup;Nej;839;54,6
Svendborgkredsen;10. Hou;Ja;246;37,8
Svendborgkredsen;10. Hou;Nej;405;62,2
Svendborgkredsen;10. Thurø;Ja;1181;53,3
Svendborgkredsen;10. Thurø;Nej;1033;46,7
Svendborgkredsen;11. Tved;Ja;628;38,2
Svendborgkredsen;11. Tved;Nej;1014;61,8
Svendborgkredsen;14. Kirkeby;Ja;277;35,5
Svendborgkredsen;14. Kirkeby;Nej;504;64,5
Svendborgkredsen;16. Ollerup;Ja;537;44,1
Svendborgkredsen;16. Ollerup;Nej;682;55,9
Svendborgkredsen;17. Stenstrup;Ja;497;36,4
Svendborgkredsen;17. Stenstrup;Nej;870;63,6
Svendborgkredsen;19. V.Skerninge;Ja;665;41,4
Svendborgkredsen;19. V.Skerninge;Nej;942;58,6
Svendborgkredsen;21. Gudbjerg;Ja;324;45,6
Svendborgkredsen;21. Gudbjerg;Nej;387;54,4
Svendborgkredsen;23. Gudme;Ja;373;41,7
Svendborgkredsen;23. Gudme;Nej;522;58,3
Svendborgkredsen;25. Hesselager;Ja;326;40,6
Svendborgkredsen;25. Hesselager;Nej;476;59,4
Svendborgkredsen;27. Oure;Ja;504;45,7
Svendborgkredsen;27. Oure;Nej;600;54,3
Faaborgkredsen;1. Allested-Vejle;Ja;384;40,0
Faaborgkredsen;1. Allested-Vejle;Nej;577;60,0
Faaborgkredsen;1. Marstal;Ja;659;37,9
Faaborgkredsen;1. Marstal;Nej;1078;62,1
Faaborgkredsen;2. Brobyværk;Ja;320;42,8
Faaborgkredsen;2. Brobyværk;Nej;427;57,2
Faaborgkredsen;2. Ærøskøbing;Ja;622;50,4
Faaborgkredsen;2. Ærøskøbing;Nej;611;49,6
Faaborgkredsen;3. Nørre Broby;Ja;536;46,7
Faaborgkredsen;3. Nørre Broby;Nej;612;53,3
Faaborgkredsen;3. Søby;Ja;286;44,1
Faaborgkredsen;3. Søby;Nej;363;55,9
Faaborgkredsen;4. Vester Hæsinge;Ja;258;41,9
Faaborgkredsen;4. Vester Hæsinge;Nej;358;58,1
Faaborgkredsen;5. Avernakø;Ja;39;47,6
Faaborgkredsen;5. Avernakø;Nej;43;52,4
Faaborgkredsen;7. Faaborg;Ja;2189;46,7
Faaborgkredsen;7. Faaborg;Nej;2499;53,3
Faaborgkredsen;8. Horne;Ja;529;43,9
Faaborgkredsen;8. Horne;Nej;676;56,1
Faaborgkredsen;9. Korinth;Ja;474;42,1
Faaborgkredsen;9. Korinth;Nej;653;57,9
Faaborgkredsen;10. Lyø;Ja;40;59,7
Faaborgkredsen;10. Lyø;Nej;27;40,3
Faaborgkredsen;11. Svanninge;Ja;594;45,7
Faaborgkredsen;11. Svanninge;Nej;705;54,3
Faaborgkredsen;12. Vester Aaby;Ja;410;40,3
Faaborgkredsen;12. Vester Aaby;Nej;608;59,7
Faaborgkredsen;13. Espe;Ja;342;43,6
Faaborgkredsen;13. Espe;Nej;442;56,4
Faaborgkredsen;14. Hillerslev;Ja;361;45,5
Faaborgkredsen;14. Hillerslev;Nej;433;54,5
Faaborgkredsen;15. Ringe;Ja;2089;51,1
Faaborgkredsen;15. Ringe;Nej;1997;48,9
Faaborgkredsen;16. Søllinge;Ja;260;39,9
Faaborgkredsen;16. Søllinge;Nej;392;60,1
Faaborgkredsen;17. Gislev;Ja;462;40,7
Faaborgkredsen;17. Gislev;Nej;673;59,3
Faaborgkredsen;18. Kværndrup;Ja;504;41,0
Faaborgkredsen;18. Kværndrup;Nej;726;59,0
Faaborgkredsen;19. Ryslinge;Ja;620;45,7
Faaborgkredsen;19. Ryslinge;Nej;736;54,3
Faaborgkredsen;20. Nr. Lyndelse;Ja;1043;50,8
Faaborgkredsen;20. Nr. Lyndelse;Nej;1010;49,2
Faaborgkredsen;21. Ferritslev;Ja;458;42,8
Faaborgkredsen;21. Ferritslev;Nej;613;57,2
Faaborgkredsen;22. Årslev;Ja;1208;49,7
Faaborgkredsen;22. Årslev;Nej;1224;50,3
