Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Tønderkredsen;8. Møgeltønder;Ja;314;46,6
Tønderkredsen;8. Møgeltønder;Nej;360;53,4
Tønderkredsen;12. Løgumkloster;Ja;790;45,2
Tønderkredsen;12. Løgumkloster;Nej;957;54,8
Tønderkredsen;14. Nr. Løgum;Ja;305;44,2
Tønderkredsen;14. Nr. Løgum;Nej;385;55,8
Tønderkredsen;15. Bedsted;Ja;149;34,6
Tønderkredsen;15. Bedsted;Nej;282;65,4
Tønderkredsen;16. Øster Højst;Ja;207;43,4
Tønderkredsen;16. Øster Højst;Nej;270;56,6
Tønderkredsen;17. Agerskov;Ja;478;41,7
Tønderkredsen;17. Agerskov;Nej;669;58,3
Tønderkredsen;18. Arrild;Ja;171;40,9
Tønderkredsen;18. Arrild;Nej;247;59,1
Tønderkredsen;19. Branderup;Ja;116;39,3
Tønderkredsen;19. Branderup;Nej;179;60,7
Tønderkredsen;21. Døstrup;Ja;136;38,0
Tønderkredsen;21. Døstrup;Nej;222;62,0
Tønderkredsen;23. Toftlund;Ja;1022;45,6
Tønderkredsen;23. Toftlund;Nej;1221;54,4
Tønderkredsen;24. Brøns;Ja;232;41,7
Tønderkredsen;24. Brøns;Nej;324;58,3
Tønderkredsen;25. Tønder;Ja;2102;50,2
Tønderkredsen;25. Tønder;Nej;2083;49,8
Tønderkredsen;27. Abild;Ja;236;38,7
Tønderkredsen;27. Abild;Nej;374;61,3
Tønderkredsen;29. Hostrup;Ja;252;46,2
Tønderkredsen;29. Hostrup;Nej;294;53,8
Tønderkredsen;51. Rømø;Ja;138;42,2
Tønderkredsen;51. Rømø;Nej;189;57,8
Tønderkredsen;61. Skærbæk;Ja;797;41,3
Tønderkredsen;61. Skærbæk;Nej;1133;58,7
Tønderkredsen;71. Vodder;Ja;181;49,9
Tønderkredsen;71. Vodder;Nej;182;50,1
Esbjerg Bykredsen;1. Nordby;Ja;804;46,5
Esbjerg Bykredsen;1. Nordby;Nej;924;53,5
Esbjerg Bykredsen;2. Esbjerg Rådhus;Ja;2503;39,6
Esbjerg Bykredsen;2. Esbjerg Rådhus;Nej;3814;60,4
Esbjerg Bykredsen;2. Sønderho;Ja;121;57,6
Esbjerg Bykredsen;2. Sønderho;Nej;89;42,4
Esbjerg Bykredsen;3. Skovbo;Ja;420;30,9
Esbjerg Bykredsen;3. Skovbo;Nej;938;69,1
Esbjerg Bykredsen;4. Rørkjær;Ja;741;31,9
Esbjerg Bykredsen;4. Rørkjær;Nej;1580;68,1
Esbjerg Bykredsen;5. Jerne;Ja;915;30,9
Esbjerg Bykredsen;5. Jerne;Nej;2044;69,1
Esbjerg Bykredsen;6. Boldesager;Ja;1332;40,6
Esbjerg Bykredsen;6. Boldesager;Nej;1945;59,4
Esbjerg Bykredsen;7. Østerbyen;Ja;729;29,5
Esbjerg Bykredsen;7. Østerbyen;Nej;1743;70,5
Esbjerg Bykredsen;11. Gjesing;Ja;1035;47,0
Esbjerg Bykredsen;11. Gjesing;Nej;1165;53,0
Esbjerg Bykredsen;15. Sædding;Ja;1722;43,1
Esbjerg Bykredsen;15. Sædding;Nej;2271;56,9
Esbjerg Bykredsen;21. Kvaglund;Ja;570;33,5
Esbjerg Bykredsen;21. Kvaglund;Nej;1132;66,5
Esbjerg Bykredsen;22. Ådalen;Ja;655;36,9
Esbjerg Bykredsen;22. Ådalen;Nej;1120;63,1
Esbjerg Bykredsen;23. Grønlandsparken;Ja;829;38,0
Esbjerg Bykredsen;23. Grønlandsparken;Nej;1353;62,0
Esbjerg Omegnskredsen;8. Skads;Ja;469;40,5
Esbjerg Omegnskredsen;8. Skads;Nej;688;59,5
Esbjerg Omegnskredsen;12. Bryndum;Ja;741;40,9
Esbjerg Omegnskredsen;12. Bryndum;Nej;1072;59,1
Esbjerg Omegnskredsen;16. Hjerting;Ja;2201;52,4
Esbjerg Omegnskredsen;16. Hjerting;Nej;2002;47,6
Esbjerg Omegnskredsen;17. Guldager;Ja;335;44,1
Esbjerg Omegnskredsen;17. Guldager;Nej;424;55,9
Esbjerg Omegnskredsen;20. Tjæreborg;Ja;812;42,9
Esbjerg Omegnskredsen;20. Tjæreborg;Nej;1081;57,1
Esbjerg Omegnskredsen;24. Sønderris;Ja;790;38,5
Esbjerg Omegnskredsen;24. Sønderris;Nej;1261;61,5
Esbjerg Omegnskredsen;25. Bramming;Ja;2509;45,1
Esbjerg Omegnskredsen;25. Bramming;Nej;3056;54,9
Esbjerg Omegnskredsen;28. Ribe;Ja;2841;47,6
Esbjerg Omegnskredsen;28. Ribe;Nej;3132;52,4
Esbjerg Omegnskredsen;32. Egebæk-Hviding;Ja;445;40,7
Esbjerg Omegnskredsen;32. Egebæk-Hviding;Nej;649;59,3
Esbjerg Omegnskredsen;33. Gredstedbro;Ja;661;45,4
Esbjerg Omegnskredsen;33. Gredstedbro;Nej;795;54,6
Esbjerg Omegnskredsen;35. Mandø;Ja;13;54,2
Esbjerg Omegnskredsen;35. Mandø;Nej;11;45,8
Esbjerg Omegnskredsen;38. Høm;Ja;361;42,2
Esbjerg Omegnskredsen;38. Høm;Nej;495;57,8
Esbjerg Omegnskredsen;40. Gørding;Ja;762;41,5
Esbjerg Omegnskredsen;40. Gørding;Nej;1076;58,5
Vardekredsen;1. Varde By;Ja;3360;47,1
Vardekredsen;1. Varde By;Nej;3776;52,9
Vardekredsen;4. Sig;Ja;319;49,2
Vardekredsen;4. Sig;Nej;329;50,8
Vardekredsen;5. Billum;Ja;194;44,8
Vardekredsen;5. Billum;Nej;239;55,2
Vardekredsen;6. Tinghøj;Ja;256;53,3
Vardekredsen;6. Tinghøj;Nej;224;46,7
Vardekredsen;7. Alslev;Ja;424;47,9
Vardekredsen;7. Alslev;Nej;461;52,1
Vardekredsen;8. Horne;Ja;294;47,3
Vardekredsen;8. Horne;Nej;327;52,7
Vardekredsen;9. Janderup;Ja;333;43,9
Vardekredsen;9. Janderup;Nej;426;56,1
Vardekredsen;10. Lunde;Ja;310;46,4
Vardekredsen;10. Lunde;Nej;358;53,6
Vardekredsen;13. Nørre Nebel;Ja;591;46,9
Vardekredsen;13. Nørre Nebel;Nej;669;53,1
Vardekredsen;14. Henne;Ja;192;46,6
Vardekredsen;14. Henne;Nej;220;53,4
Vardekredsen;15. Outrup;Ja;441;50,8
Vardekredsen;15. Outrup;Nej;427;49,2
Vardekredsen;18. Oksbøl;Ja;925;44,9
Vardekredsen;18. Oksbøl;Nej;1137;55,1
Vardekredsen;19. Blåvand;Ja;151;43,1
Vardekredsen;19. Blåvand;Nej;199;56,9
Vardekredsen;22. Årre;Ja;332;49,6
Vardekredsen;22. Årre;Nej;338;50,4
Vardekredsen;23. Agerbæk;Ja;418;45,5
Vardekredsen;23. Agerbæk;Nej;501;54,5
Vardekredsen;24. Fåborg;Ja;183;51,4
Vardekredsen;24. Fåborg;Nej;173;48,6
Vardekredsen;26. Næsbjerg;Ja;409;51,8
Vardekredsen;26. Næsbjerg;Nej;381;48,2
Vardekredsen;27. Starup;Ja;253;45,0
Vardekredsen;27. Starup;Nej;309;55,0
Vardekredsen;28. Nordenskov;Ja;377;49,5
Vardekredsen;28. Nordenskov;Nej;384;50,5
Vardekredsen;30. Ølgod;Ja;1613;49,6
Vardekredsen;30. Ølgod;Nej;1638;50,4
Vardekredsen;31. Tistrup;Ja;512;47,3
Vardekredsen;31. Tistrup;Nej;571;52,7
Vardekredsen;32. Ansager;Ja;414;40,8
Vardekredsen;32. Ansager;Nej;600;59,2
Vardekredsen;33. Skovlund;Ja;205;45,1
Vardekredsen;33. Skovlund;Nej;250;54,9
Vejenkredsen;1. Billund;Ja;1711;49,2
Vejenkredsen;1. Billund;Nej;1770;50,8
Vejenkredsen;1. Brørup;Ja;1317;44,7
Vejenkredsen;1. Brørup;Nej;1628;55,3
Vejenkredsen;2. Lindknud;Ja;172;38,5
Vejenkredsen;2. Lindknud;Nej;275;61,5
Vejenkredsen;2. Sdr. Omme;Ja;493;39,9
Vejenkredsen;2. Sdr. Omme;Nej;742;60,1
Vejenkredsen;3. Holsted;Ja;812;43,1
Vejenkredsen;3. Holsted;Nej;1070;56,9
Vejenkredsen;3. Vorbasse;Ja;484;41,1
Vejenkredsen;3. Vorbasse;Nej;693;58,9
Vejenkredsen;4. Filskov;Ja;239;41,9
Vejenkredsen;4. Filskov;Nej;331;58,1
Vejenkredsen;4. Føvling;Ja;270;42,3
Vejenkredsen;4. Føvling;Nej;368;57,7
Vejenkredsen;5. Glejbjerg;Ja;305;44,7
Vejenkredsen;5. Glejbjerg;Nej;378;55,3
Vejenkredsen;5. St./Krogager;Ja;213;39,9
Vejenkredsen;5. St./Krogager;Nej;321;60,1
Vejenkredsen;6. Grindsted;Ja;2456;44,5
Vejenkredsen;6. Grindsted;Nej;3061;55,5
Vejenkredsen;6. Hovborg;Ja;145;48,0
Vejenkredsen;6. Hovborg;Nej;157;52,0
Vejenkredsen;7. Hejnsvig;Ja;396;35,7
Vejenkredsen;7. Hejnsvig;Nej;714;64,3
Vejenkredsen;7. Rødding;Ja;906;48,3
Vejenkredsen;7. Rødding;Nej;968;51,7
Vejenkredsen;8. Sdr. Hygum;Ja;225;45,8
Vejenkredsen;8. Sdr. Hygum;Nej;266;54,2
Vejenkredsen;9. Jels;Ja;642;45,8
Vejenkredsen;9. Jels;Nej;760;54,2
Vejenkredsen;10. Lintrup;Ja;187;45,4
Vejenkredsen;10. Lintrup;Nej;225;54,6
Vejenkredsen;11. Skodborg;Ja;444;45,3
Vejenkredsen;11. Skodborg;Nej;537;54,7
Vejenkredsen;12. Københoved;Ja;145;54,7
Vejenkredsen;12. Københoved;Nej;120;45,3
Vejenkredsen;13. Øster Lindet;Ja;195;41,9
Vejenkredsen;13. Øster Lindet;Nej;270;58,1
Vejenkredsen;14. Vejen;Ja;2129;46,9
Vejenkredsen;14. Vejen;Nej;2415;53,1
Vejenkredsen;15. Læborg;Ja;191;46,1
Vejenkredsen;15. Læborg;Nej;223;53,9
Vejenkredsen;16. Askov-Malt;Ja;943;55,8
Vejenkredsen;16. Askov-Malt;Nej;748;44,2
Vejenkredsen;17. Andst;Ja;357;42,6
Vejenkredsen;17. Andst;Nej;481;57,4
Vejenkredsen;18. Gesten;Ja;364;41,5
Vejenkredsen;18. Gesten;Nej;514;58,5
Vejenkredsen;19. Bække;Ja;405;36,4
Vejenkredsen;19. Bække;Nej;707;63,6
Vejle Nordkredsen;16. Skibethallen Nord;Ja;706;53,4
Vejle Nordkredsen;16. Skibethallen Nord;Nej;617;46,6
Vejle Nordkredsen;17. Give Nord;Ja;1354;43,6
Vejle Nordkredsen;17. Give Nord;Nej;1749;56,4
Vejle Nordkredsen;18. Thyregod Nord;Ja;490;37,4
Vejle Nordkredsen;18. Thyregod Nord;Nej;820;62,6
Vejle Nordkredsen;19. Gadbjerg Nord;Ja;310;43,3
Vejle Nordkredsen;19. Gadbjerg Nord;Nej;406;56,7
Vejle Nordkredsen;20. Givskud Nord;Ja;258;39,3
Vejle Nordkredsen;20. Givskud Nord;Nej;398;60,7
Vejle Nordkredsen;21. Grønbjerg Nord;Ja;240;42,2
Vejle Nordkredsen;21. Grønbjerg Nord;Nej;329;57,8
Vejle Nordkredsen;22. Lindeballe Nord;Ja;131;43,4
Vejle Nordkredsen;22. Lindeballe Nord;Nej;171;56,6
Vejle Nordkredsen;23. Øster Nykirke Nord;Ja;346;37,6
Vejle Nordkredsen;23. Øster Nykirke Nord;Nej;575;62,4
Vejle Nordkredsen;24. Jelling Nord;Ja;1358;58,9
Vejle Nordkredsen;24. Jelling Nord;Nej;948;41,1
Vejle Nordkredsen;25. Kollerup-Sandvad Nord;Ja;395;40,3
Vejle Nordkredsen;25. Kollerup-Sandvad Nord;Nej;586;59,7
Vejle Nordkredsen;26. Grejs Nord;Ja;399;49,3
Vejle Nordkredsen;26. Grejs Nord;Nej;410;50,7
Vejle Nordkredsen;27. Bredsten Nord;Ja;603;47,9
Vejle Nordkredsen;27. Bredsten Nord;Nej;655;52,1
Vejle Nordkredsen;28. Nørup Nord;Ja;445;48,3
Vejle Nordkredsen;28. Nørup Nord;Nej;476;51,7
Vejle Nordkredsen;29. Randbøl Nord;Ja;408;45,6
Vejle Nordkredsen;29. Randbøl Nord;Nej;486;54,4
Vejle Nordkredsen;30. Nørremarkshallen Nord;Ja;1500;50,9
Vejle Nordkredsen;30. Nørremarkshallen Nord;Nej;1446;49,1
Vejle Nordkredsen;31. Engum Nord;Ja;377;53,4
Vejle Nordkredsen;31. Engum Nord;Nej;329;46,6
Vejle Nordkredsen;32. Hældagerhallen Nord;Ja;2842;59,2
Vejle Nordkredsen;32. Hældagerhallen Nord;Nej;1961;40,8
Vejle Nordkredsen;33. Grejsdalshallen Nord;Ja;570;45,7
Vejle Nordkredsen;33. Grejsdalshallen Nord;Nej;676;54,3
Vejle Nordkredsen;34. Petersmindehallen Nord;Ja;1067;46,8
Vejle Nordkredsen;34. Petersmindehallen Nord;Nej;1214;53,2
Vejle Sydkredsen;1. Brejning Syd;Ja;765;48,1
Vejle Sydkredsen;1. Brejning Syd;Nej;824;51,9
Vejle Sydkredsen;2. Børkop Syd;Ja;1524;48,3
Vejle Sydkredsen;2. Børkop Syd;Nej;1633;51,7
Vejle Sydkredsen;3. Gårslev Syd;Ja;641;50,6
Vejle Sydkredsen;3. Gårslev Syd;Nej;627;49,4
Vejle Sydkredsen;4. Smidstrup Syd;Ja;542;41,8
Vejle Sydkredsen;4. Smidstrup Syd;Nej;756;58,2
Vejle Sydkredsen;5. Ødsted Syd;Ja;538;47,4
Vejle Sydkredsen;5. Ødsted Syd;Nej;596;52,6
Vejle Sydkredsen;6. Egtved Syd;Ja;1032;52,9
Vejle Sydkredsen;6. Egtved Syd;Nej;919;47,1
Vejle Sydkredsen;7. Jerlev Syd;Ja;227;38,1
Vejle Sydkredsen;7. Jerlev Syd;Nej;369;61,9
Vejle Sydkredsen;8. Øster Starup Syd;Ja;500;43,9
Vejle Sydkredsen;8. Øster Starup Syd;Nej;639;56,1
Vejle Sydkredsen;9. Dgi-Huset Syd;Ja;2586;40,5
Vejle Sydkredsen;9. Dgi-Huset Syd;Nej;3804;59,5
Vejle Sydkredsen;10. Multihuset Højen Syd;Ja;343;46,5
Vejle Sydkredsen;10. Multihuset Højen Syd;Nej;394;53,5
Vejle Sydkredsen;11. Vindinghallen Syd;Ja;1469;53,3
Vejle Sydkredsen;11. Vindinghallen Syd;Nej;1289;46,7
Vejle Sydkredsen;12. Mølholmhallen Syd;Ja;1171;57,2
Vejle Sydkredsen;12. Mølholmhallen Syd;Nej;876;42,8
Vejle Sydkredsen;13. Løget Kirke Syd;Ja;602;42,7
Vejle Sydkredsen;13. Løget Kirke Syd;Nej;807;57,3
Vejle Sydkredsen;14. Csv Syd;Ja;675;43,2
Vejle Sydkredsen;14. Csv Syd;Nej;889;56,8
Vejle Sydkredsen;15. Rødkilde Gymnasium Syd;Ja;786;38,5
Vejle Sydkredsen;15. Rødkilde Gymnasium Syd;Nej;1256;61,5
Fredericiakredsen;1. Gymnasiet;Ja;2750;37,4
Fredericiakredsen;1. Gymnasiet;Nej;4610;62,6
Fredericiakredsen;2. Bredstrup-Pjedsted;Ja;395;42,2
Fredericiakredsen;2. Bredstrup-Pjedsted;Nej;540;57,8
Fredericiakredsen;3. Erritsø;Ja;2688;48,0
Fredericiakredsen;3. Erritsø;Nej;2911;52,0
Fredericiakredsen;4. Herslev;Ja;173;37,3
Fredericiakredsen;4. Herslev;Nej;291;62,7
Fredericiakredsen;5. Taulov;Ja;1469;47,6
Fredericiakredsen;5. Taulov;Nej;1618;52,4
Fredericiakredsen;6. Søndermarken;Ja;1789;36,9
Fredericiakredsen;6. Søndermarken;Nej;3059;63,1
Fredericiakredsen;7. Bøgeskov;Ja;568;49,4
Fredericiakredsen;7. Bøgeskov;Nej;582;50,6
Fredericiakredsen;8. Indre By;Ja;1006;33,8
Fredericiakredsen;8. Indre By;Nej;1971;66,2
Kolding Nordkredsen;1. Centrum Nord;Ja;1748;48,2
Kolding Nordkredsen;1. Centrum Nord;Nej;1878;51,8
Kolding Nordkredsen;2. Nordbyen;Ja;895;43,6
Kolding Nordkredsen;2. Nordbyen;Nej;1157;56,4
Kolding Nordkredsen;3. Vestbyen;Ja;1224;43,6
Kolding Nordkredsen;3. Vestbyen;Nej;1582;56,4
Kolding Nordkredsen;4. Strandhuse/Nr. Bjert/ Eltang;Ja;2721;59,3
Kolding Nordkredsen;4. Strandhuse/Nr. Bjert/ Eltang;Nej;1868;40,7
Kolding Nordkredsen;5. Bramdrupdam;Ja;1550;52,0
Kolding Nordkredsen;5. Bramdrupdam;Nej;1430;48,0
Kolding Nordkredsen;6. Alminde-Viuf/Vester Nebel;Ja;1258;47,3
Kolding Nordkredsen;6. Alminde-Viuf/Vester Nebel;Nej;1399;52,7
Kolding Nordkredsen;7. Lunderskov/Jordrup;Ja;1398;45,0
Kolding Nordkredsen;7. Lunderskov/Jordrup;Nej;1708;55,0
Kolding Sydkredsen;8. Centrum Syd;Ja;1027;36,1
Kolding Sydkredsen;8. Centrum Syd;Nej;1818;63,9
Kolding Sydkredsen;9. Sydbyen;Ja;1770;41,2
Kolding Sydkredsen;9. Sydbyen;Nej;2523;58,8
Kolding Sydkredsen;10. Seest;Ja;1474;44,3
Kolding Sydkredsen;10. Seest;Nej;1857;55,7
Kolding Sydkredsen;11. Dalby/Tved/Rebæk;Ja;1361;56,0
Kolding Sydkredsen;11. Dalby/Tved/Rebæk;Nej;1069;44,0
Kolding Sydkredsen;12. S Bjert/S Stenderup/Vejstrup;Ja;1161;46,9
Kolding Sydkredsen;12. S Bjert/S Stenderup/Vejstrup;Nej;1315;53,1
Kolding Sydkredsen;13. Vonsild;Ja;684;42,0
Kolding Sydkredsen;13. Vonsild;Nej;945;58,0
Kolding Sydkredsen;14. Vamdrup/Hjarup/Ødis;Ja;1602;41,8
Kolding Sydkredsen;14. Vamdrup/Hjarup/Ødis;Nej;2232;58,2
Kolding Sydkredsen;15. Chr.Feld/Stepping/Taps/Hejls;Ja;1623;44,4
Kolding Sydkredsen;15. Chr.Feld/Stepping/Taps/Hejls;Nej;2033;55,6
Haderslevkredsen;1. Gram;Ja;692;42,5
Haderslevkredsen;1. Gram;Nej;938;57,5
Haderslevkredsen;2. Arnum;Ja;177;35,8
Haderslevkredsen;2. Arnum;Nej;318;64,2
Haderslevkredsen;3. Tiset;Ja;50;35,2
Haderslevkredsen;3. Tiset;Nej;92;64,8
Haderslevkredsen;4. Fole;Ja;91;45,5
Haderslevkredsen;4. Fole;Nej;109;54,5
Haderslevkredsen;5. Haderslev Syd-Vest;Ja;899;47,4
Haderslevkredsen;5. Haderslev Syd-Vest;Nej;996;52,6
Haderslevkredsen;6. Haderslev Syd;Ja;636;39,4
Haderslevkredsen;6. Haderslev Syd;Nej;978;60,6
Haderslevkredsen;7. Haderslev Midtby;Ja;929;42,5
Haderslevkredsen;7. Haderslev Midtby;Nej;1257;57,5
Haderslevkredsen;8. Haderslev Vest;Ja;1136;50,0
Haderslevkredsen;8. Haderslev Vest;Nej;1136;50,0
Haderslevkredsen;9. Sommersted;Ja;298;37,1
Haderslevkredsen;9. Sommersted;Nej;505;62,9
Haderslevkredsen;10. Haderslev Nord;Ja;748;45,9
Haderslevkredsen;10. Haderslev Nord;Nej;881;54,1
Haderslevkredsen;11. Haderslev Øst;Ja;694;54,3
Haderslevkredsen;11. Haderslev Øst;Nej;585;45,7
Haderslevkredsen;12. Moltrup;Ja;119;38,0
Haderslevkredsen;12. Moltrup;Nej;194;62,0
Haderslevkredsen;13. Hoptrup;Ja;282;41,6
Haderslevkredsen;13. Hoptrup;Nej;396;58,4
Haderslevkredsen;14. Starup;Ja;687;43,3
Haderslevkredsen;14. Starup;Nej;899;56,7
Haderslevkredsen;15. Vilstrup;Ja;169;39,6
Haderslevkredsen;15. Vilstrup;Nej;258;60,4
Haderslevkredsen;16. Kelstrup;Ja;137;46,8
Haderslevkredsen;16. Kelstrup;Nej;156;53,2
Haderslevkredsen;17. Vonsbæk;Ja;114;43,8
Haderslevkredsen;17. Vonsbæk;Nej;146;56,2
Haderslevkredsen;18. Aastrup;Ja;463;49,0
Haderslevkredsen;18. Aastrup;Nej;482;51,0
Haderslevkredsen;19. Øsby;Ja;364;42,4
Haderslevkredsen;19. Øsby;Nej;494;57,6
Haderslevkredsen;20. Aarø;Ja;48;44,9
Haderslevkredsen;20. Aarø;Nej;59;55,1
Haderslevkredsen;21. Marstrup;Ja;236;45,9
Haderslevkredsen;21. Marstrup;Nej;278;54,1
Haderslevkredsen;22. Halk;Ja;200;48,5
Haderslevkredsen;22. Halk;Nej;212;51,5
Haderslevkredsen;24. Fjelstrup;Ja;306;43,6
Haderslevkredsen;24. Fjelstrup;Nej;396;56,4
Haderslevkredsen;25. Bevtoft;Ja;244;33,9
Haderslevkredsen;25. Bevtoft;Nej;475;66,1
Haderslevkredsen;26. Vojens Øst;Ja;746;37,8
Haderslevkredsen;26. Vojens Øst;Nej;1229;62,2
Haderslevkredsen;28. Vojens Vest;Ja;729;41,8
Haderslevkredsen;28. Vojens Vest;Nej;1013;58,2
Haderslevkredsen;29. Skrydstrup;Ja;215;36,6
Haderslevkredsen;29. Skrydstrup;Nej;372;63,4
Haderslevkredsen;30. Hammelev;Ja;454;51,2
Haderslevkredsen;30. Hammelev;Nej;432;48,8
Haderslevkredsen;31. Jegerup;Ja;121;39,2
Haderslevkredsen;31. Jegerup;Nej;188;60,8
Haderslevkredsen;32. Simmersted;Ja;183;43,0
Haderslevkredsen;32. Simmersted;Nej;243;57,0
Haderslevkredsen;33. Nustrup;Ja;291;46,7
Haderslevkredsen;33. Nustrup;Nej;332;53,3
Haderslevkredsen;34. Oksenvad;Ja;137;42,0
Haderslevkredsen;34. Oksenvad;Nej;189;58,0
Haderslevkredsen;35. Vedsted;Ja;170;35,3
Haderslevkredsen;35. Vedsted;Nej;312;64,7
Haderslevkredsen;36. Over Jerstal;Ja;256;35,2
Haderslevkredsen;36. Over Jerstal;Nej;471;64,8
