Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Socialdemokratiet,198,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Benny Engelbrecht,Socialdemokratiet,223,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Peter Christensen,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jørgen Borum Christiansen,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Tobias Gräs,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ove Jensen,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Karen Johanne Klint,Socialdemokratiet,9,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Anders Kronborg,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Kim Mortensen,Socialdemokratiet,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Bjørn Medom Nielsen,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Grethe H. Nielsen,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Julie Rademacher,Socialdemokratiet,10,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Troels Ravn,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Lise von Seelen,Socialdemokratiet,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Det Radikale Venstre,28,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Stefan Seidler,Det Radikale Venstre,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Kai Bayer,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Bente Dahl,Det Radikale Venstre,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Torben Elsig-Pedersen,Det Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hans-Jørgen Jagd,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henrik Larsen,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,John Pedersen,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Lotte Rod,Det Radikale Venstre,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hans Vestager,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Det Konservative Folkeparti,57,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mikkel Blønd Vestergaard,Det Konservative Folkeparti,54,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Carina Christensen,Det Konservative Folkeparti,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jan Køpke Christensen,Det Konservative Folkeparti,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Michael Nørtoft Frydensbjerg,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Martin Kodahl,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mike Legarth,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Allan Niebuhr,Det Konservative Folkeparti,10,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henrik Nielsen,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Tommy Rachlitz Nielsen,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,René Offersen,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Peter Schlüter,Det Konservative Folkeparti,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henning Schmidt,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henrik Vallø,Det Konservative Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,SF - Socialistisk Folkeparti,34,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jesper Petersen,SF - Socialistisk Folkeparti,23,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Villy Søvndal,SF - Socialistisk Folkeparti,77,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Karina Lorentzen,SF - Socialistisk Folkeparti,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Malene Søgaard,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Pernille Moesby Laursen,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henrik J. Møller,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Bodil Baagø,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mogens Berg,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Einar Olsen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ulla Brandt,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Nina Gabelgaard,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Claus Larsen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Finn T. Hansen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Kristendemokraterne,5,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hans Stengaard Jessen,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,William Bak,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henning Bech-Larsen,Kristendemokraterne,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Vibeke Christensen,Kristendemokraterne,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Knud Erik Hermann,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henning Holm,Kristendemokraterne,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Gunnar Lundsgaard,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Sten Fyhn Mortensen,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mogens Stig Nielsen,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ruth Fibiger Olesen,Kristendemokraterne,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Dansk Folkeparti,190,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jørn Dohrmann,Dansk Folkeparti,92,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mogens Camre,Dansk Folkeparti,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Anita Christensen,Dansk Folkeparti,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Søren E. Christensen,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Allan Steen Hansen,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Søren Krarup,Dansk Folkeparti,25,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jytte Lauridsen,Dansk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Karl Erik Lund,Dansk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Thies Mathiasen,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Bjarne Juel Møller,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Anders Næsby,Dansk Folkeparti,0,Sydjyllands Storkreds
