Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Gram;A;Socialdemokratiet;Listestemmer;116
1. Gram;A;Socialdemokratiet;Henrik Rønnow;148
1. Gram;A;Socialdemokratiet;Søren Rishøj Jakobsen;0
1. Gram;A;Socialdemokratiet;Finn Lykkeskov;8
1. Gram;A;Socialdemokratiet;Lone E. Ravn;9
1. Gram;A;Socialdemokratiet;Jens Christian Gjesing;48
1. Gram;A;Socialdemokratiet;Marie Skødt;11
1. Gram;A;Socialdemokratiet;Maria Damgaard;11
1. Gram;A;Socialdemokratiet;Bo Morthorst Rasmussen;1
1. Gram;A;Socialdemokratiet;Hans Bondo Hansen;1
1. Gram;A;Socialdemokratiet;Bent Vedsted Rønne;0
1. Gram;A;Socialdemokratiet;Karin Anker;6
1. Gram;A;Socialdemokratiet;Dennis Hansen;1
1. Gram;A;Socialdemokratiet;Kim Kabelka;10
1. Gram;A;Socialdemokratiet;Thomas Clausen;1
1. Gram;A;Socialdemokratiet;Claus Michaelsen;1
1. Gram;A;Socialdemokratiet;Torben Pedersen;0
1. Gram;A;Socialdemokratiet;Arne Jepsen;0
1. Gram;A;Socialdemokratiet;Kurt S. Nielsen;6
1. Gram;B;Radikale Venstre;Listestemmer;6
1. Gram;B;Radikale Venstre;Børge Koch, Haderslev;14
1. Gram;B;Radikale Venstre;Karl Erik Olesen, Sønderballe;1
1. Gram;B;Radikale Venstre;Jane Stewart, Ustrup;1
1. Gram;B;Radikale Venstre;Hanne Lene Haugaard, Vilstrup;3
1. Gram;B;Radikale Venstre;Betina Faaborg, Haderslev;0
1. Gram;B;Radikale Venstre;Kristian Kjær, Vojens;4
1. Gram;B;Radikale Venstre;Lars-Ole Thomsen, Vojens;2
1. Gram;B;Radikale Venstre;Søren Nielsen, Haderslev;0
1. Gram;B;Radikale Venstre;Luc Tan Le, Haderslev;0
1. Gram;B;Radikale Venstre;Flemming Pedersen, Haderslev;0
1. Gram;B;Radikale Venstre;André Lyngedal, Haderslev;0
1. Gram;B;Radikale Venstre;Henrik Møller, Haderslev;0
1. Gram;C;Det Konservative Folkeparti;Listestemmer;6
1. Gram;C;Det Konservative Folkeparti;Kjeld Thrane, Haderslev;10
1. Gram;C;Det Konservative Folkeparti;Henrik Mielke Ravn, Haderslev;3
