Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Socialdemokratiet,111,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christel Schaldemose,Socialdemokratiet,184,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Niels Fuglsang,Socialdemokratiet,25,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Marianne Vind,Socialdemokratiet,10,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Magnus Barsøe,Socialdemokratiet,19,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Asser Mortensen,Socialdemokratiet,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mathias Niebuhr,Socialdemokratiet,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Niels Christian Dahl,Socialdemokratiet,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Andi Helbo Sejersen,Socialdemokratiet,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Tayo Lill Andreasen,Socialdemokratiet,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Maria Radoor,Socialdemokratiet,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Radikale Venstre,154,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sigrid Friis,Radikale Venstre,168,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anne Sophie Callesen,Radikale Venstre,23,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Philip Tarning-Andersen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anne-Sofie Sadolin Henningsen,Radikale Venstre,9,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Charlotte Amdi Burgess,Radikale Venstre,5,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kathrine Olldag,Radikale Venstre,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Frederik Aagaard Sørensen,Radikale Venstre,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Hediye Temiz,Radikale Venstre,9,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jens Frost,Radikale Venstre,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,João Møller,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jan Werner Mathiasen,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kim Pagels,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Finn Hartvig Nielsen,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sissel van Run-Kvist,Radikale Venstre,5,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Martin Schepelern,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Michael Flarup,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Asmus Knigge Vilster,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Nikolai Tange,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lars Fogh Mortensen,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lartey Lawson,Radikale Venstre,6,Københavns Omegns Storkreds
