Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Lollandkredsen,1. Errindlev,Partiliste,Socialdemokratiet,30,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Christel Schaldemose,Socialdemokratiet,21,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Niels Fuglsang,Socialdemokratiet,2,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Marianne Vind,Socialdemokratiet,24,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Magnus Barsøe,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Asser Mortensen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Mathias Niebuhr,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Niels Christian Dahl,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Andi Helbo Sejersen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Tayo Lill Andreasen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Maria Radoor,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Partiliste,Radikale Venstre,5,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Sigrid Friis,Radikale Venstre,2,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Anne Sophie Callesen,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Philip Tarning-Andersen,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Anne-Sofie Sadolin Henningsen,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Charlotte Amdi Burgess,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Kathrine Olldag,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Frederik Aagaard Sørensen,Radikale Venstre,0,Sjællands Storkreds
