Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Byen;A;Socialdemokratiet;Listestemmer;159
1. Byen;A;Socialdemokratiet;Simon Hansen, Nykøbing F.;269
1. Byen;A;Socialdemokratiet;Katrine Burmann, Stubbekøbing;32
1. Byen;A;Socialdemokratiet;Dennis Fridthjof, Øster Ulslev;4
1. Byen;A;Socialdemokratiet;Britta Lange, Eskilstrup;46
1. Byen;A;Socialdemokratiet;Martin Pedersen, Nagelsti;3
1. Byen;A;Socialdemokratiet;Heidi Utermøhl, Nykøbing F.;12
1. Byen;A;Socialdemokratiet;Ole Bronné Sørensen, Horbelev;6
1. Byen;A;Socialdemokratiet;Martin Martinsen, Nykøbing F.;14
1. Byen;A;Socialdemokratiet;Henriette Jensen, Nykøbing F.;5
1. Byen;A;Socialdemokratiet;Sabrina Håkonsson, Nykøbing F.;6
1. Byen;A;Socialdemokratiet;Andreas Green, Nykøbing F.;9
1. Byen;A;Socialdemokratiet;Stefan la Fata, Nykøbing F.;9
1. Byen;A;Socialdemokratiet;Yavuz Sari, Nykøbing F.;22
1. Byen;A;Socialdemokratiet;Finn Jensen, Idestrup;7
1. Byen;A;Socialdemokratiet;Jackie Lehmann Hansen, Nykøbing F.;10
1. Byen;A;Socialdemokratiet;Henning Tønning, Sakskøbing;2
1. Byen;A;Socialdemokratiet;Almin Gabela, Sakskøbing;9
1. Byen;A;Socialdemokratiet;Erik Damgaard, Gedesby;1
1. Byen;A;Socialdemokratiet;Morten Koborg, Nr. Ørslev;1
1. Byen;A;Socialdemokratiet;Flemming Engler, Nykøbing F.;6
1. Byen;A;Socialdemokratiet;Harald Pedersen, Stubbekøbing;1
1. Byen;B;Radikale Venstre;Listestemmer;9
1. Byen;B;Radikale Venstre;Thomas Baark;13
1. Byen;B;Radikale Venstre;Trine Termann;16
1. Byen;B;Radikale Venstre;Christian Nyborg Mortensen;4
1. Byen;B;Radikale Venstre;Jes V. Larsen;3
1. Byen;C;Det Konservative Folkeparti;Listestemmer;23
1. Byen;C;Det Konservative Folkeparti;Johannes Kristensen, Radsted;70
1. Byen;C;Det Konservative Folkeparti;Emma Holm, Nykøbing F.;29
1. Byen;C;Det Konservative Folkeparti;Anders Stausholm, Nykøbing F.;18
1. Byen;C;Det Konservative Folkeparti;Anne Rosenkilde Ebbe, Nørre Alslev;3
1. Byen;C;Det Konservative Folkeparti;Nick Lyng, Nørre Alslev;1
1. Byen;C;Det Konservative Folkeparti;Dennis Stentebjerg-Czuba, Sakskøbing;3
1. Byen;C;Det Konservative Folkeparti;Nils Eske Smidemann, Radsted;2
1. Byen;C;Det Konservative Folkeparti;Vibeke Hellmann, Orehoved;1
1. Byen;C;Det Konservative Folkeparti;Thomas Christoffersen, Nykøbing F.;5
1. Byen;C;Det Konservative Folkeparti;Michael René Nielsen, Nykøbing F.;5
1. Byen;E;Lars Erdmanns Liste;Listestemmer;1
1. Byen;E;Lars Erdmanns Liste;Lars Erdmann, Horbelev;0
1. Byen;F;SF - Socialistisk Folkeparti;Listestemmer;85
1. Byen;F;SF - Socialistisk Folkeparti;Henrik Steen Jensen;73
1. Byen;F;SF - Socialistisk Folkeparti;Annemette Schønberg Johnsen;46
1. Byen;F;SF - Socialistisk Folkeparti;Tobias Dabelsteen;18
1. Byen;F;SF - Socialistisk Folkeparti;Lene Hatt;40
1. Byen;F;SF - Socialistisk Folkeparti;Joan Kragh;29
1. Byen;F;SF - Socialistisk Folkeparti;Claus Riemann;2
1. Byen;F;SF - Socialistisk Folkeparti;Ane Riise-Knudsen;1
1. Byen;F;SF - Socialistisk Folkeparti;Annie Larsen;5
1. Byen;F;SF - Socialistisk Folkeparti;Mette Vallentin;1
1. Byen;G;Dit Guldborgsund;Listestemmer;5
1. Byen;G;Dit Guldborgsund;Chris Veber;6
