Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Byen;A;Socialdemokratiet;Listestemmer;699
1. Byen;A;Socialdemokratiet;Curt Sørensen, Svendborg;580
1. Byen;A;Socialdemokratiet;Flemming Madsen, Svendborg;119
1. Byen;A;Socialdemokratiet;Hanne Klit, Svendborg;123
1. Byen;A;Socialdemokratiet;Christian Kaastrup, Svendborg;31
1. Byen;A;Socialdemokratiet;Grete Schødts, Svendborg;157
1. Byen;A;Socialdemokratiet;Bo Hansen, Svendborg;90
1. Byen;A;Socialdemokratiet;Gert Rasmussen, Vejstrup;39
1. Byen;A;Socialdemokratiet;Philip Nordstrøm, Skårup;41
1. Byen;A;Socialdemokratiet;Pia Dam, Svendborg;122
1. Byen;A;Socialdemokratiet;Torben Jensen, Svendborg;33
1. Byen;A;Socialdemokratiet;Claus Krossteig Rasmussen, Svendb.;24
1. Byen;A;Socialdemokratiet;Torben Lønberg, Oure;4
1. Byen;A;Socialdemokratiet;Maj Stillinger, Svendborg;20
1. Byen;A;Socialdemokratiet;Kim Christiansen, Svendborg;23
1. Byen;A;Socialdemokratiet;Bjarne Hansen, Svendborg;50
1. Byen;A;Socialdemokratiet;Frederik Madsen, Svendborg;48
1. Byen;A;Socialdemokratiet;Tobias Dabelsteen, Svendborg;25
1. Byen;A;Socialdemokratiet;Thomas Mathiasen, Svendborg;22
1. Byen;A;Socialdemokratiet;Hanne Skaalum, Svendborg;31
1. Byen;A;Socialdemokratiet;Torben Frost, Stenstrup;2
1. Byen;A;Socialdemokratiet;Torben Sørensen, Skårup;9
1. Byen;A;Socialdemokratiet;Jørn-Iver Beck, Svendborg;43
1. Byen;A;Socialdemokratiet;Gitte Eisenreich, Svendborg;25
1. Byen;A;Socialdemokratiet;Kathrine Stensgaard, Ø. Skerninge;4
1. Byen;A;Socialdemokratiet;Rita Pilgaard Nielsen, Svendborg;6
1. Byen;A;Socialdemokratiet;Rikke Fredeløkke, Svendborg;15
1. Byen;A;Socialdemokratiet;Birthe Stjernegaard, Svendborg;3
1. Byen;A;Socialdemokratiet;Flemming Juul, Svendborg;8
1. Byen;B;Det Radikale Venstre;Listestemmer;62
1. Byen;B;Det Radikale Venstre;Peter Frisk, Tåsinge;38
1. Byen;B;Det Radikale Venstre;Mai-Britt Schultz, Tåsinge;32
1. Byen;B;Det Radikale Venstre;Christian Leth, Svendborg;2
1. Byen;B;Det Radikale Venstre;Kristina Siig, Skårup;3
1. Byen;B;Det Radikale Venstre;Jonas Juul, Thurø;4
1. Byen;B;Det Radikale Venstre;Merete Visbjerg, V. Skerninge;9
1. Byen;B;Det Radikale Venstre;Peder Bo, Svendborg;5
1. Byen;B;Det Radikale Venstre;Søren Bach, Lundeborg;1
1. Byen;B;Det Radikale Venstre;Ketty Matthisson, Svendborg;2
1. Byen;B;Det Radikale Venstre;J.C. Houborg, Svendborg;3
1. Byen;B;Det Radikale Venstre;Svend Jensen, Thurø;1
1. Byen;C;Det Konservative Folkeparti;Listestemmer;137
1. Byen;C;Det Konservative Folkeparti;Jørgen Lundsgaard;273
1. Byen;C;Det Konservative Folkeparti;Henrik Nielsen;92
1. Byen;C;Det Konservative Folkeparti;Hans Ole Olsen;7
1. Byen;C;Det Konservative Folkeparti;Inge Drost;28
1. Byen;C;Det Konservative Folkeparti;Ove Engstrøm;73
1. Byen;C;Det Konservative Folkeparti;Jørgen Kock;6
1. Byen;C;Det Konservative Folkeparti;Dieter Schumann;1
1. Byen;C;Det Konservative Folkeparti;Medhat Khattab;35
1. Byen;C;Det Konservative Folkeparti;Mie Larsen;8
1. Byen;C;Det Konservative Folkeparti;Klaus Rosenbøl;4
1. Byen;C;Det Konservative Folkeparti;Per Lynge Jensen;9
1. Byen;F;SF - Socialistisk Folkeparti;Listestemmer;642
1. Byen;F;SF - Socialistisk Folkeparti;Bruno Hansen, Svendborg;170
1. Byen;F;SF - Socialistisk Folkeparti;Masoum Moradi, Stenstrup;179
1. Byen;F;SF - Socialistisk Folkeparti;Mogens Stampe, Gudbjerg;20
1. Byen;F;SF - Socialistisk Folkeparti;Bente Bondebjerg, Svendborg;131
1. Byen;F;SF - Socialistisk Folkeparti;Renée Hamilton, Svendborg;29
1. Byen;F;SF - Socialistisk Folkeparti;Carsten Harbøll, Svendborg;25
1. Byen;F;SF - Socialistisk Folkeparti;Søren Andersen, Svendborg;24
1. Byen;F;SF - Socialistisk Folkeparti;Lea Poulsen, Svendborg;54
1. Byen;F;SF - Socialistisk Folkeparti;Annelise Bruun, Svendborg;12
