Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Randers Nordkredsen,5. Havndalhallen,Partiliste,Socialdemokratiet,143
Randers Nordkredsen,5. Havndalhallen,Malte Larsen,Socialdemokratiet,132
Randers Nordkredsen,5. Havndalhallen,Camilla Fabricius,Socialdemokratiet,4
Randers Nordkredsen,5. Havndalhallen,Dorthe Hindborg,Socialdemokratiet,1
Randers Nordkredsen,5. Havndalhallen,Daniel Toft Jakobsen,Socialdemokratiet,0
Randers Nordkredsen,5. Havndalhallen,Leif Lahn Jensen,Socialdemokratiet,4
Randers Nordkredsen,5. Havndalhallen,Jens Joel,Socialdemokratiet,4
Randers Nordkredsen,5. Havndalhallen,Thomas Monberg,Socialdemokratiet,1
Randers Nordkredsen,5. Havndalhallen,Thyge Risvig,Socialdemokratiet,0
Randers Nordkredsen,5. Havndalhallen,Iben Sønderup,Socialdemokratiet,9
Randers Nordkredsen,5. Havndalhallen,Anna Thusgård,Socialdemokratiet,0
Randers Nordkredsen,5. Havndalhallen,Nicolai Wammen,Socialdemokratiet,16
Randers Nordkredsen,5. Havndalhallen,Partiliste,Radikale Venstre,5
Randers Nordkredsen,5. Havndalhallen,Rebecca Marie Johansson,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Susan Kronborg,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Mia Nybo,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Katrine Robsøe,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Hanne Roed,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Andreas Steenberg,Radikale Venstre,0
Randers Nordkredsen,5. Havndalhallen,Frederik Aagaard Sørensen,Radikale Venstre,1
Randers Nordkredsen,5. Havndalhallen,Rune Christiansen,Radikale Venstre,1
Randers Nordkredsen,5. Havndalhallen,Partiliste,Det Konservative Folkeparti,9
Randers Nordkredsen,5. Havndalhallen,Frederikke Noa Jung,Det Konservative Folkeparti,3
Randers Nordkredsen,5. Havndalhallen,Isabella Arendt,Det Konservative Folkeparti,2
Randers Nordkredsen,5. Havndalhallen,Lotte Friis Böing,Det Konservative Folkeparti,1
Randers Nordkredsen,5. Havndalhallen,Kristian Damsgaard,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Charlotte Green,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Mona Juul,Det Konservative Folkeparti,4
Randers Nordkredsen,5. Havndalhallen,Marcus Knuth,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Anders Krojgaard Lund,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Klaus Nyengaard,Det Konservative Folkeparti,4
Randers Nordkredsen,5. Havndalhallen,Per Urban Olsen,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Heidi Printzen,Det Konservative Folkeparti,1
Randers Nordkredsen,5. Havndalhallen,Søren Vanting,Det Konservative Folkeparti,0
Randers Nordkredsen,5. Havndalhallen,Partiliste,Nye Borgerlige,16
Randers Nordkredsen,5. Havndalhallen,Lars Boje Mathiesen,Nye Borgerlige,51
Randers Nordkredsen,5. Havndalhallen,Lars Axel Nielsen,Nye Borgerlige,2
Randers Nordkredsen,5. Havndalhallen,Jes Halfdan,Nye Borgerlige,0
Randers Nordkredsen,5. Havndalhallen,Karina Kirk,Nye Borgerlige,1
Randers Nordkredsen,5. Havndalhallen,Jens K. Lundager,Nye Borgerlige,0
Randers Nordkredsen,5. Havndalhallen,Inger-Marie Tryde,Nye Borgerlige,0
Randers Nordkredsen,5. Havndalhallen,Partiliste,SF - Socialistisk Folkeparti,20
