Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,Socialdemokratiet,1117
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Nicolai Wammen,Socialdemokratiet,461
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Camilla Fabricius,Socialdemokratiet,126
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Dorthe Hindborg,Socialdemokratiet,15
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Daniel Toft Jakobsen,Socialdemokratiet,25
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Leif Lahn Jensen,Socialdemokratiet,19
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Jens Joel,Socialdemokratiet,178
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Malte Larsen,Socialdemokratiet,5
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Thomas Monberg,Socialdemokratiet,5
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Thyge Risvig,Socialdemokratiet,0
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Iben Sønderup,Socialdemokratiet,4
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Anna Thusgård,Socialdemokratiet,103
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,Radikale Venstre,600
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Susan Kronborg,Radikale Venstre,68
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Mia Nybo,Radikale Venstre,61
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Katrine Robsøe,Radikale Venstre,279
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Hanne Roed,Radikale Venstre,21
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Andreas Steenberg,Radikale Venstre,77
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Frederik Aagaard Sørensen,Radikale Venstre,58
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Rune Christiansen,Radikale Venstre,49
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Rebecca Marie Johansson,Radikale Venstre,16
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,Det Konservative Folkeparti,295
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Marcus Knuth,Det Konservative Folkeparti,64
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Isabella Arendt,Det Konservative Folkeparti,56
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Lotte Friis Böing,Det Konservative Folkeparti,13
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Kristian Damsgaard,Det Konservative Folkeparti,6
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Charlotte Green,Det Konservative Folkeparti,22
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Frederikke Noa Jung,Det Konservative Folkeparti,3
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Mona Juul,Det Konservative Folkeparti,112
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Anders Krojgaard Lund,Det Konservative Folkeparti,4
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Klaus Nyengaard,Det Konservative Folkeparti,2
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Per Urban Olsen,Det Konservative Folkeparti,3
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Heidi Printzen,Det Konservative Folkeparti,12
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Søren Vanting,Det Konservative Folkeparti,2
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,Nye Borgerlige,50
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Lars Boje Mathiesen,Nye Borgerlige,60
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Inger-Marie Tryde,Nye Borgerlige,0
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Jes Halfdan,Nye Borgerlige,3
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Karina Kirk,Nye Borgerlige,2
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Jens K. Lundager,Nye Borgerlige,0
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Lars Axel Nielsen,Nye Borgerlige,0
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,SF - Socialistisk Folkeparti,894
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Kirsten Normann Andersen,SF - Socialistisk Folkeparti,244
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,50
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Rasmus Nordqvist,SF - Socialistisk Folkeparti,54
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Sofie Lippert,SF - Socialistisk Folkeparti,117
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Anna Brændemose,SF - Socialistisk Folkeparti,108
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Morten Siig Henriksen,SF - Socialistisk Folkeparti,24
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Charlotte Vindeløv,SF - Socialistisk Folkeparti,14
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Søren Lahn Sloth,SF - Socialistisk Folkeparti,7
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Partiliste,Liberal Alliance,234
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Alex Vanopslagh,Liberal Alliance,1227
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Jens Meilvang,Liberal Alliance,6
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Louise Brown,Liberal Alliance,19
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Morten Kolbe Thomsen,Liberal Alliance,2
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Lisa Perkins,Liberal Alliance,2
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Nicolai Wang,Liberal Alliance,5
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Ditte Wedege,Liberal Alliance,1
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Line Brændgaard,Liberal Alliance,3
Aarhus Sydkredsen,1. Frederiksbjerghallerne,Steffen Georg Jespersen,Liberal Alliance,0
