Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Socialdemokratiet,108,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Dan Jørgensen,Socialdemokratiet,224,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Britta Thomsen,Socialdemokratiet,25,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christel Schaldemose,Socialdemokratiet,69,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ole Christensen,Socialdemokratiet,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Claus Larsen-Jensen,Socialdemokratiet,12,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Hüseyin Arac,Socialdemokratiet,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Malou Lunderød,Socialdemokratiet,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Einer Lyduch,Socialdemokratiet,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mikkel Schøler,Socialdemokratiet,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Henning A. Jensen,Socialdemokratiet,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Det Radikale Venstre,91,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sofie Carsten Nielsen,Det Radikale Venstre,205,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Johannes Lebech,Det Radikale Venstre,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lotte Rod,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anna Mee Allerslev,Det Radikale Venstre,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Stefan Seidler,Det Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kristina Siig,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jakob Erle,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anne Elizabeth Kamstrup,Det Radikale Venstre,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christian Kjølhede,Det Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lasse Holm Grønning,Det Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Claus Brandt Rasmussen,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Birger Nissen,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Morten Kirk Jensen,Det Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Det Konservative Folkeparti,220,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Bendt Bendtsen,Det Konservative Folkeparti,383,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christian Wedell-Neergaard,Det Konservative Folkeparti,27,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Pernille Høxbro,Det Konservative Folkeparti,28,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mette Abildgaard,Det Konservative Folkeparti,85,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Tove Videbæk,Det Konservative Folkeparti,22,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Peter Norsk,Det Konservative Folkeparti,61,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Thomas Krarup,Det Konservative Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jan Køpke Christensen,Det Konservative Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Julie Broe,Det Konservative Folkeparti,19,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Michael Christensen,Det Konservative Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Karsten Skawbo-Jensen,Det Konservative Folkeparti,9,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ole Brøkner,Det Konservative Folkeparti,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,SF - Socialistisk Folkeparti,77,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Margrete Auken,SF - Socialistisk Folkeparti,252,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Emilie Turunen,SF - Socialistisk Folkeparti,42,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Fathi El-Abed,SF - Socialistisk Folkeparti,11,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ole Riisgaard,SF - Socialistisk Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christine Sidenius,SF - Socialistisk Folkeparti,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Marwan Zobi,SF - Socialistisk Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Hans Okholm,SF - Socialistisk Folkeparti,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sanne Schroll,SF - Socialistisk Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sidsel Homann,SF - Socialistisk Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Einar Olsen,SF - Socialistisk Folkeparti,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Karen Touborg,SF - Socialistisk Folkeparti,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Liberal Alliance,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Benjamin Dickow,Liberal Alliance,32,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Filip Berghamar,Liberal Alliance,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Peter Hjortkjær Jørgensen,Liberal Alliance,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,JuniBevægelsen,26,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Hanne Dahl,JuniBevægelsen,36,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Keld Albrechtsen,JuniBevægelsen,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Inger-Marie Tryde Martensen,JuniBevægelsen,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Erik Bach,JuniBevægelsen,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Pia Raug,JuniBevægelsen,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,C. Johan Gaunitz,JuniBevægelsen,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Rasmus Paludan,JuniBevægelsen,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Folkebevægelsen mod EU,39,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Søren Søndergaard,Folkebevægelsen mod EU,105,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ditte Staun,Folkebevægelsen mod EU,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Rina Ronja Kari,Folkebevægelsen mod EU,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Karina Rohr Sørensen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christian Juhl,Folkebevægelsen mod EU,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kirsten Annette Christensen,Folkebevægelsen mod EU,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mehmet Aksoy,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Hans Henrik Larsen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sven Skovmand,Folkebevægelsen mod EU,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ole Nors Nielsen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jørgen Grøn,Folkebevægelsen mod EU,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jaleh Tavakoli,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Thorkil Sohn,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Søren Kolstrup,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Povl Kristensen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Johanne Langdal Kristiansen,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Keld Hvalsø Nedergaard,Folkebevægelsen mod EU,0,Københavns Omegns Storkreds
