Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Socialdemokratiet,217,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Dan Jørgensen,Socialdemokratiet,388,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Britta Thomsen,Socialdemokratiet,38,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Christel Schaldemose,Socialdemokratiet,36,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ole Christensen,Socialdemokratiet,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Claus Larsen-Jensen,Socialdemokratiet,14,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Hüseyin Arac,Socialdemokratiet,6,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Malou Lunderød,Socialdemokratiet,23,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Einer Lyduch,Socialdemokratiet,4,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Mikkel Schøler,Socialdemokratiet,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Henning A. Jensen,Socialdemokratiet,4,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Det Radikale Venstre,65,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Sofie Carsten Nielsen,Det Radikale Venstre,128,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Johannes Lebech,Det Radikale Venstre,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Lotte Rod,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Anna Mee Allerslev,Det Radikale Venstre,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Stefan Seidler,Det Radikale Venstre,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Kristina Siig,Det Radikale Venstre,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Jakob Erle,Det Radikale Venstre,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Anne Elizabeth Kamstrup,Det Radikale Venstre,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Christian Kjølhede,Det Radikale Venstre,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Lasse Holm Grønning,Det Radikale Venstre,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Claus Brandt Rasmussen,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Birger Nissen,Det Radikale Venstre,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Morten Kirk Jensen,Det Radikale Venstre,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Det Konservative Folkeparti,81,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Bendt Bendtsen,Det Konservative Folkeparti,245,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Christian Wedell-Neergaard,Det Konservative Folkeparti,6,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Pernille Høxbro,Det Konservative Folkeparti,10,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Mette Abildgaard,Det Konservative Folkeparti,88,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Tove Videbæk,Det Konservative Folkeparti,26,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Peter Norsk,Det Konservative Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Thomas Krarup,Det Konservative Folkeparti,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Jan Køpke Christensen,Det Konservative Folkeparti,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Julie Broe,Det Konservative Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Michael Christensen,Det Konservative Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Karsten Skawbo-Jensen,Det Konservative Folkeparti,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ole Brøkner,Det Konservative Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,SF - Socialistisk Folkeparti,193,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Margrete Auken,SF - Socialistisk Folkeparti,457,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Emilie Turunen,SF - Socialistisk Folkeparti,70,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Fathi El-Abed,SF - Socialistisk Folkeparti,14,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ole Riisgaard,SF - Socialistisk Folkeparti,3,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Christine Sidenius,SF - Socialistisk Folkeparti,11,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Marwan Zobi,SF - Socialistisk Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Meta Fuglsang,SF - Socialistisk Folkeparti,6,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Hans Okholm,SF - Socialistisk Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Sanne Schroll,SF - Socialistisk Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Sidsel Homann,SF - Socialistisk Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Einar Olsen,SF - Socialistisk Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Karen Touborg,SF - Socialistisk Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Liberal Alliance,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Benjamin Dickow,Liberal Alliance,26,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Filip Berghamar,Liberal Alliance,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Peter Hjortkjær Jørgensen,Liberal Alliance,3,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,JuniBevægelsen,35,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Hanne Dahl,JuniBevægelsen,59,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Keld Albrechtsen,JuniBevægelsen,6,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Inger-Marie Tryde Martensen,JuniBevægelsen,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Erik Bach,JuniBevægelsen,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Pia Raug,JuniBevægelsen,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,C. Johan Gaunitz,JuniBevægelsen,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Rasmus Paludan,JuniBevægelsen,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Folkebevægelsen mod EU,87,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Søren Søndergaard,Folkebevægelsen mod EU,289,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ditte Staun,Folkebevægelsen mod EU,22,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Rina Ronja Kari,Folkebevægelsen mod EU,8,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Karina Rohr Sørensen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Christian Juhl,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Kirsten Annette Christensen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Mehmet Aksoy,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Hans Henrik Larsen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Sven Skovmand,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ole Nors Nielsen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Jørgen Grøn,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Jaleh Tavakoli,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Thorkil Sohn,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Søren Kolstrup,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Povl Kristensen,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Johanne Langdal Kristiansen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Keld Hvalsø Nedergaard,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Ebba Bigler,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Mette Langdal,Folkebevægelsen mod EU,2,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Partiliste,Dansk Folkeparti,93,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Morten Messerschmidt,Dansk Folkeparti,423,Nordsjællands Storkreds
Helsingørkredsen,1. Helsingør Hallen,Kenneth Kristensen Berth,Dansk Folkeparti,5,Nordsjællands Storkreds
