Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Socialdemokratiet,461,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Dan Jørgensen,Socialdemokratiet,711,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Britta Thomsen,Socialdemokratiet,94,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christel Schaldemose,Socialdemokratiet,148,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ole Christensen,Socialdemokratiet,4,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Claus Larsen-Jensen,Socialdemokratiet,28,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Hüseyin Arac,Socialdemokratiet,16,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Malou Lunderød,Socialdemokratiet,21,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Einer Lyduch,Socialdemokratiet,3,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Mikkel Schøler,Socialdemokratiet,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Henning A. Jensen,Socialdemokratiet,4,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Det Radikale Venstre,240,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Sofie Carsten Nielsen,Det Radikale Venstre,506,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Johannes Lebech,Det Radikale Venstre,25,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Lotte Rod,Det Radikale Venstre,10,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Anna Mee Allerslev,Det Radikale Venstre,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Stefan Seidler,Det Radikale Venstre,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Kristina Siig,Det Radikale Venstre,3,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Jakob Erle,Det Radikale Venstre,7,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Anne Elizabeth Kamstrup,Det Radikale Venstre,5,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christian Kjølhede,Det Radikale Venstre,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Lasse Holm Grønning,Det Radikale Venstre,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Claus Brandt Rasmussen,Det Radikale Venstre,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Birger Nissen,Det Radikale Venstre,0,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Morten Kirk Jensen,Det Radikale Venstre,2,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Det Konservative Folkeparti,232,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Bendt Bendtsen,Det Konservative Folkeparti,288,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christian Wedell-Neergaard,Det Konservative Folkeparti,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Pernille Høxbro,Det Konservative Folkeparti,33,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Mette Abildgaard,Det Konservative Folkeparti,49,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Tove Videbæk,Det Konservative Folkeparti,47,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Peter Norsk,Det Konservative Folkeparti,32,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Thomas Krarup,Det Konservative Folkeparti,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Jan Køpke Christensen,Det Konservative Folkeparti,12,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Julie Broe,Det Konservative Folkeparti,11,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Michael Christensen,Det Konservative Folkeparti,11,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Karsten Skawbo-Jensen,Det Konservative Folkeparti,8,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ole Brøkner,Det Konservative Folkeparti,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,SF - Socialistisk Folkeparti,720,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Margrete Auken,SF - Socialistisk Folkeparti,932,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Emilie Turunen,SF - Socialistisk Folkeparti,335,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Fathi El-Abed,SF - Socialistisk Folkeparti,69,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ole Riisgaard,SF - Socialistisk Folkeparti,17,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christine Sidenius,SF - Socialistisk Folkeparti,29,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Marwan Zobi,SF - Socialistisk Folkeparti,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,3,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Meta Fuglsang,SF - Socialistisk Folkeparti,17,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Hans Okholm,SF - Socialistisk Folkeparti,8,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Sanne Schroll,SF - Socialistisk Folkeparti,4,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Sidsel Homann,SF - Socialistisk Folkeparti,11,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Einar Olsen,SF - Socialistisk Folkeparti,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Karen Touborg,SF - Socialistisk Folkeparti,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Liberal Alliance,14,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Benjamin Dickow,Liberal Alliance,62,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Filip Berghamar,Liberal Alliance,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Peter Hjortkjær Jørgensen,Liberal Alliance,3,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,JuniBevægelsen,81,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Hanne Dahl,JuniBevægelsen,130,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Keld Albrechtsen,JuniBevægelsen,8,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Inger-Marie Tryde Martensen,JuniBevægelsen,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Erik Bach,JuniBevægelsen,0,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Pia Raug,JuniBevægelsen,5,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,C. Johan Gaunitz,JuniBevægelsen,1,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Rasmus Paludan,JuniBevægelsen,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Folkebevægelsen mod EU,212,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Søren Søndergaard,Folkebevægelsen mod EU,601,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ditte Staun,Folkebevægelsen mod EU,25,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Rina Ronja Kari,Folkebevægelsen mod EU,13,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Karina Rohr Sørensen,Folkebevægelsen mod EU,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christian Juhl,Folkebevægelsen mod EU,2,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Kirsten Annette Christensen,Folkebevægelsen mod EU,3,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Mehmet Aksoy,Folkebevægelsen mod EU,2,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Hans Henrik Larsen,Folkebevægelsen mod EU,2,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Sven Skovmand,Folkebevægelsen mod EU,2,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ole Nors Nielsen,Folkebevægelsen mod EU,1,Københavns Storkreds
