Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Partiliste,Socialdemokratiet,499,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Dan Jørgensen,Socialdemokratiet,1207,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Britta Thomsen,Socialdemokratiet,57,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Christel Schaldemose,Socialdemokratiet,77,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Ole Christensen,Socialdemokratiet,5,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Claus Larsen-Jensen,Socialdemokratiet,3,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Hüseyin Arac,Socialdemokratiet,40,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Malou Lunderød,Socialdemokratiet,22,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Einer Lyduch,Socialdemokratiet,1,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Mikkel Schøler,Socialdemokratiet,14,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Henning A. Jensen,Socialdemokratiet,3,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Partiliste,Det Radikale Venstre,217,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Sofie Carsten Nielsen,Det Radikale Venstre,304,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Johannes Lebech,Det Radikale Venstre,25,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Lotte Rod,Det Radikale Venstre,9,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Anna Mee Allerslev,Det Radikale Venstre,5,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Stefan Seidler,Det Radikale Venstre,3,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Kristina Siig,Det Radikale Venstre,3,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Jakob Erle,Det Radikale Venstre,4,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Anne Elizabeth Kamstrup,Det Radikale Venstre,9,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Christian Kjølhede,Det Radikale Venstre,2,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Lasse Holm Grønning,Det Radikale Venstre,4,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Claus Brandt Rasmussen,Det Radikale Venstre,0,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Birger Nissen,Det Radikale Venstre,0,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Morten Kirk Jensen,Det Radikale Venstre,2,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Partiliste,Det Konservative Folkeparti,199,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Bendt Bendtsen,Det Konservative Folkeparti,469,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Christian Wedell-Neergaard,Det Konservative Folkeparti,13,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Pernille Høxbro,Det Konservative Folkeparti,22,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Mette Abildgaard,Det Konservative Folkeparti,86,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Tove Videbæk,Det Konservative Folkeparti,48,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Peter Norsk,Det Konservative Folkeparti,2,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Thomas Krarup,Det Konservative Folkeparti,2,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Jan Køpke Christensen,Det Konservative Folkeparti,8,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Julie Broe,Det Konservative Folkeparti,10,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Michael Christensen,Det Konservative Folkeparti,2,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Karsten Skawbo-Jensen,Det Konservative Folkeparti,5,Østjyllands Storkreds
Aarhus Sydkredsen,1. Frederiksbjerg Hallerne,Ole Brøkner,Det Konservative Folkeparti,6,Østjyllands Storkreds
