Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Socialdemokratiet,293,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Dan Jørgensen,Socialdemokratiet,543,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Britta Thomsen,Socialdemokratiet,32,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christel Schaldemose,Socialdemokratiet,195,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Christensen,Socialdemokratiet,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Claus Larsen-Jensen,Socialdemokratiet,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Hüseyin Arac,Socialdemokratiet,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Malou Lunderød,Socialdemokratiet,10,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Einer Lyduch,Socialdemokratiet,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mikkel Schøler,Socialdemokratiet,43,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Henning A. Jensen,Socialdemokratiet,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Det Radikale Venstre,74,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sofie Carsten Nielsen,Det Radikale Venstre,125,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Johannes Lebech,Det Radikale Venstre,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Lotte Rod,Det Radikale Venstre,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anna Mee Allerslev,Det Radikale Venstre,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Stefan Seidler,Det Radikale Venstre,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Kristina Siig,Det Radikale Venstre,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jakob Erle,Det Radikale Venstre,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anne Elizabeth Kamstrup,Det Radikale Venstre,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Kjølhede,Det Radikale Venstre,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Lasse Holm Grønning,Det Radikale Venstre,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Claus Brandt Rasmussen,Det Radikale Venstre,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Birger Nissen,Det Radikale Venstre,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Morten Kirk Jensen,Det Radikale Venstre,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Det Konservative Folkeparti,110,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Bendt Bendtsen,Det Konservative Folkeparti,369,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Wedell-Neergaard,Det Konservative Folkeparti,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Pernille Høxbro,Det Konservative Folkeparti,7,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mette Abildgaard,Det Konservative Folkeparti,25,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Tove Videbæk,Det Konservative Folkeparti,14,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Peter Norsk,Det Konservative Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Thomas Krarup,Det Konservative Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jan Køpke Christensen,Det Konservative Folkeparti,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Julie Broe,Det Konservative Folkeparti,82,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Michael Christensen,Det Konservative Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karsten Skawbo-Jensen,Det Konservative Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Brøkner,Det Konservative Folkeparti,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,SF - Socialistisk Folkeparti,364,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Margrete Auken,SF - Socialistisk Folkeparti,476,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Emilie Turunen,SF - Socialistisk Folkeparti,142,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Fathi El-Abed,SF - Socialistisk Folkeparti,34,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Riisgaard,SF - Socialistisk Folkeparti,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christine Sidenius,SF - Socialistisk Folkeparti,14,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Marwan Zobi,SF - Socialistisk Folkeparti,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Meta Fuglsang,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Hans Okholm,SF - Socialistisk Folkeparti,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sanne Schroll,SF - Socialistisk Folkeparti,11,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sidsel Homann,SF - Socialistisk Folkeparti,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Einar Olsen,SF - Socialistisk Folkeparti,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karen Touborg,SF - Socialistisk Folkeparti,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Liberal Alliance,13,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Benjamin Dickow,Liberal Alliance,38,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Filip Berghamar,Liberal Alliance,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Peter Hjortkjær Jørgensen,Liberal Alliance,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,JuniBevægelsen,50,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Hanne Dahl,JuniBevægelsen,68,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Keld Albrechtsen,JuniBevægelsen,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Inger-Marie Tryde Martensen,JuniBevægelsen,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Erik Bach,JuniBevægelsen,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Pia Raug,JuniBevægelsen,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,C. Johan Gaunitz,JuniBevægelsen,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rasmus Paludan,JuniBevægelsen,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Folkebevægelsen mod EU,101,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Søren Søndergaard,Folkebevægelsen mod EU,229,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ditte Staun,Folkebevægelsen mod EU,11,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rina Ronja Kari,Folkebevægelsen mod EU,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karina Rohr Sørensen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Juhl,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Kirsten Annette Christensen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mehmet Aksoy,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Hans Henrik Larsen,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sven Skovmand,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Nors Nielsen,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jørgen Grøn,Folkebevægelsen mod EU,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jaleh Tavakoli,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Thorkil Sohn,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Søren Kolstrup,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Povl Kristensen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Johanne Langdal Kristiansen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Keld Hvalsø Nedergaard,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ebba Bigler,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mette Langdal,Folkebevægelsen mod EU,0,Fyns Storkreds
