Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Socialdemokratiet,72,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Dan Jørgensen,Socialdemokratiet,100,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Britta Thomsen,Socialdemokratiet,13,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Christel Schaldemose,Socialdemokratiet,61,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ole Christensen,Socialdemokratiet,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Claus Larsen-Jensen,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hüseyin Arac,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Malou Lunderød,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Einer Lyduch,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mikkel Schøler,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Henning A. Jensen,Socialdemokratiet,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Det Radikale Venstre,11,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Sofie Carsten Nielsen,Det Radikale Venstre,11,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Johannes Lebech,Det Radikale Venstre,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Lotte Rod,Det Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Anna Mee Allerslev,Det Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Stefan Seidler,Det Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Kristina Siig,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jakob Erle,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Anne Elizabeth Kamstrup,Det Radikale Venstre,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Christian Kjølhede,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Lasse Holm Grønning,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Claus Brandt Rasmussen,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Birger Nissen,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Morten Kirk Jensen,Det Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Det Konservative Folkeparti,17,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Bendt Bendtsen,Det Konservative Folkeparti,110,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Christian Wedell-Neergaard,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Pernille Høxbro,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Mette Abildgaard,Det Konservative Folkeparti,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Tove Videbæk,Det Konservative Folkeparti,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Peter Norsk,Det Konservative Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Thomas Krarup,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Jan Køpke Christensen,Det Konservative Folkeparti,9,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Julie Broe,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Michael Christensen,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Karsten Skawbo-Jensen,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ole Brøkner,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,SF - Socialistisk Folkeparti,44,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Margrete Auken,SF - Socialistisk Folkeparti,62,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Emilie Turunen,SF - Socialistisk Folkeparti,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Fathi El-Abed,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Ole Riisgaard,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Christine Sidenius,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Marwan Zobi,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hans Okholm,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Sanne Schroll,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Sidsel Homann,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Einar Olsen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Karen Touborg,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,Liberal Alliance,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Benjamin Dickow,Liberal Alliance,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Filip Berghamar,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Peter Hjortkjær Jørgensen,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Partiliste,JuniBevægelsen,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Hanne Dahl,JuniBevægelsen,9,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Keld Albrechtsen,JuniBevægelsen,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Augustenborg,Inger-Marie Tryde Martensen,JuniBevægelsen,0,Sydjyllands Storkreds
