Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,Socialdemokratiet,190,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Dan Jørgensen,Socialdemokratiet,248,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Britta Thomsen,Socialdemokratiet,34,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Christel Schaldemose,Socialdemokratiet,24,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Ole Christensen,Socialdemokratiet,181,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Claus Larsen-Jensen,Socialdemokratiet,7,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Hüseyin Arac,Socialdemokratiet,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Malou Lunderød,Socialdemokratiet,6,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Einer Lyduch,Socialdemokratiet,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Mikkel Schøler,Socialdemokratiet,6,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Henning A. Jensen,Socialdemokratiet,14,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,Det Radikale Venstre,20,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Sofie Carsten Nielsen,Det Radikale Venstre,39,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Johannes Lebech,Det Radikale Venstre,4,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Lotte Rod,Det Radikale Venstre,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Anna Mee Allerslev,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Stefan Seidler,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Kristina Siig,Det Radikale Venstre,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Jakob Erle,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Anne Elizabeth Kamstrup,Det Radikale Venstre,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Christian Kjølhede,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Lasse Holm Grønning,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Claus Brandt Rasmussen,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Birger Nissen,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Morten Kirk Jensen,Det Radikale Venstre,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,Det Konservative Folkeparti,41,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Bendt Bendtsen,Det Konservative Folkeparti,290,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Christian Wedell-Neergaard,Det Konservative Folkeparti,5,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Pernille Høxbro,Det Konservative Folkeparti,6,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Mette Abildgaard,Det Konservative Folkeparti,3,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Tove Videbæk,Det Konservative Folkeparti,4,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Peter Norsk,Det Konservative Folkeparti,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Thomas Krarup,Det Konservative Folkeparti,26,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Jan Køpke Christensen,Det Konservative Folkeparti,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Julie Broe,Det Konservative Folkeparti,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Michael Christensen,Det Konservative Folkeparti,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Karsten Skawbo-Jensen,Det Konservative Folkeparti,3,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Ole Brøkner,Det Konservative Folkeparti,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,SF - Socialistisk Folkeparti,78,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Margrete Auken,SF - Socialistisk Folkeparti,259,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Emilie Turunen,SF - Socialistisk Folkeparti,16,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Fathi El-Abed,SF - Socialistisk Folkeparti,4,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Ole Riisgaard,SF - Socialistisk Folkeparti,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Christine Sidenius,SF - Socialistisk Folkeparti,3,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Marwan Zobi,SF - Socialistisk Folkeparti,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Michael Pinkowsky Tersbøl,SF - Socialistisk Folkeparti,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Hans Okholm,SF - Socialistisk Folkeparti,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Sanne Schroll,SF - Socialistisk Folkeparti,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Sidsel Homann,SF - Socialistisk Folkeparti,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Einar Olsen,SF - Socialistisk Folkeparti,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Karen Touborg,SF - Socialistisk Folkeparti,6,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,Liberal Alliance,2,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Benjamin Dickow,Liberal Alliance,13,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Filip Berghamar,Liberal Alliance,0,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Peter Hjortkjær Jørgensen,Liberal Alliance,1,Nordjyllands Storkreds
Frederikshavnkredsen,1. Skagen,Partiliste,JuniBevægelsen,13,Nordjyllands Storkreds
