Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Struerkredsen,1. Lemvig,Partiliste,Socialdemokratiet,667
Struerkredsen,1. Lemvig,Tina Mortensen,Socialdemokratiet,212
Struerkredsen,1. Lemvig,Anders Andreasen,Socialdemokratiet,18
Struerkredsen,1. Lemvig,Lars Fibæk,Socialdemokratiet,5
Struerkredsen,1. Lemvig,Karin Gaardsted,Socialdemokratiet,11
Struerkredsen,1. Lemvig,Mogens Jensen,Socialdemokratiet,40
Struerkredsen,1. Lemvig,Thomas Jensen,Socialdemokratiet,4
Struerkredsen,1. Lemvig,Annette Lind,Socialdemokratiet,229
Struerkredsen,1. Lemvig,Mette Nielsen,Socialdemokratiet,11
Struerkredsen,1. Lemvig,Anne Paulin,Socialdemokratiet,9
Struerkredsen,1. Lemvig,Peter Kempf Pedersen,Socialdemokratiet,1
Struerkredsen,1. Lemvig,Per Kamp Stefansen,Socialdemokratiet,1
Struerkredsen,1. Lemvig,Partiliste,Radikale Venstre,25
Struerkredsen,1. Lemvig,Josefine Schlosser,Radikale Venstre,81
Struerkredsen,1. Lemvig,Kathrine Olldag,Radikale Venstre,4
Struerkredsen,1. Lemvig,Johan Brødsgaard,Radikale Venstre,1
Struerkredsen,1. Lemvig,Michael Flarup,Radikale Venstre,3
Struerkredsen,1. Lemvig,Signe Driefer,Radikale Venstre,0
Struerkredsen,1. Lemvig,Keld Marstrand Wang,Radikale Venstre,3
Struerkredsen,1. Lemvig,Partiliste,Det Konservative Folkeparti,57
Struerkredsen,1. Lemvig,Søren Pape Poulsen,Det Konservative Folkeparti,181
Struerkredsen,1. Lemvig,Lise Bertelsen,Det Konservative Folkeparti,7
Struerkredsen,1. Lemvig,Mogens Birkelund,Det Konservative Folkeparti,0
Struerkredsen,1. Lemvig,Ole Gade,Det Konservative Folkeparti,18
Struerkredsen,1. Lemvig,Bitten Kvist Jakobsen,Det Konservative Folkeparti,17
Struerkredsen,1. Lemvig,Siff Tang Lassen,Det Konservative Folkeparti,0
Struerkredsen,1. Lemvig,Michael Norup,Det Konservative Folkeparti,7
Struerkredsen,1. Lemvig,Lennart Qvist,Det Konservative Folkeparti,0
Struerkredsen,1. Lemvig,Dina Raabjerg,Det Konservative Folkeparti,1
Struerkredsen,1. Lemvig,Trine Trærup Roungkvist,Det Konservative Folkeparti,1
Struerkredsen,1. Lemvig,Gitte Willumsen,Det Konservative Folkeparti,1
Struerkredsen,1. Lemvig,Partiliste,Nye Borgerlige,74
Struerkredsen,1. Lemvig,Mogens Aaby,Nye Borgerlige,11
Struerkredsen,1. Lemvig,Allan Berg,Nye Borgerlige,32
Struerkredsen,1. Lemvig,Knud Nielsen,Nye Borgerlige,1
Struerkredsen,1. Lemvig,Hans Rytter,Nye Borgerlige,0
Struerkredsen,1. Lemvig,Tenna Røberg,Nye Borgerlige,1
Struerkredsen,1. Lemvig,Partiliste,SF - Socialistisk Folkeparti,115
Struerkredsen,1. Lemvig,Signe Munk,SF - Socialistisk Folkeparti,98
Struerkredsen,1. Lemvig,Karsten Filsø,SF - Socialistisk Folkeparti,13
Struerkredsen,1. Lemvig,Bente Refslund,SF - Socialistisk Folkeparti,4
Struerkredsen,1. Lemvig,Meritta Bjerregaard,SF - Socialistisk Folkeparti,14
Struerkredsen,1. Lemvig,Anders Bøge,SF - Socialistisk Folkeparti,1
Struerkredsen,1. Lemvig,Niels Kristian Larsen,SF - Socialistisk Folkeparti,2
Struerkredsen,1. Lemvig,Emma Thorup Jacobsen,SF - Socialistisk Folkeparti,1
Struerkredsen,1. Lemvig,Partiliste,Liberal Alliance,214
Struerkredsen,1. Lemvig,Carsten Bach,Liberal Alliance,25
Struerkredsen,1. Lemvig,Lene Foged,Liberal Alliance,18
Struerkredsen,1. Lemvig,Ragnar Dixen,Liberal Alliance,1
Struerkredsen,1. Lemvig,Frederik Jacobsen,Liberal Alliance,1
Struerkredsen,1. Lemvig,Svend Stein Olsen,Liberal Alliance,0
Struerkredsen,1. Lemvig,Kennet R. Kolby,Liberal Alliance,0
Struerkredsen,1. Lemvig,Steffen Troldtoft,Liberal Alliance,2
Struerkredsen,1. Lemvig,Mikkel Rentzø,Liberal Alliance,2
Struerkredsen,1. Lemvig,Thorbjørn Jacobsen,Liberal Alliance,29
Struerkredsen,1. Lemvig,Helle Jensen,Liberal Alliance,0
Struerkredsen,1. Lemvig,Partiliste,KD - Kristendemokraterne,16
Struerkredsen,1. Lemvig,Marianne Karlsmose,KD - Kristendemokraterne,28
Struerkredsen,1. Lemvig,Jens Kr. Mølby Nielsen,KD - Kristendemokraterne,6
Struerkredsen,1. Lemvig,Jonas Røjkjær Laustsen,KD - Kristendemokraterne,1
Struerkredsen,1. Lemvig,Per Asp,KD - Kristendemokraterne,1
Struerkredsen,1. Lemvig,Marcus Sommerbirk,KD - Kristendemokraterne,0
Struerkredsen,1. Lemvig,Steffen Markussen,KD - Kristendemokraterne,0
Struerkredsen,1. Lemvig,Inge Jensen,KD - Kristendemokraterne,3
Struerkredsen,1. Lemvig,Børge Rostgaard Winkel,KD - Kristendemokraterne,2
Struerkredsen,1. Lemvig,Karen-Margrethe Lysholm,KD - Kristendemokraterne,0
Struerkredsen,1. Lemvig,Partiliste,Moderaterne,144
Struerkredsen,1. Lemvig,Jeppe Søe,Moderaterne,31
Struerkredsen,1. Lemvig,Nikolaj Gam-Pedersen,Moderaterne,7
