Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Listestemmer;409
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Mette With Hagensen, Varde;28
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;0
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Andi Sejersen, Vejle;4
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Sonja Randrup, Fredericia;176
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Mikael Hansen, Svendborg;1
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Anne Fabricius, Odense;8
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Kim Johansen, Nordfyn;3
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Elin Søndergaard, Ringe;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Poul Erik Jensen, Kolding;3
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Kim Eskesen, Esbjerg;1
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Halil Özsari, Odense;33
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Alina Racila, Tønder;0
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Hans Stavnsager, Faaborg;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Jens William Grav, Fredericia;43
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Ulla Koman, Esbjerg;2
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;1
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Ivan Damsted, Assens;0
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Karina Vestergaard, Billund;3
Fredericia;1. Gymnasiet 1;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;10
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Listestemmer;52
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Morten Lorenzen, Assens;7
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Melissa Gilroy, Fanø;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Emilie Haaning, Nyborg;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Lærke Lysdal, Odense;4
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Zeb Meier Watz, Odense C;2
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Finn Hartvig Nielsen, Næsbyhoved Broby;2
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Hanne Ringgaard Møller, Svendborg;0
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Anna Mette Skov Borring, Årslev;0
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Claus Bjørn Madsen, Vejle;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Agnete Fog, Tranekær;0
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Lars E. Boesen, Middelfart;5
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Stefan Göttler, Svendborg;0
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Knud Nørregaard, Kolding;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Kim Lei-Jensen, Odense;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Benedicte Wilson, Odense;1
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Teddy Stafsen, Svendborg;0
Fredericia;1. Gymnasiet 1;B;Radikale Venstre;Kenny Holm, Sjølund;0
Fredericia;1. Gymnasiet 1;C;Det Konservative Folkeparti;Listestemmer;102
Fredericia;1. Gymnasiet 1;C;Det Konservative Folkeparti;Joachim Hoffmann, Odense;7
