Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Assens;1. Assens;A;Socialdemokratiet;Listestemmer;582
Assens;1. Assens;A;Socialdemokratiet;Mette With Hagensen, Varde;42
Assens;1. Assens;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;11
Assens;1. Assens;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;3
Assens;1. Assens;A;Socialdemokratiet;Andi Sejersen, Vejle;5
Assens;1. Assens;A;Socialdemokratiet;Sonja Randrup, Fredericia;5
Assens;1. Assens;A;Socialdemokratiet;Mikael Hansen, Svendborg;6
Assens;1. Assens;A;Socialdemokratiet;Anne Fabricius, Odense;39
Assens;1. Assens;A;Socialdemokratiet;Kim Johansen, Nordfyn;15
Assens;1. Assens;A;Socialdemokratiet;Elin Søndergaard, Ringe;27
Assens;1. Assens;A;Socialdemokratiet;Poul Erik Jensen, Kolding;1
Assens;1. Assens;A;Socialdemokratiet;Kim Eskesen, Esbjerg;1
Assens;1. Assens;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;1
Assens;1. Assens;A;Socialdemokratiet;Halil Özsari, Odense;3
Assens;1. Assens;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;1
Assens;1. Assens;A;Socialdemokratiet;Alina Racila, Tønder;7
Assens;1. Assens;A;Socialdemokratiet;Hans Stavnsager, Faaborg;24
Assens;1. Assens;A;Socialdemokratiet;Jens William Grav, Fredericia;3
Assens;1. Assens;A;Socialdemokratiet;Ulla Koman, Esbjerg;0
Assens;1. Assens;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;1
Assens;1. Assens;A;Socialdemokratiet;Ivan Damsted, Assens;129
Assens;1. Assens;A;Socialdemokratiet;Karina Vestergaard, Billund;1
Assens;1. Assens;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;3
Assens;1. Assens;B;Radikale Venstre;Listestemmer;42
Assens;1. Assens;B;Radikale Venstre;Morten Lorenzen, Assens;111
Assens;1. Assens;B;Radikale Venstre;Melissa Gilroy, Fanø;2
Assens;1. Assens;B;Radikale Venstre;Emilie Haaning, Nyborg;2
Assens;1. Assens;B;Radikale Venstre;Lærke Lysdal, Odense;3
Assens;1. Assens;B;Radikale Venstre;Zeb Meier Watz, Odense C;2
Assens;1. Assens;B;Radikale Venstre;Finn Hartvig Nielsen, Næsbyhoved Broby;0
Assens;1. Assens;B;Radikale Venstre;Hanne Ringgaard Møller, Svendborg;1
Assens;1. Assens;B;Radikale Venstre;Anna Mette Skov Borring, Årslev;3
Assens;1. Assens;B;Radikale Venstre;Claus Bjørn Madsen, Vejle;0
Assens;1. Assens;B;Radikale Venstre;Agnete Fog, Tranekær;0
Assens;1. Assens;B;Radikale Venstre;Lars E. Boesen, Middelfart;0
Assens;1. Assens;B;Radikale Venstre;Stefan Göttler, Svendborg;0
Assens;1. Assens;B;Radikale Venstre;Knud Nørregaard, Kolding;0
Assens;1. Assens;B;Radikale Venstre;Kim Lei-Jensen, Odense;0
Assens;1. Assens;B;Radikale Venstre;Benedicte Wilson, Odense;2
Assens;1. Assens;B;Radikale Venstre;Teddy Stafsen, Svendborg;0
Assens;1. Assens;B;Radikale Venstre;Kenny Holm, Sjølund;1
