Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Listestemmer;703
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Mette With Hagensen, Varde;211
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;4
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;9
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Andi Sejersen, Vejle;4
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Sonja Randrup, Fredericia;2
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Mikael Hansen, Svendborg;2
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Anne Fabricius, Odense;12
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Kim Johansen, Nordfyn;5
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Elin Søndergaard, Ringe;7
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Poul Erik Jensen, Kolding;3
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Kim Eskesen, Esbjerg;129
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;3
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Halil Özsari, Odense;3
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;5
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Alina Racila, Tønder;2
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Hans Stavnsager, Faaborg;5
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Jens William Grav, Fredericia;2
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Ulla Koman, Esbjerg;80
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;0
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Ivan Damsted, Assens;0
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Karina Vestergaard, Billund;3
Esbjerg;2. Esbjerg Rådhus;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;1
Esbjerg;2. Esbjerg Rådhus;B;Radikale Venstre;Listestemmer;113
Esbjerg;2. Esbjerg Rådhus;B;Radikale Venstre;Morten Lorenzen, Assens;7
Esbjerg;2. Esbjerg Rådhus;B;Radikale Venstre;Melissa Gilroy, Fanø;31
