Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Tønder;1. Bredebro;A;Socialdemokratiet;Listestemmer;80
Tønder;1. Bredebro;A;Socialdemokratiet;Mette With Hagensen, Varde;26
Tønder;1. Bredebro;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;1
Tønder;1. Bredebro;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;2
Tønder;1. Bredebro;A;Socialdemokratiet;Andi Sejersen, Vejle;0
Tønder;1. Bredebro;A;Socialdemokratiet;Sonja Randrup, Fredericia;1
Tønder;1. Bredebro;A;Socialdemokratiet;Mikael Hansen, Svendborg;0
Tønder;1. Bredebro;A;Socialdemokratiet;Anne Fabricius, Odense;1
Tønder;1. Bredebro;A;Socialdemokratiet;Kim Johansen, Nordfyn;0
Tønder;1. Bredebro;A;Socialdemokratiet;Elin Søndergaard, Ringe;0
Tønder;1. Bredebro;A;Socialdemokratiet;Poul Erik Jensen, Kolding;0
Tønder;1. Bredebro;A;Socialdemokratiet;Kim Eskesen, Esbjerg;0
Tønder;1. Bredebro;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;2
Tønder;1. Bredebro;A;Socialdemokratiet;Halil Özsari, Odense;0
Tønder;1. Bredebro;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;1
Tønder;1. Bredebro;A;Socialdemokratiet;Alina Racila, Tønder;36
Tønder;1. Bredebro;A;Socialdemokratiet;Hans Stavnsager, Faaborg;0
Tønder;1. Bredebro;A;Socialdemokratiet;Jens William Grav, Fredericia;0
Tønder;1. Bredebro;A;Socialdemokratiet;Ulla Koman, Esbjerg;1
Tønder;1. Bredebro;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;0
Tønder;1. Bredebro;A;Socialdemokratiet;Ivan Damsted, Assens;0
Tønder;1. Bredebro;A;Socialdemokratiet;Karina Vestergaard, Billund;0
Tønder;1. Bredebro;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;0
Tønder;1. Bredebro;B;Radikale Venstre;Listestemmer;3
Tønder;1. Bredebro;B;Radikale Venstre;Morten Lorenzen, Assens;0
Tønder;1. Bredebro;B;Radikale Venstre;Melissa Gilroy, Fanø;0
Tønder;1. Bredebro;B;Radikale Venstre;Emilie Haaning, Nyborg;0
Tønder;1. Bredebro;B;Radikale Venstre;Lærke Lysdal, Odense;0
Tønder;1. Bredebro;B;Radikale Venstre;Zeb Meier Watz, Odense C;0
Tønder;1. Bredebro;B;Radikale Venstre;Finn Hartvig Nielsen, Næsbyhoved Broby;0
Tønder;1. Bredebro;B;Radikale Venstre;Hanne Ringgaard Møller, Svendborg;0
Tønder;1. Bredebro;B;Radikale Venstre;Anna Mette Skov Borring, Årslev;0
Tønder;1. Bredebro;B;Radikale Venstre;Claus Bjørn Madsen, Vejle;0
Tønder;1. Bredebro;B;Radikale Venstre;Agnete Fog, Tranekær;1
Tønder;1. Bredebro;B;Radikale Venstre;Lars E. Boesen, Middelfart;1
Tønder;1. Bredebro;B;Radikale Venstre;Stefan Göttler, Svendborg;0
Tønder;1. Bredebro;B;Radikale Venstre;Knud Nørregaard, Kolding;0
Tønder;1. Bredebro;B;Radikale Venstre;Kim Lei-Jensen, Odense;0
Tønder;1. Bredebro;B;Radikale Venstre;Benedicte Wilson, Odense;0
Tønder;1. Bredebro;B;Radikale Venstre;Teddy Stafsen, Svendborg;0
Tønder;1. Bredebro;B;Radikale Venstre;Kenny Holm, Sjølund;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Listestemmer;15
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Joachim Hoffmann, Odense;2
Tønder;1. Bredebro;C;Det Konservative Folkeparti;May-Britt Andrea Andersen, Esbjerg;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Roya Moore, Odense;1
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Knud Erik Langhoff, Kolding;1
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Kirsten Hassing, Fredericia;1
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Michael Nielsen, Kerteminde;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Alexander Bork, Aabenraa;4
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Rasmus Sandvej, Kolding;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Anders Johansson, Svendborg;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen, Haderslev;1
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Morten Weiss-Pedersen, Middelfart;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Marianne Quorp Kjærgaard, Aabenraa;3
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Henrik Sandholm, Vejle;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Betina Wettengel, Kolding;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Joacchim Brahtz, Faaborg;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Tonny Stenkilde, Vissenbjerg;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Carsten Jäger, Otterup;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Carl Jørgen Heide, Ærø;0
Tønder;1. Bredebro;C;Det Konservative Folkeparti;Preben Steen, Vejle;0
Tønder;1. Bredebro;E;Borgerlig Fornuft;Listestemmer;1
Tønder;1. Bredebro;E;Borgerlig Fornuft;Sabrina Bech Bartholin, Esbjerg;1
Tønder;1. Bredebro;E;Borgerlig Fornuft;Morten Møller, Esbjerg;0
Tønder;1. Bredebro;E;Borgerlig Fornuft;Maiken Huglstad Pedersen, Esbjerg;0
Tønder;1. Bredebro;E;Borgerlig Fornuft;Niels Jessen, Esbjerg;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Listestemmer;14
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Annette Blynel, Svendborg;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Sara Darling Jørgensen, Svendborg;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen, Kolding;1
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Simon Meyer Off, Assens;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Simon Dahl Verner, Esbjerg;2
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Hanne Pedersen, Haderslev;2
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Ole Tyrsted Jørgensen, Nyborg;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Mikkel Berggreen Schmidt, Varde;1
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Mads Holdgaard, Faaborg-Midtfyn;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;John Hyrup Jensen, Sønderborg;1
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Jesper Mayerhofer, Odense;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Bjarne Lund Henneberg, Tønder;12
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Bent Olsen, Nordfyn;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Lars Olesen, Fredericia;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Laurits Kaae, Vejle;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Kim Jørstad, Kerteminde;0
Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Michael Christensen, Aabenraa;0
Tønder;1. Bredebro;I;Liberal Alliance;Listestemmer;23
Tønder;1. Bredebro;I;Liberal Alliance;Bettina Eriksen, Kerteminde;2
Tønder;1. Bredebro;I;Liberal Alliance;Christian Nyby Bergholdt, Varde;0
Tønder;1. Bredebro;I;Liberal Alliance;Thomas Vedsted, Haderslev;1
Tønder;1. Bredebro;I;Liberal Alliance;Camilla Silfverberg, Svendborg;1
Tønder;1. Bredebro;I;Liberal Alliance;Lars Lillebæk, Vissenbjerg;1
Tønder;1. Bredebro;I;Liberal Alliance;John Rasmussen, Fredericia;1
Tønder;1. Bredebro;I;Liberal Alliance;Christian Fini, Vejle;0
Tønder;1. Bredebro;I;Liberal Alliance;Marc Dyhr Seremet-Bangert, Vojens;1
Tønder;1. Bredebro;I;Liberal Alliance;Cecilie Liv Hansen, Kolding;5
Tønder;1. Bredebro;I;Liberal Alliance;Christina Kokkendoff, Kolding;0
Tønder;1. Bredebro;I;Liberal Alliance;Peter Nikolajsen, Esbjerg;0
Tønder;1. Bredebro;K;KristenDemokraterne;Listestemmer;3
Tønder;1. Bredebro;K;KristenDemokraterne;Paul Erik Planitzer;0
Tønder;1. Bredebro;K;KristenDemokraterne;Niclas Aarestrup;0
Tønder;1. Bredebro;K;KristenDemokraterne;Ester Esmarch;1
Tønder;1. Bredebro;K;KristenDemokraterne;Simon Lavdal;0
Tønder;1. Bredebro;K;KristenDemokraterne;Poul Harald Holm;0
Tønder;1. Bredebro;K;KristenDemokraterne;Jens Chr. Olesen;0
Tønder;1. Bredebro;K;KristenDemokraterne;Hanna-Maria Lyng;1
