Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Langeland;1. Bagenkop;A;Socialdemokratiet;Listestemmer;32
Langeland;1. Bagenkop;A;Socialdemokratiet;Mette With Hagensen, Varde;7
Langeland;1. Bagenkop;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;2
Langeland;1. Bagenkop;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Andi Sejersen, Vejle;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Sonja Randrup, Fredericia;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Mikael Hansen, Svendborg;15
Langeland;1. Bagenkop;A;Socialdemokratiet;Anne Fabricius, Odense;4
Langeland;1. Bagenkop;A;Socialdemokratiet;Kim Johansen, Nordfyn;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Elin Søndergaard, Ringe;2
Langeland;1. Bagenkop;A;Socialdemokratiet;Poul Erik Jensen, Kolding;1
Langeland;1. Bagenkop;A;Socialdemokratiet;Kim Eskesen, Esbjerg;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Halil Özsari, Odense;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;1
Langeland;1. Bagenkop;A;Socialdemokratiet;Alina Racila, Tønder;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Hans Stavnsager, Faaborg;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Jens William Grav, Fredericia;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Ulla Koman, Esbjerg;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Ivan Damsted, Assens;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Karina Vestergaard, Billund;0
Langeland;1. Bagenkop;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;0
Langeland;1. Bagenkop;B;Radikale Venstre;Listestemmer;9
Langeland;1. Bagenkop;B;Radikale Venstre;Morten Lorenzen, Assens;0
Langeland;1. Bagenkop;B;Radikale Venstre;Melissa Gilroy, Fanø;2
Langeland;1. Bagenkop;B;Radikale Venstre;Emilie Haaning, Nyborg;0
Langeland;1. Bagenkop;B;Radikale Venstre;Lærke Lysdal, Odense;1
Langeland;1. Bagenkop;B;Radikale Venstre;Zeb Meier Watz, Odense C;0
Langeland;1. Bagenkop;B;Radikale Venstre;Finn Hartvig Nielsen, Næsbyhoved Broby;0
Langeland;1. Bagenkop;B;Radikale Venstre;Hanne Ringgaard Møller, Svendborg;1
Langeland;1. Bagenkop;B;Radikale Venstre;Anna Mette Skov Borring, Årslev;0
Langeland;1. Bagenkop;B;Radikale Venstre;Claus Bjørn Madsen, Vejle;0
Langeland;1. Bagenkop;B;Radikale Venstre;Agnete Fog, Tranekær;1
Langeland;1. Bagenkop;B;Radikale Venstre;Lars E. Boesen, Middelfart;0
Langeland;1. Bagenkop;B;Radikale Venstre;Stefan Göttler, Svendborg;0
Langeland;1. Bagenkop;B;Radikale Venstre;Knud Nørregaard, Kolding;0
Langeland;1. Bagenkop;B;Radikale Venstre;Kim Lei-Jensen, Odense;0
Langeland;1. Bagenkop;B;Radikale Venstre;Benedicte Wilson, Odense;0
Langeland;1. Bagenkop;B;Radikale Venstre;Teddy Stafsen, Svendborg;1
Langeland;1. Bagenkop;B;Radikale Venstre;Kenny Holm, Sjølund;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Listestemmer;19
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Joachim Hoffmann, Odense;16
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;May-Britt Andrea Andersen, Esbjerg;2
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Roya Moore, Odense;6
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Knud Erik Langhoff, Kolding;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Kirsten Hassing, Fredericia;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Michael Nielsen, Kerteminde;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Alexander Bork, Aabenraa;2
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Rasmus Sandvej, Kolding;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Anders Johansson, Svendborg;9
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen, Haderslev;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Morten Weiss-Pedersen, Middelfart;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Marianne Quorp Kjærgaard, Aabenraa;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Henrik Sandholm, Vejle;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Betina Wettengel, Kolding;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Joacchim Brahtz, Faaborg;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Tonny Stenkilde, Vissenbjerg;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Carsten Jäger, Otterup;0
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Carl Jørgen Heide, Ærø;2
Langeland;1. Bagenkop;C;Det Konservative Folkeparti;Preben Steen, Vejle;0
Langeland;1. Bagenkop;E;Borgerlig Fornuft;Listestemmer;1
Langeland;1. Bagenkop;E;Borgerlig Fornuft;Sabrina Bech Bartholin, Esbjerg;1
Langeland;1. Bagenkop;E;Borgerlig Fornuft;Morten Møller, Esbjerg;0
Langeland;1. Bagenkop;E;Borgerlig Fornuft;Maiken Huglstad Pedersen, Esbjerg;0
Langeland;1. Bagenkop;E;Borgerlig Fornuft;Niels Jessen, Esbjerg;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Listestemmer;20
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Annette Blynel, Svendborg;24
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Sara Darling Jørgensen, Svendborg;17
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen, Kolding;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Simon Meyer Off, Assens;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Simon Dahl Verner, Esbjerg;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Hanne Pedersen, Haderslev;1
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Ole Tyrsted Jørgensen, Nyborg;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Mikkel Berggreen Schmidt, Varde;1
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Mads Holdgaard, Faaborg-Midtfyn;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;John Hyrup Jensen, Sønderborg;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Jesper Mayerhofer, Odense;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Bjarne Lund Henneberg, Tønder;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Bent Olsen, Nordfyn;1
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Lars Olesen, Fredericia;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Laurits Kaae, Vejle;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Kim Jørstad, Kerteminde;0
Langeland;1. Bagenkop;F;SF - Socialistisk Folkeparti;Michael Christensen, Aabenraa;0
Langeland;1. Bagenkop;I;Liberal Alliance;Listestemmer;7
Langeland;1. Bagenkop;I;Liberal Alliance;Bettina Eriksen, Kerteminde;0
Langeland;1. Bagenkop;I;Liberal Alliance;Christian Nyby Bergholdt, Varde;0
Langeland;1. Bagenkop;I;Liberal Alliance;Thomas Vedsted, Haderslev;0
Langeland;1. Bagenkop;I;Liberal Alliance;Camilla Silfverberg, Svendborg;0
Langeland;1. Bagenkop;I;Liberal Alliance;Lars Lillebæk, Vissenbjerg;0
Langeland;1. Bagenkop;I;Liberal Alliance;John Rasmussen, Fredericia;0
Langeland;1. Bagenkop;I;Liberal Alliance;Christian Fini, Vejle;0
Langeland;1. Bagenkop;I;Liberal Alliance;Marc Dyhr Seremet-Bangert, Vojens;0
Langeland;1. Bagenkop;I;Liberal Alliance;Cecilie Liv Hansen, Kolding;1
Langeland;1. Bagenkop;I;Liberal Alliance;Christina Kokkendoff, Kolding;0
Langeland;1. Bagenkop;I;Liberal Alliance;Peter Nikolajsen, Esbjerg;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Listestemmer;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Paul Erik Planitzer;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Niclas Aarestrup;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Ester Esmarch;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Simon Lavdal;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Poul Harald Holm;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Jens Chr. Olesen;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Hanna-Maria Lyng;0
Langeland;1. Bagenkop;K;KristenDemokraterne;Michael Lund Markussen;0
