Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Listestemmer;152
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Mette With Hagensen, Varde;11
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Simon Sharif Chowdhury, Odense;7
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Jette Damsø Henriksen, Sønderborg;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Andi Sejersen, Vejle;1
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Sonja Randrup, Fredericia;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Mikael Hansen, Svendborg;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Anne Fabricius, Odense;15
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Kim Johansen, Nordfyn;7
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Elin Søndergaard, Ringe;6
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Poul Erik Jensen, Kolding;2
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Kim Eskesen, Esbjerg;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Tanja Vestergaard Skøtt, Vejen;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Halil Özsari, Odense;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Karsten Meyer Olesen, Aabenraa;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Alina Racila, Tønder;1
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Hans Stavnsager, Faaborg;6
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Jens William Grav, Fredericia;1
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Ulla Koman, Esbjerg;1
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Maria Glinvad Damgaard, Haderslev;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Ivan Damsted, Assens;0
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Karina Vestergaard, Billund;1
Kerteminde;1. Hindsholm;A;Socialdemokratiet;Jasmin Bjelosevic, Vejle;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Listestemmer;14
Kerteminde;1. Hindsholm;B;Radikale Venstre;Morten Lorenzen, Assens;3
Kerteminde;1. Hindsholm;B;Radikale Venstre;Melissa Gilroy, Fanø;2
Kerteminde;1. Hindsholm;B;Radikale Venstre;Emilie Haaning, Nyborg;3
Kerteminde;1. Hindsholm;B;Radikale Venstre;Lærke Lysdal, Odense;3
Kerteminde;1. Hindsholm;B;Radikale Venstre;Zeb Meier Watz, Odense C;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Finn Hartvig Nielsen, Næsbyhoved Broby;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Hanne Ringgaard Møller, Svendborg;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Anna Mette Skov Borring, Årslev;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Claus Bjørn Madsen, Vejle;1
Kerteminde;1. Hindsholm;B;Radikale Venstre;Agnete Fog, Tranekær;2
Kerteminde;1. Hindsholm;B;Radikale Venstre;Lars E. Boesen, Middelfart;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Stefan Göttler, Svendborg;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Knud Nørregaard, Kolding;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Kim Lei-Jensen, Odense;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Benedicte Wilson, Odense;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Teddy Stafsen, Svendborg;0
Kerteminde;1. Hindsholm;B;Radikale Venstre;Kenny Holm, Sjølund;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Listestemmer;71
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Joachim Hoffmann, Odense;31
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;May-Britt Andrea Andersen, Esbjerg;3
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Roya Moore, Odense;10
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Knud Erik Langhoff, Kolding;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Kirsten Hassing, Fredericia;2
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Michael Nielsen, Kerteminde;38
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Alexander Bork, Aabenraa;1
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Rasmus Sandvej, Kolding;1
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Anders Johansson, Svendborg;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen, Haderslev;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Morten Weiss-Pedersen, Middelfart;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Marianne Quorp Kjærgaard, Aabenraa;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Henrik Sandholm, Vejle;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Betina Wettengel, Kolding;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Joacchim Brahtz, Faaborg;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Tonny Stenkilde, Vissenbjerg;3
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Carsten Jäger, Otterup;1
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Carl Jørgen Heide, Ærø;0
Kerteminde;1. Hindsholm;C;Det Konservative Folkeparti;Preben Steen, Vejle;0
Kerteminde;1. Hindsholm;E;Borgerlig Fornuft;Listestemmer;3
Kerteminde;1. Hindsholm;E;Borgerlig Fornuft;Sabrina Bech Bartholin, Esbjerg;1
Kerteminde;1. Hindsholm;E;Borgerlig Fornuft;Morten Møller, Esbjerg;0
Kerteminde;1. Hindsholm;E;Borgerlig Fornuft;Maiken Huglstad Pedersen, Esbjerg;0
Kerteminde;1. Hindsholm;E;Borgerlig Fornuft;Niels Jessen, Esbjerg;1
Kerteminde;1. Hindsholm;F;SF - Socialistisk Folkeparti;Listestemmer;99
Kerteminde;1. Hindsholm;F;SF - Socialistisk Folkeparti;Annette Blynel, Svendborg;27
Kerteminde;1. Hindsholm;F;SF - Socialistisk Folkeparti;Sara Darling Jørgensen, Svendborg;10
Kerteminde;1. Hindsholm;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen, Kolding;0
